"ID Fiche Terrain";"Libellé Sortie";"ID Fiche Fréquentation";"Libellé Territoire";"Code Site";"Libellé Site";"Code Sous Site";"Libellé Sous Site";"Heure Comptage";"Type Activite";"Nb Total";"Nb Adultes";"Nb Enfants";"Autres usages";"Commentaires"
245449;"Arcouest - Ouest Embarcadère_01/06/2014_16:33_Olivier Massard_8404";245450;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"04:33";;0;;;"";
245451;"Banc de praires_01/06/2014_16:03_Olivier Massard_8110";245452;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"04:03";;0;;;"";"totalement immergé"
245453;"La Bree_01/06/2014_13:00_Jean-Baptiste Bonnin_2525";245454;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"01:00";;26;26;0;"";
245457;"Pointe de Bilfot_01/06/2014_16:03_Olivier Massard_8109";245458;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"04:03";;0;;;"";
245459;"Port Lazo_01/06/2014_16:03_Olivier Massard_8108";245460;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"04:03";;2;;;"";"collectent huîtres avec burins"
245461;"Arcouest - Est Embarcadère_02/06/2014_17:00_Olivier Massard_8407";245462;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"05:00";;0;;;"";
245463;"Arcouest - Ouest Embarcadère_02/06/2014_17:00_Olivier Massard_8406";245464;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"05:00";;0;;;"";
245465;"Banc de praires_02/06/2014_16:27_Olivier Massard_8114";245466;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"04:27";;0;;;"";"totalement immergé"
245473;"Piégu_02/06/2014_16:51_Jérémy Allain_8562";245474;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"04:51";;1;;;"";
245477;"Pointe de Bilfot_02/06/2014_16:27_Olivier Massard_8113";245478;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"04:27";;0;;;"";
245479;"Port Lazo_02/06/2014_16:27_Olivier Massard_8112";245480;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"04:27";;0;;;"";
245483;"Verdelet_02/06/2014_16:51_Jérémy Allain_8563";245484;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"04:51";;0;;;"";"Verdelet inaccessible : promeneurs débarqués ?"
245491;"La Belle Henriette_04/06/2014_15:33_Benjamin Sécher_4290";245492;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"03:33";;0;;;"";
245493;"Arcouest - Est Embarcadère_05/06/2014_18:48_Franck Delisle & Mélanie Even_8409";245494;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"06:48";;0;;;"";
245495;"Arcouest - Ouest Embarcadère_05/06/2014_18:48_Franck Delisle & Mélanie Even_8408";245496;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"06:48";;0;;;"";
245497;"Banc de praires_05/06/2014_18:13_Franck Delisle, Mélanie Even_8118";245498;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"06:13";;0;;;"";"totalement immergé"
245499;"Besselue_05/06/2014_15:52_Olivia Coulon_3519";245500;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"03:52";;5;;;"";
245505;"La Belle Henriette_05/06/2014_16:20_Simon Bellour_4291";245506;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"04:20";;0;;;"";
245509;"Piégu_05/06/2014_18:25_Jérémy Allain_8566";245510;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"06:25";;0;;;"";
245511;"Plage des Conches_05/06/2014_16:20_Benjamin Sécher_4484";245512;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"04:20";;0;;;"";
245515;"Pointe de Bilfot_05/06/2014_18:13_Franck Delisle, Mélanie Even_8117";245516;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"06:13";;0;;;"";
245517;"Port Lazo_05/06/2014_18:13_Franck Delisle, Mélanie Even_8116";245518;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"06:13";;0;;;"";
245519;"Verdelet_05/06/2014_18:25_Jérémy Allain_8567";245520;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"06:25";;0;;;"";
245527;"Besselue_10/06/2014_20:33_Olivia Coulon_3520";245528;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"08:33";;0;;;"";
245531;"La Belle Henriette_10/06/2014_08:43_Simon Bellour_4292";245532;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"08:43";;1;;;"";
245533;"La Bree_10/06/2014_09:00_Sarah Olivier_2526";245534;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"09:00";;7;7;0;"";
245537;"Plage des Conches_10/06/2014_08:45_Benjamin Sécher_4485";245538;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"08:45";;0;;;"";
245545;"Goaz-Trez_11/06/2014_11:35_Franck Delisle_7871";245546;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"11:35";;18;;;"";
245547;"La Belle Henriette_11/06/2014_09:26_Estelle Kerbellec_4293";245548;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"09:26";;4;;;"";
245549;"Plage des Conches_11/06/2014_09:38_Simon Bellour_4486";245550;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"09:38";;0;;;"";
245553;"Rulosquet_11/06/2014_11:35_Franck Delisle_7873";245554;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"11:35";;8;;;"";
245555;"Toëno_11/06/2014_11:35_Franck Delisle_7872";245556;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"11:35";;30;;;"";"Rejets de casiers/viviers : cadavres d_araignées, tourteaux et roussettes au pied de la cale du Port St-Sauveur"
245557;"Arcouest - Est Embarcadère_12/06/2014_13:25_Franck Delisle_8411";245558;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"01:25";;0;;;"";
245559;"Arcouest - Ouest Embarcadère_12/06/2014_13:25_Franck Delisle_8410";245560;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"01:25";;4;;;"";"avec haveneaux"
245561;"Banc de praires_12/06/2014_13:03_Olivier Massard_8122";245562;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"01:03";;0;;;"";"totalement immergé"
245563;"Besselue_12/06/2014_09:35_Olivia Coulon_3521";245564;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"09:35";;2;;;"";
245575;"Pointe de Bilfot_12/06/2014_13:03_Olivier Massard_8121";245576;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"01:03";;2;;;"";
245579;"Port Lazo_12/06/2014_13:03_Olivier Massard_8120";245580;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"01:03";;0;;;"";
245599;"La Bree_13/06/2014_10:30_Théo Daon_2527";245600;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"10:30";;49;;;"";
245609;"Piégu_13/06/2014_14:40_Franck Delisle_8570";245610;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"02:40";;3;;;"";
245615;"Verdelet_13/06/2014_14:40_Franck Delisle_8571";245616;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"02:40";;13;;;"";"Verdelet accessible qu_1 h avant le bas de l_eau"
245631;"Arcouest - Est Embarcadère_14/06/2014_NR_Franck Delisle_8413";245632;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";;;30;;;"";"beaucoup d_algues vertes cette année signalées par habitués"
245633;"Arcouest - Ouest Embarcadère_14/06/2014_NR_Franck Delisle_8412";245634;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";;;3;;;"";
245647;"Besselue_04/06/2014_11:46_Emmanuel Landriau_3518";245648;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"11:46";;33;;;"";
245649;"Besselue_14/06/2014_13:37_Emmanuel Landriau_3522";245650;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"01:37";;36;;;"";
245717;"La Balise_14/06/2014_12:15_CPIE MO_2484";245718;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_2";"La Balise";"12:15";;120;;;"";
245721;"La Bree_14/06/2014_12:15_Sarah Olivier_2528";245722;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"12:15";;129;;;"";
245745;"Lauzieres_14/06/2014_NA_Aline Kech_3672";245746;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_032";"Lauzières";;;12;;;"";
245747;"Le Florin_04/06/2014_11:35_Pierre-Alain Py_3733";245748;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_075";"Le Florin";"11:35";;18;;;"";
245767;"Les Conches Nord_14/06/2014_NA_Corentin Guesdon_4433";245768;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_010";"Les Conches Nord";;;0;;;"";
245769;"Les Conches Sud_14/06/2014_NA_Corentin Guesdon_4450";245770;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_012";"Les Conches Sud";;;0;;;"";
245781;"Matha_14/06/2014_12:15_CPIE MO_3156";245782;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_130";"Matha et Saint-Séverin";"EGMP_130_1";"Matha";"12:15";;1;;;"";
245801;"Plage d_Aytre_04/06/2014_11:20_Pierre-Alain Py_3810";245802;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_076";"Plage d'Aytré";"11:20";;48;;;"";
245803;"Plage des Conches_14/06/2014_NA_Corentin Guesdon_4487";245804;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";;;0;;;"";
245815;"Pointe de Digolet_14/06/2014_11:45_Aline Kech_3671";245816;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_031";"Pointe de Digolet";"11:45";;2;;;"";
245817;"Pointe de la Republique_14/06/2014_NA_Sylviane Gelot_1173";245818;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"EGMP_015";"Pointe de la République";;;242;;;"";
245825;"Pointe du Grouin du Cou_14/06/2014_NA_Jean-Michel Bretonnet_1187";245826;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"EGMP_014";"Pointe du Grouin du Cou";;;150;;;"";
245829;"Pointe du Roux_04/06/2014_11:35_Pierre-Alain Py_3980";245830;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_074";"Pointe du Roux";"11:35";;11;;;"";
245849;"RNN Banc d_Arguin Zone C_14/06/2014_13:15_Matthias Grandpierre_10517";245850;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"01:15";;46;;;"";
245851;"RNN Banc d_Arguin Zone N_14/06/2014_13:15_Matthias Grandpierre_10437";245852;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"01:15";;7;;;"";
245853;"RNN Banc d_Arguin Zone S_14/06/2014_13:15_Matthias Grandpierre_10598";245854;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"01:15";;17;;;"";
245861;"Saint Severin_14/06/2014_12:15_CPIE MO_3387";245862;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_130";"Matha et Saint-Séverin";"EGMP_130_2";"Saint-Séverin";"12:15";;17;;;"";
245875;"Sud Minimes_04/06/2014_11:41_Emmanuel Landriau_4024";245876;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_072";"Sud Minimes";"11:41";;44;;;"";
245885;"Banc de praires_15/06/2014_15:36_Franck Delisle, Olivier Massard_8126";245886;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"03:36";;3;;;"";
245905;"Pointe de Bilfot_15/06/2014_15:36_Franck Delisle, Olivier Massard_8125";245906;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"03:36";;16;;;"";
245909;"Port Lazo_15/06/2014_15:36_Franck Delisle, Olivier Massard_8124";245910;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"03:36";;0;;;"";
245917;"Besselue_16/06/2014_11:46_Olivia Coulon_3523";245918;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"11:46";;8;;;"";
245921;"Goaz-Trez_16/06/2014_15:35_Franck Delisle_7874";245922;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"03:35";;72;;;"";
245929;"Rulosquet_16/06/2014_nc_NA_7876";245930;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";;;7;;;"";
245931;"Toëno_16/06/2014_15:35_Franck Delisle_7875";245932;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"03:35";;12;;;"";
245937;"La Belle Henriette_17/06/2014_13:20_Simon Bellour_4294";245938;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"01:20";;24;;;"";
245945;"Piégu_17/06/2014_17:08_Jérémy Allain_8573";245946;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"05:08";;6;3;3;"";"en pêche découverte"
245947;"Plage des Conches_17/06/2014_14:10_Benjamin Sécher_4488";245948;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"02:10";;0;;;"";
245953;"Verdelet_17/06/2014_17:08_Jérémy Allain_8574";245954;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"05:08";;3;;;"";
245957;"Besselue_18/06/2014_14:30_Isabelle Landriau_3524";245958;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"02:30";;4;;;"";
245959;"La Belle Henriette_18/06/2014_15:10_Benjamin Sécher_4295";245960;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"03:10";;12;;;"";
245965;"Plage des Conches_18/06/2014_14:45_Benjamin Sécher_4489";245966;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"02:45";;0;;;"";
245989;"La Belle Henriette_19/06/2014_15:50_Benjamin Sécher_4296";245990;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"03:50";;6;;;"";
245991;"La Bree_19/06/2014_16:30_Théo Daon_2529";245992;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"04:30";;25;;;"";
246001;"Plage des Conches_19/06/2014_16:10_Benjamin Sécher_4490";246002;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"04:10";;0;;;"";
246007;"Goaz-Trez_20/06/2014_18:55_Franck Delisle_7877";246008;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"06:55";;8;;;"";
246009;"Rulosquet_20/06/2014_18:55_Franck Delisle_7879";246010;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"06:55";;0;;;"";
246011;"Toëno_20/06/2014_18:55_Franck Delisle_7878";246012;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"06:55";;3;;;"";
246015;"La Belle Henriette_21/06/2014_18:15_Maïly Moschetti_4297";246016;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"06:15";;20;;;"";
246017;"Plage des Conches_21/06/2014_18:15_Marlène Mélou_4491";246018;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"06:15";;2;;;"";
246029;"La Belle Henriette_24/06/2014_08:45_Benjamin Sécher_4298";246030;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"08:45";;0;;;"";
246031;"Plage des Conches_24/06/2014_08:45_Estelle Kerbellec_4492";246032;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"08:45";;0;;;"";
246047;"Arcouest - Est Embarcadère_26/06/2014_NR_Franck Delisle_8415";246048;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";;;0;;;"";
246049;"Arcouest - Ouest Embarcadère_26/06/2014_NR_Franck Delisle_8414";246050;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";;;0;;;"";
246059;"Plage des Conches_26/06/2014_10:45_Corentin Guesdon_4493";246060;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"10:45";;0;;;"";
246061;"RNN Banc d_Arguin Zone C_26/06/2014_11:43_Christophe Le Noc_10518";246062;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"11:43";;6;;;"";
246063;"RNN Banc d_Arguin Zone N_26/06/2014_11:43_Christophe Le Noc_10438";246064;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"11:43";;0;;;"";
246065;"RNN Banc d_Arguin Zone S_26/06/2014_11:43_Christophe Le Noc_10599";246066;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"11:43";;3;;;"";
246071;"La Belle Henriette_27/06/2014_11:05_Simon Bellour_4299";246072;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"11:05";;22;;;"";
246101;"Plage des Conches_28/06/2014_11:44_Estelle Kerbellec_4494";246102;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"11:44";;1;;;"";
246139;"Goaz-Trez_30/06/2014_14:55_Olivier Massard_7880";246140;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"02:55";;22;;;"";
246147;"La Bree_30/06/2014_13:20_Jean-Baptiste Bonnin_2530";246148;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"01:20";;20;;;"";
246151;"Rulosquet_30/06/2014_14:55_Olivier Massard_7882";246152;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"02:55";;2;;;"";
246153;"Toëno_30/06/2014_14:55_Olivier Massard_7881";246154;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"02:55";;9;;;"";
246157;"Besselue_01/07/2014_15:00_Olivia Coulon_3525";246158;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"03:00";;2;;;"";
246173;"La Belle Henriette_01/07/2014_13:40_Simon Bellour_4300";246174;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"01:40";;4;;;"";
246203;"RNN Banc d_Arguin Zone C_02/07/2014_15:09_Dimitri Delorme + Sylvain Laurent_10519";246204;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"03:09";;14;;;"";
246205;"RNN Banc d_Arguin Zone N_02/07/2014_15:09_Dimitri Delorme + Sylvain Laurent_10439";246206;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"03:09";;0;;;"";
246207;"RNN Banc d_Arguin Zone S_02/07/2014_15:09_Dimitri Delorme + Sylvain Laurent_10600";246208;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"03:09";;0;;;"";
246223;"Piégu_07/07/2014_08:25_Jérémy Allain_8577";246224;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"08:25";;0;;;"";
246227;"Verdelet_07/07/2014_08:25_Jérémy Allain_8578";246228;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"08:25";;0;;;"";
246229;"Arcouest - Est Embarcadère_08/07/2014_10:03_Franck Delisle_8417";246230;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"10:03";;0;;;"";
246231;"Arcouest - Ouest Embarcadère_08/07/2014_10:03_Franck Delisle_8416";246232;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"10:03";;0;;;"";
246233;"Banc de praires_08/07/2014_09:27_Franck Delisle_8130";246234;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"09:27";;0;;;"";"totalement immergé"
246235;"Besselue_08/07/2014_19:28_Olivia Coulon_3526";246236;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"07:28";;0;;;"";
246237;"Pointe de Bilfot_08/07/2014_09:27_Franck Delisle_8129";246238;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"09:27";;0;;;"";
246239;"Port Lazo_08/07/2014_09:27_Franck Delisle_8128";246240;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"09:27";;6;;;"";"parcs ostréicoles sous l_eau"
246265;"Plage des Conches_09/07/2014_07:51_Estelle Kerbellec_4495";246266;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"07:51";;0;;;"";
246289;"La Belle Henriette_10/07/2014_08:50_Estelle Kerbellec_4301";246290;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"08:50";;7;;;"";
246295;"Plage des Conches_10/07/2014_08:50_Corentin Guesdon_4496";246296;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"08:50";;0;;;"";
246307;"Besselue_11/07/2014_10:40_Olivia Coulon_3527";246308;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"10:40";;17;;;"";
246315;"Goaz-Trez_11/07/2014_11:50_Franck Delisle_7883";246316;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"11:50";;46;;;"";"beaucoup de familles"
246341;"RNN Banc d_Arguin Zone C_11/07/2014_11:15_Matthias Grandpierre_10520";246342;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"11:15";;10;;;"";
