"ID Fiche Terrain";"Libellé Sortie";"ID Fiche Fréquentation";"Libellé Territoire";"Code Site";"Libellé Site";"Heure Comptage";"Nb Total";"Nb Adultes";"Nb Enfants";"Nb Pecheurs Site";"Nb Pecheurs Arrivee";"Nb Pecheurs Départ";"Présence Zone Interdite";"Nb Pecheurs Zone Interdite";"Type Interdiction";"Autres usages";"Commentaires"
251597;"Pointe du Gluziau > Kersimon (Ria du Faou)_20/03/2015_NA_A.Larzillière_5633";251598;"Rade de Brest";"BRES_19";"Pointe du Gluziau > Kersimon (Ria du Faou)";;10;;;;;;;;;"";
251599;"Pointe du Payre - Plage de la Mine_20/03/2015_NA_Paul Gaborit_4581";251600;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_004";"Pointe du Payré - Plage de la Mine";;29;;;;;;;;;"";
251603;"Pointe Goasquellou > Pointe de Kerdréolet (Troaon)_20/03/2015_10:00_M.Boullier_5631";251604;"Rade de Brest";"BRES_17";"Pointe Goasquellou > Pointe de Kerdréolet (Troaon)";"10:00";80;78;2;;;;;;;"";
251605;"Pointe Sainte Catherine_20/03/2015_10:06_Richard Coz _1037";251606;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_107";"Pointe Sainte-Catherine";"10:06";0;;;;;;;;;"Autres pêches de loisir";
251607;"Pointes du Grouin du Cou et de la Republique_20/03/2015_10:10_Martine Bretonnet et Elisabeth Grossoleil_1207";251608;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"10:10";190;190;0;190;0;;"Non";;;"";
251609;"Pont de l’Iroise > Passage_20/03/2015_10:15_S.Cabillic_5617";251610;"Rade de Brest";"BRES_02";"Pont de l'Iroise > Passage";"10:15";30;;;;;;;;;"";
251611;"Pont Scorff à Ile Longue _20/03/2015_10:40_J.Ruiz_5636";251612;"Rade de Brest";"BRES_A6";"Pont Scorff à Ile Longue";"10:40";127;;;;;;;;;"";
251613;"Porsguen _20/03/2015_10:35_G.LeMen_5621";251614;"Rade de Brest";"BRES_07";"Porsguen";"10:35";142;;;;;;;;;"";
251615;"Porsguen >  Pointe de Rostiviec_20/03/2015_10:30_JR.Bleuzen_5622";251616;"Rade de Brest";"BRES_08";"Porsguen >  Pointe de Rostiviec";"10:30";61;;;;;;;;;"";
251617;"Port Bourgenay_20/03/2015_NA_Paul Gaborit_4682";251618;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_001";"Port Bourgenay";;5;;;;;;;;;"";
251619;"Port de la pelle_20/03/2015_09:45_Esnandis_3966";251620;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_030";"Port de la Pelle";"09:45";0;;;;;;;;;"";
251623;"Porz ar Villec_20/03/2015_12:00_Géraldine Gabillet_5099";251624;"Pays de Morlaix";"MORL_18";"Locquirec - Plage de Porz ar Villec";"12:00";21;;;;;;;;;"";
251625;"PORZH BREIGN - JUMENT_20/03/2015_11:30_GB - PLN_9446";251626;"Finistère Sud";"FINS_30";"Pors Breign - Jument";"11:30";99;;;99;0;;;;;"";
251627;"Poul rodou_20/03/2015_12:21_Géraldine Gabillet_5101";251628;"Pays de Morlaix";"MORL_16";"Guimaëc - Poul Rodou";"12:21";27;;;;;;;;;"Promeneurs, joggeurs";"36 voitures"
251629;"Pouldu_20/03/2015_12:18_Andrea Lauro_5107";251630;"Pays de Morlaix";"MORL_02";"Santec - Le Pouldu";"12:18";36;34;2;28;8;;;;;"Pêche à pied professionnelle | Promeneurs, joggeurs";
251631;"Primel_20/03/2015_11:45_Michel Clech_5094";251632;"Pays de Morlaix";"MORL_13";"Plougasnou - Primel";"11:45";16;;;;;;;;;"Promeneurs, joggeurs";
251633;"QUIGNENEC_20/03/2015_11:59_MD - BF - BC - CC - TB_9436";251634;"Finistère Sud";"FINS_18";"Quignénec";"11:59";2;;;2;0;;;;;"";
251635;"RAGUENEZ_20/03/2015_10:15_JE_9448";251636;"Finistère Sud";"FINS_35";"Île de Raguenez";"10:15";55;;;48;0;;;;;"";
251637;"Rives de l_Elorn_20/03/2015_10:35_A.Postec_5645";251638;"Rade de Brest";"BRES_Er";"Rives de l'Elorn";"10:35";73;;;;;;;;;"";
251645;"RNN Banc d_Arguin_20/03/2015_11:25_Dimitri Delorme + Olivier Pichon_10159";251646;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"11:25";12;12;0;;;;;;;"Conchyliculture";
251649;"Rochers et port de Jard_20/03/2015_09:27_Daviaud_4753";251650;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"09:27";45;45;0;45;0;;"Non";;;"";
251651;"Rochers et port de Jard_20/03/2015_NA_Claude et Viviane Daviaud_4754";251652;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";;54;;;;;;;;;"";
251653;"Rostellec à digue de Lanvéoc « la petite grève » _20/03/2015_10:40_C.Devaine_5637";251654;"Rade de Brest";"BRES_A7";"Rostellec à digue de Lanvéoc - la petite grève";"10:40";187;;;;;;;;;"";
251657;"Saint Anne_20/03/2015_11:12_Joy Toupet_5111";251658;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";"11:12";199;;;193;2;;;;;"";
251661;"Sainte Barbe_20/03/2015_11:20_Andrea Lauro_5104";251662;"Pays de Morlaix";"MORL_06";"Roscoff - Sainte Barbe";"11:20";13;;;12;0;;;;;"Pêche à pied professionnelle | Promeneurs, joggeurs";
251665;"Saint-Jacut-de-la-Mer_20/03/2015_NC_NC_6935";251666;"Golfe Normand Breton";"GONB_01C";"Pointe du Bay à la Pointe du Chevet";;140;;;;;;;;;"";
251667;"SAINT-JEAN_20/03/2015_10:00_MDU_9441";251668;"Finistère Sud";"FINS_25";"Anse de St Jean";"10:00";33;;;33;0;;;;;"";
251669;"Saint-Jean-du-Doigt_20/03/2015_11:30_Michel Clech_5093";251670;"Pays de Morlaix";"MORL_14";"Plougasnou - Plage Saint-Jean-du-Doigt";"11:30";7;;;;;;;;;"Promeneurs, joggeurs";
251671;"SAINT-LAURENT_20/03/2015_10:00_MDU_9440";251672;"Finistère Sud";"FINS_24";"Anse de St Laurent";"10:00";62;;;62;0;;;;;"";
251673;"Saint-Martin-de-Brehal_20/03/2015_NC_NC_6937";251674;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;3135;;;;;;;;;"";
251675;"SAINT-NICOLAS / BANNANEC_20/03/2015_11:59_MD - BF - BC - CC - TB_9430";251676;"Finistère Sud";"FINS_12";"Saint Nicolas - Bananec";"11:59";47;;;;;;;;;"";
251677;"Saint-Samson_20/03/2015_12:05_Michel Clech_5096";251678;"Pays de Morlaix";"MORL_11";"Plougasnou - Saint Samson";"12:05";47;;;;;;;;;"Promeneurs, joggeurs";
251681;"St Jean des Sables_20/03/2015_10:25_Dominique Ferrat_4007";251682;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_080";"Saint-Jean des Sables";"10:25";14;;;13;1;;"Non";;;"Promeneurs, joggeurs";
251683;"STE ANNE_20/03/2015_09:35_Meritxell, Paul,Stéphane_6270";251684;"Côte basque";"BASQ_07";"Deux Jumeaux";"09:35";0;0;0;;;;;;;"Promeneurs, joggeurs";
251685;"STER EST_20/03/2015_10:15_BM_9451";251686;"Finistère Sud";"FINS_40";"Ster est";"10:15";292;;;275;0;;;;;"";
251687;"STER OUEST_20/03/2015_09:47_BM_9450";251688;"Finistère Sud";"FINS_39";"Ster ouest";"09:47";143;;;131;0;;;;;"";
251691;"TAHITI A ROSPICO_20/03/2015_11:02_JE_9449";251692;"Finistère Sud";"FINS_36";"Côte rocheuse de Tahiti à Rospico";"11:02";4;;;3;1;;;;;"";
251693;"Térénez_20/03/2015_12:20_Michel Clech_5097";251694;"Pays de Morlaix";"MORL_10";"Plougasnou - Térénez";"12:20";10;;;;;;;;;"";
251695;"Theven_20/03/2015_13:22_Andrea Lauro_5108";251696;"Pays de Morlaix";"MORL_01";"Santec - Le Theven";"01:22";23;22;1;11;12;;;;;"Promeneurs, joggeurs";
251699;"Tourlion_20/03/2015_11:25_Tamatoa Laughlin_1086";251700;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_086";"Tourlion";"11:25";8;;;;;;"Oui";6;"Concessions de cultures marines";"";
251703;"Vert Bois_20/03/2015_10:30_Sarah Olivier_3409";251704;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_133";"Vert Bois";"10:30";2;;;;;;;;;"";
251705;"Vieille Perrotine/ Fort Royer_20/03/2015_10:30_Jean-Baptiste Bonnin_3425";251706;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_147";"Vieille Perrotine/ Fort Royer";"10:30";42;;;;;;;;;"";
251707;"VIVIERS BASQUES_20/03/2015_09:35_PM, JMO, LN_6271";251708;"Côte basque";"BASQ_11";"Viviers Basques";"09:35";27;27;0;;;;;;;"";"Poulpes, oursins, coquillages"
251715;"Barnenez_21/03/2015_11:30_Michel Moguen _5112";251716;"Pays de Morlaix";"MORL_09";"Plouezoch - Barnenez / Ile Sterec";"11:30";544;514;30;493;24;;;;;"Promeneurs, joggeurs";
251717;"BRILIMEC_21/03/2015_11:27_MD - BF - SLC - MT - JP_9465";251718;"Finistère Sud";"FINS_17";"Brilimec";"11:27";0;;;0;0;;;;;"";
251719;"BRUNEC_21/03/2015_11:27_MD - BF - SLC - MT - JP_9459";251720;"Finistère Sud";"FINS_11";"Brunec";"11:27";3;;;;;;;;;"";"3 bateaux"
251721;"CASTEL BRAZ / CASTEL BIHAN / PEN VEN_21/03/2015_11:27_MD - BF - SLC - MT - JP_9462";251722;"Finistère Sud";"FINS_14";"Castel Braz - Castel Bihan - Pen Ven";"11:27";32;;;;;;;;;"";"7 bateaux"
251723;"Chausey_21/03/2015_NC_NC_6938";251724;"Golfe Normand Breton";"GONB_05G";"Chausey";;1027;;;;;;;;;"";
251725;"CIGOGNE_21/03/2015_11:27_MD - BF - SLC - MT - JP_9464";251726;"Finistère Sud";"FINS_16";"Cigogne";"11:27";4;;;4;0;;;;;"";
251727;"DRENEC / VEAU / TOMBE_21/03/2015_11:27_MD - BF - SLC - MT - JP_9463";251728;"Finistère Sud";"FINS_15";"Drénec - Le Veau - La Tombe";"11:27";35;;;;;;;;;"";
251729;"Fond de la baie_21/03/2015_12:00_Michael Tanghe_5116";251730;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";"12:00";532;501;31;432;0;;;;;"Promeneurs, joggeurs";
251733;"GUEOTEC / MEABAN / VIEUX GLENAN_21/03/2015_11:27_MD - BF - SLC - MT - JP_9457";251734;"Finistère Sud";"FINS_09";"Guéotec - Méaban - Vieux Glénan";"11:27";35;;;;;;;;;"";
251735;"GUIRIDEN_21/03/2015_11:27_MD - BF - SLC - MT - JP_9458";251736;"Finistère Sud";"FINS_10";"Guiriden";"11:27";3;;;;;;;;;"";
251737;"ile Madame/ Estuaire de la Charente_21/03/2015_09:55_Richard Coz - Morgane Jeanjean -Tamatoa Laughlin_209";251738;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_092";"Ile Madame/ Estuaire de la Charente";"09:55";8;;;;;;;;;"";
251739;"ile Madame/ Les Palles_21/03/2015_10:20_Richard Coz - Morgane Jeanjean -Tamatoa Laughlin_287";251740;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_093";"ile Madame/ Les Palles";"10:20";647;618;29;609;0;;"Oui";44;"Concessions de cultures marines";"";
251741;"Ile Madame/ Verger_21/03/2015_10:10_Richard Coz - Morgane Jeanjean -Tamatoa Laughlin_359";251742;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_094";"Ile Madame/ Verger";"10:10";169;155;14;147;0;;;;;"";
251745;"LE HUIC / LE GLUET / LE RUN_21/03/2015_11:27_MD - BF - SLC - MT - JP_9461";251746;"Finistère Sud";"FINS_13";"Le Huic - Le Gluêt - Le Run";"11:27";14;;;;;;;;;"";"2 bateaux"
251747;"LE LOC_H_21/03/2015_11:27_MD - BF - SLC - MT - JP_9467";251748;"Finistère Sud";"FINS_19";"Le Loc'h";"11:27";22;;;22;0;;;;;"";
251749;"MOUSTERLIN_21/03/2015_10:50_HY_9455";251750;"Finistère Sud";"FINS_02";"Pointe de Mousterlin";"10:50";456;423;33;456;0;;;;;"";
251753;"PENFRET_21/03/2015_11:27_MD - BF - SLC - MT - JP_9456";251754;"Finistère Sud";"FINS_08";"Penfret";"11:27";16;;;;;;;;;"";"Visibilité moyenne seuleument côte Ouest"
251755;"Pereire_21/03/2015_11:30_DM_10161";251756;"Bassin d'Arcachon";"BARC_04";"Pereire";"11:30";81;70;11;;;;;;;"Promeneurs, joggeurs | Autres pêches de loisir";
251759;"PIERRES NOIRES_21/03/2015_11:27_MD - BF - SLC - MT - JP_9468";251760;"Finistère Sud";"FINS_22";"Les Pierres Noires";"11:27";0;;;0;0;;;;;"";
251763;"Pointe du Bil _21/03/2015_10:55_JP_7391";251764;"Golfe du Morbihan";"GDMO_05";"Pointe du Bill";"10:55";2706;2706;0;;;;;;;"";
251767;"QUIGNENEC_21/03/2015_11:27_MD - BF - SLC - MT - JP_9466";251768;"Finistère Sud";"FINS_18";"Quignénec";"11:27";0;;;0;0;;;;;"";
251771;"SAINT-NICOLAS / BANNANEC_21/03/2015_11:27_MD - BF - SLC - MT - JP_9460";251772;"Finistère Sud";"FINS_12";"Saint Nicolas - Bananec";"11:27";87;;;;;;;;;"";"dont groupe de 40 personnes du CNG"
251777;"Saint Anne_22/03/2015_13:30_Joy Toupet_5117";251778;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";"01:30";225;211;14;;;;;;;"";
251779;"Les Boucholeurs_23/03/2015_12:20_Isabelle Landriau_3773";251780;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";"12:20";31;31;0;21;6;;"Non";;;"Conchyliculture | Promeneurs, joggeurs";"deux jours après marée du siècle"
251783;"2 JUMEAUX_25/03/2015_13:50_MP_6276";251784;"Côte basque";"BASQ_07";"Deux Jumeaux";"01:50";0;0;0;;;;;;;"Promeneurs, joggeurs";"Groupe scolaire ( des jeunes)"
251785;"VIVIERS BASQUES_25/03/2015_13:25_MP_6277";251786;"Côte basque";"BASQ_11";"Viviers Basques";"01:25";0;0;0;;;;;;;"Promeneurs, joggeurs";"Soleil mais froid"
251787;"Les Boucholeurs_27/03/2015_15:40_Isabelle Landriau_3774";251788;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";"03:40";2;2;0;2;0;;"Non";;;"Conchyliculture | Promeneurs, joggeurs";
251793;"La Hume_01/04/2015_10:20_DM_10163";251794;"Bassin d'Arcachon";"BARC_07";"La Hume";"10:20";5;5;0;;;;;;;"";
251795;"Pereire_01/04/2015_09:50_DM_10162";251796;"Bassin d'Arcachon";"BARC_04";"Pereire";"09:50";3;3;0;;;;;;;"Autres pêches de loisir";
251803;"RNN Banc d_Arguin_01/04/2015_NA_RNN_10164";251804;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";;0;0;0;;;;;;;"";
251805;"ile Madame/ Estuaire de la Charente_02/04/2015_09:50_Tamatoa Laughlin_210";251806;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_092";"Ile Madame/ Estuaire de la Charente";"09:50";0;;;;;;;;;"";
251807;"ile Madame/ Les Palles_02/04/2015_10:35_Tamatoa Laughlin_288";251808;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_093";"ile Madame/ Les Palles";"10:35";6;;;3;0;;;;;"";
251809;"Ile Madame/ Verger_02/04/2015_10:05_Tamatoa Laughlin_360";251810;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_094";"Ile Madame/ Verger";"10:05";4;;;3;0;;;;;"";
251811;"La Hume_02/04/2015_11:00_DM_10165";251812;"Bassin d'Arcachon";"BARC_07";"La Hume";"11:00";4;4;0;;;;;;;"";"1 gpe 27 enf + 3 ad / 1 gpe 24 enf + 4 ad"
251815;"Le Peu/Reserve de Moeze_02/04/2015_09:45_Tamatoa Laughlin_662";251816;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_095";"Le Peu /  Réserve de Moëze";"09:45";0;;;;;;;;;"";
251817;"Pereire_02/04/2015_11:30_DM_10166";251818;"Bassin d'Arcachon";"BARC_04";"Pereire";"11:30";1;1;0;;;;;;;"";
251821;"CAP COZ_03/04/2015_11:11_HY_9472";251822;"Finistère Sud";"FINS_06";"Plage de Cap Coz";"11:11";1;;;1;0;;;;;"Promeneurs, joggeurs";"pêcheur aux couteaux"
251823;"KERLEVEN_03/04/2015_11:16_HY_9474";251824;"Finistère Sud";"FINS_23";"Kerleven";"11:16";2;;;2;0;;;;;"";
251827;"MER BLANCHE_03/04/2015_11:50_HY_9470";251828;"Finistère Sud";"FINS_01";"Mer Blanche";"11:50";0;;;0;0;;;;;"";
251829;"MOUSTERLIN_03/04/2015_11:00_HY_9471";251830;"Finistère Sud";"FINS_02";"Pointe de Mousterlin";"11:00";1;;;1;0;;;;;"";
251833;"PENFOULIC_03/04/2015_11:15_HY_9473";251834;"Finistère Sud";"FINS_07";"Penfoulic";"11:15";6;;;6;0;;"Non";;;"";
251835;"2 JUMEAUX_04/04/2015_11:00_WF_6279";251836;"Côte basque";"BASQ_07";"Deux Jumeaux";"11:00";1;1;0;;;;;;;"Promeneurs, joggeurs | Autres pêches de loisir";
251837;"Fort de la pointe_04/04/2015_11:30_Richard Coz_107";251838;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_091";"Fort de la Pointe";"11:30";0;;;;;;;;;"";
251839;"ile Madame/ Estuaire de la Charente_04/04/2015_11:18_Morgane Jeanjean _211";251840;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_092";"Ile Madame/ Estuaire de la Charente";"11:18";0;;;;;;;;;"";
251841;"ile Madame/ Les Palles_04/04/2015_12:00_Morgane Jeanjean _289";251842;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_093";"ile Madame/ Les Palles";"12:00";22;21;1;;;;"Oui";7;"Concessions de cultures marines";"";
251843;"Ile Madame/ Verger_04/04/2015_11:34_Morgane Jeanjean _361";251844;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_094";"Ile Madame/ Verger";"11:34";7;;;6;0;;;;;"Autres pêches de loisir";
251845;"L_aiguille (zone interdite)_04/04/2015_11:25_Richard Coz_434";251846;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_089";"L'aiguille (zone interdite)";"11:25";8;;;;;;;;;"";
251847;"L_aiguille (zone ouverte)_04/04/2015_11:20_Richard Coz_533";251848;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_088";"L'aiguille (zone ouverte)";"11:20";0;;;;;;;;;"";
251849;"L_Esperance_04/04/2015_11:30_Richard Coz_763";251850;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_090";"L'Espérance";"11:30";0;;;;;;;;;"";
251853;"Le Peu/Reserve de Moeze_04/04/2015_11:15_Morgane Jeanjean _663";251854;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_095";"Le Peu /  Réserve de Moëze";"11:15";0;;;;;;;;;"";
251857;"Plage Nord (zone interdite)_04/04/2015_11:05_Richard Coz_862";251858;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_085";"Plage Nord (zone interdite)";"11:05";0;;;;;;;;;"";
251859;"Pointe de la Fumee_04/04/2015_11:15_Richard Coz_961";251860;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";"11:15";28;;;;;;"Oui";10;"Concessions de cultures marines";"";
251861;"Pointes du Grouin du Cou et de la Republique_04/04/2015_12:00_Camille Pigot_4623";251862;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"12:00";25;24;1;25;0;;"Non";;;"";
251863;"Rochers et port de Jard_04/04/2015_11:15_Julie Vuilleret_4755";251864;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"11:15";9;7;2;9;0;;"Non";;;"Promeneurs, joggeurs";
251865;"Tourlion_04/04/2015_11:10_Richard Coz_1087";251866;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_086";"Tourlion";"11:10";0;;;;;;;;;"";
251867;"VIVIERS BASQUES_04/04/2015_11:00_QS_6278";251868;"Côte basque";"BASQ_11";"Viviers Basques";"11:00";3;1;2;;;;;;;"";"Sur les rochers au sec avec des crochets"
251869;"île Callot_07/04/2015_14:00_Christine Blaize, Laura Gourrier_5395";251870;"Pays de Morlaix";"MORL_08";"Ile Callot";"02:00";41;39;2;40;0;;;;;"Conchyliculture | Promeneurs, joggeurs | Autres pêches de loisir";
251875;"Fond de la baie_08/04/2015_14:55_Camille Lesann_5118";251876;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";"02:55";50;;;41;5;;;;;"Promeneurs, joggeurs";
251877;"Moulin de la rive_08/04/2015_15:15_Camille Lesann_5119";251878;"Pays de Morlaix";"MORL_17";"Locquirec - Moulin de la rive";"03:15";9;;;4;2;;;;;"Promeneurs, joggeurs";
251879;"Porz ar Villec_08/04/2015_15:08_Camille Lesann_5120";251880;"Pays de Morlaix";"MORL_18";"Locquirec - Plage de Porz ar Villec";"03:08";2;1;1;;;;;;;"Promeneurs, joggeurs";
251887;"Kergarvan > Port du Tinduff_11/04/2015_16:20_F.Oppermann_5650";251888;"Rade de Brest";"BRES_05";"Kergarvan > Port du Tinduff (Pen A lan)";"04:20";0;;;;;;;;;"";
251889;"Le Cosquer Passage > Kernisi_11/04/2015_16:15_NA_5647";251890;"Rade de Brest";"BRES_03";"Le Cosquer Passage > Kernisi (Keraliou)";"04:15";2;;;;;;;;;"";
251891;"Clemenceau_15/04/2015_08:10_Julie Vuilleret_4212";251892;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_007";"Clémenceau";"08:10";0;0;0;0;0;;"Non";;;"Promeneurs, joggeurs";
251895;"Pointes du Grouin du Cou et de la Republique_15/04/2015_08:50_Camille Pigot_4624";251896;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"08:50";11;11;0;11;0;;"Non";;;"";
251897;"Rochers et port de Jard_15/04/2015_08:25_Julie Vuilleret_4756";251898;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"08:25";0;0;0;0;0;;"Non";;;"";
251899;"Saint Anne_15/04/2015_09:50_Michael Tanghe_5121";251900;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";"09:50";66;51;15;64;0;;;;;"Promeneurs, joggeurs";
251901;"Agon-Coutainville_16/04/2015_NC_NC_6939";251902;"Golfe Normand Breton";"GONB_08A";"Pointe d' Agon-Coutainville au Hâvre de Blainville-sur-mer";;78;;;;;;;;;"";
251903;"Bricqueville_16/04/2015_NC_NC_6940";251904;"Golfe Normand Breton";"GONB_06E";"Bouchots de Saint-Martin-de-Bréhal au dernier accès de Bricqueville-sur-Mer";;56;;;;;;;;;"";
251905;"Gouville_16/04/2015_NC_NC_6941";251906;"Golfe Normand Breton";"GONB_08C";"Gouville-sur-Mer (Le Sénéquet)";;109;;;;;;;;;"";
251909;"Saint-Martin-de-Brehal_16/04/2015_NC_NC_6943";251910;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;110;;;;;;;;;"";
251911;"Beg Lann_17/04/2015_10:00_JP_7395";251912;"Golfe du Morbihan";"GDMO_04";"Beg Lann";"10:00";0;;;;;;;;;"";
251915;"Boëd_17/04/2015_14:00_DL_7394";251916;"Golfe du Morbihan";"GDMO_03";"Boëd";"02:00";9;;;;;;"Oui";5;"Concessions de cultures marines";"";
251917;"CAP COZ_17/04/2015_09:54_PP_9477";251918;"Finistère Sud";"FINS_06";"Plage de Cap Coz";"09:54";11;;;9;0;;;;;"Sports de glisse (surf, body-board, kite surf, etc.) | Promeneurs, joggeurs";
251919;"Chanchardon_17/04/2015_NA_Ecogardes_1236";251920;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_215";"Chanchardon";;31;;;;;;;;;"";
251921;"Kerbilouët_17/04/2015_12:00_JH_7393";251922;"Golfe du Morbihan";"GDMO_02";"Kerbilouët";"12:00";32;;;;;;;;;"";
251923;"KERLEVEN_17/04/2015_10:03_PP_9479";251924;"Finistère Sud";"FINS_23";"Kerleven";"10:03";74;;;61;0;;;;;"";
251925;"La falaise_17/04/2015_10:00_Vincent Dano_7392";251926;"Golfe du Morbihan";"GDMO_01";"La falaise";"10:00";232;;;;;;;;;"";
251929;"Le Martray_17/04/2015_NA_Ecogardes_1319";251930;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_204";"Le Martray";;29;;;;;;;;;"";
251931;"MER BLANCHE_17/04/2015_10:50_PP_9475";251932;"Finistère Sud";"FINS_01";"Mer Blanche";"10:50";45;40;5;42;3;;;;;"Sports de glisse (surf, body-board, kite surf, etc.) | Promeneurs, joggeurs";
251933;"Moulinatte / Bournonville_17/04/2015_NA_Ecogardes_1377";251934;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_188";"Moulinatte / Bournonville";;6;;;;;;;;;"";
251935;"MOUSTERLIN_17/04/2015_10:25_PP_9476";251936;"Finistère Sud";"FINS_02";"Pointe de Mousterlin";"10:25";74;;;67;5;;;;;"Promeneurs, joggeurs | Autres pêches de loisir";
251939;"PENFOULIC_17/04/2015_09:59_PP_9478";251940;"Finistère Sud";"FINS_07";"Penfoulic";"09:59";17;;;16;1;;;;;"";
251943;"Pointe du Bil _17/04/2015_09:45_JP_7396";251944;"Golfe du Morbihan";"GDMO_05";"Pointe du Bill";"09:45";304;276;28;;;;;;;"";
251945;"Pouldu_17/04/2015_11:25_Michael Tanghe_5123";251946;"Pays de Morlaix";"MORL_02";"Santec - Le Pouldu";"11:25";5;4;1;;;;;;;"Promeneurs, joggeurs";
251947;"Theven_17/04/2015_11:10_Michael Tanghe_5122";251948;"Pays de Morlaix";"MORL_01";"Santec - Le Theven";"11:10";1;;;;;;;;;"Promeneurs, joggeurs";
251949;"Agon-Coutainville_18/04/2015_NC_NC_6944";251950;"Golfe Normand Breton";"GONB_08A";"Pointe d' Agon-Coutainville au Hâvre de Blainville-sur-mer";;1197;;;;;;;;;"";
251951;"Aix Nord_18/04/2015_10:20_Morgane Jeanjean _8";251952;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_111";"Aix Nord";"10:20";9;;;6;0;;;;;"";
251953;"Anse de la Croix_18/04/2015_09:45_Morgane Jeanjean _33";251954;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_108";"Anse de la Croix";"09:45";0;;;;;;;;;"";
251955;"Anse du Saillant_18/04/2015_10:05_Morgane Jeanjean _59";251956;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_106";"Anse du Saillant";"10:05";2;;;;;;;;;"";
251957;"Barnenez_18/04/2015_12:10_Michel Moguen _5125";251958;"Pays de Morlaix";"MORL_09";"Plouezoch - Barnenez / Ile Sterec";"12:10";37;;;36;1;;;;;"Conchyliculture | Promeneurs, joggeurs";
251961;"Blainville-sur-Mer_18/04/2015_NC_NC_6945";251962;"Golfe Normand Breton";"GONB_08B";"Hâvre de Blainville-sur-Mer et cale de la zone conchylicole";;105;;;;;;;;;"";
251963;"Bricqueville_18/04/2015_NC_NC_6946";251964;"Golfe Normand Breton";"GONB_06E";"Bouchots de Saint-Martin-de-Bréhal au dernier accès de Bricqueville-sur-Mer";;230;;;;;;;;;"";
251965;"CAP COZ_18/04/2015_11:00_PP_9481";251966;"Finistère Sud";"FINS_06";"Plage de Cap Coz";"11:00";13;;;13;0;;;;;"Sports de glisse (surf, body-board, kite surf, etc.)";
