"Libellé Sortie";"Code Enquète";"Membre Association";"Nom Association";"Espéce maille";"declaration Connaissance";"Taille déclarée";"connaissance réglementation";"Utilisation outil";"Source outil";"Type d'outil";"Outil Conforme";"Espèce quantité";"Connaissance quota";"Quantité déclarée";"Unite";"Reglementation Quantité";"Espèce période";"Connaissance Période";"Périodes Déclarées";"Connaissance Règlementation Période";"Informé Législation";"Source information législation";"Conseils consommation"
"2019-04-19-EGMP-SEN-049";"2019-04-19_EGMP_114_399333";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-050";"2019-04-19_EGMP_114_399339";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-051";"2019-04-19_EGMP_114_399345";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-052";"2019-04-19_EGMP_114_399351";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-053";"2019-04-19_EGMP_114_399357";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-054";"2019-04-19_EGMP_114_399363";;;;;;;"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Campagne de sensibilisation";"Non";;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-055";"2019-04-19_EGMP_114_399369";;;;;;;"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Campagne de sensibilisation";"Oui";;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-056";"2019-04-19_EGMP_114_399375";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-057";"2019-04-19_EGMP_114_399381";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-058";"2019-04-19_EGMP_114_399387";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-059";"2019-04-19_EGMP_114_399394";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-060";"2019-04-19_EGMP_114_399400";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-061";"2019-04-19_EGMP_114_399407";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-062";"2019-04-19_EGMP_114_399413";;;;;;;"Non renseigné";;"Campagne de sensibilisation";;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-063";"2019-04-19_EGMP_114_399423";;;;;;;"Oui";;;"Non renseigné";;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-064";"2019-04-19_EGMP_114_399431";;;;;;;"Oui";;;"Non renseigné";;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-065";"2019-04-19_EGMP_114_399441";;;;;;;"Oui";;;"Non renseigné";;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-066";"2019-04-19_EGMP_114_399448";;;;;;;"Oui";;;"Non renseigné";;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-067";"2019-04-19_EGMP_114_399462";;;;;;;"Oui";;;;;;;;;;;;;;"";
"2019-04-19-EGMP-SEN-068";"2019-04-19_EGMP_114_399473";;;;;;;"Oui";;;;;;;;;;;;;;"";
"2019-05-17-EGMP-SEN-001";"2019-05-17_EGMP_148_399497";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-05-17-EGMP-SEN-003";"2019-05-17_EGMP_148_399504";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-05-17-EGMP-SEN-004";"2019-05-17_EGMP_148_399515";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-05-17-EGMP-SEN-005";"2019-05-17_EGMP_148_399521";;;;;;;"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Reglette LIFE";"Non renseigné";;;;;;;;;;;"";
"2019-05-17-EGMP-SEN-006";"2019-05-17_EGMP_148_399527";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-05-17-EGMP-SEN-007";"2019-05-17_EGMP_148_399533";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-05-17-EGMP-SEN-008";"2019-05-17_EGMP_148_399539";;;;;;;"Non renseigné";;;;;;;;;;;;;;"";
"2019-05-07-EGMP-SEN-008";"2019-05-07_EGMP_031-032_399547";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-05-07-EGMP-SEN-010";"2019-05-07_EGMP_031-032_399553";;;;;;;"Oui";"Commerce";"Réglette et assimilé (ecorègle, crabe toiseur…)";"Non renseigné";;;;;;;;;;;"";
"2019-05-07-EGMP-SEN-011";"2019-05-07_EGMP_031-032_399559";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-05-17-EGMP-SEN-008";"2019-05-17_EGMP_072-073_399567";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-05-20-EGMP-SEN-009";"2019-05-20_EGMP_077_399576";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-05-20-EGMP-SEN-011";"2019-05-20_EGMP_077_399582";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-03-22-GUER-SEN-022";"2019-03-22_GUER_3B_399641";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";"Non";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Non renseigné";"Oui";"Guides du commerce / Livres / Revues";
"2019-03-22-GUER-SEN-023";"2019-03-22_GUER_3B_399648";;;"Palourdes croisées";"Oui";35;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Non";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Non renseigné";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Culture locale / habitude";
"2019-03-22-GUER-SEN-024";"2019-03-22_GUER_3B_399677";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Commerce";"Commerce";"Oui";"Palourdes croisées";"Oui";4;"kg";"Réponse incorrecte ou NSP";"Palourdes croisées";"Ne sait pas";;"Non renseigné";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2019-03-22-GUER-SEN-025";"2019-03-22_GUER_3B_399683";;;"Palourdes croisées";"Oui";35;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";"Non";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Non renseigné";"Oui";"Culture locale / habitude";
"2019-03-22-GUER-SEN-026";"2019-03-22_GUER_3B_399691";;;"Palourdes croisées";"Oui";30;"Réponse incorrecte ou NSP";"Oui";"Commerce";"Commerce";"Oui";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Internet / Applications mobiles";
"2019-03-22-GUER-SEN-027";"2019-03-22_GUER_3B_399699";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";"Non";"Palourdes croisées";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";
"2019-03-22-GUER-SEN-028";"2019-03-22_GUER_3B_399706";;;"Palourdes croisées";"Oui";30;"Réponse incorrecte ou NSP";"Oui";"Artisanal";"Marque engin de pêche";"Non";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Non renseigné";;"Non renseigné";"Oui";"Panneau d'information/affichage | Internet / Applications mobiles";
"2019-03-21-GUER-SEN-067";"2019-03-21_GUER_3A_399714";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";"Non";"Palourdes croisées";"Oui";2;"kg";"Réponse incorrecte ou NSP";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage";
"2019-03-21-GUER-SEN-069";"2019-03-21_GUER_3A_399724";;;"Palourdes croisées";"Oui";35;"Réponse correcte";"Oui";"Artisanal";"Artisanal";"Oui";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Non renseigné";"Oui";"Internet / Applications mobiles";
"2019-03-21-GUER-SEN-070";"2019-03-21_GUER_3A_399731";;;"Palourdes croisées";"Oui";30;"Réponse incorrecte ou NSP";"Non renseigné";;;"Non renseigné";"Palourdes croisées";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Campagne de sensibilisation";
"2019-03-21-GUER-SEN-071";"2019-03-21_GUER_3A_399739";;;;"Ne sait pas";;"Réponse incorrecte ou NSP";"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Campagne de sensibilisation";"Non renseigné";;"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coque commune";"Oui";"Pêche à la coque parfois fermé à La Baule";"Réponse correcte";"Oui";"Culture locale / habitude";
"2019-03-21-GUER-SEN-072";"2019-03-21_GUER_3A_399747";;;"Palourdes croisées";"Oui";35;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Autre type de réglette";"Non";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Oui";"Coques 15 février - 15 septembre";"Réponse incorrecte";"Oui";"Médias (journaux, radios, tv) | Internet / Applications mobiles";
"2019-03-21-GUER-SEN-073";"2019-03-21_GUER_3A_399757";;;"Palourdes croisées";"Oui";35;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";"Non";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage | Culture locale / habitude";
"2019-03-21-GUER-SEN-074";"2019-03-21_GUER_3A_399772";;;"Coque commune";"Oui";20;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";"Non";"Coque commune";"Oui";5;"kg";"Réponse incorrecte ou NSP";"Coque commune";"Ne sait pas";;"Réponse incorrecte";"Oui";"Panneau d'information/affichage | Internet / Applications mobiles";
"2019-03-21-GUER-SEN-075";"2019-03-21_GUER_3A_399781";;;"Huître creuse";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";"Non";"Huître creuse";"Oui";4;"kg";"Réponse incorrecte ou NSP";"Huître creuse";"Ne sait pas";;"Non renseigné";"Oui";"Panneau d'information/affichage";
"2019-03-21-GUER-SEN-076";"2019-03-21_GUER_3A_399789";;;"Huître creuse";"Ne sait pas";;"Réponse incorrecte ou NSP";"Oui";"Artisanal";"Marque engin de pêche";"Oui";;"Oui";60;"Nb";"Réponse correcte";"Huître creuse";"Ne sait pas";;"Non renseigné";;"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2019-03-21-GUER-SEN-077";"2019-03-21_GUER_3A_399798";;;"Coque commune";"Ne sait pas";;"Réponse incorrecte ou NSP";"Oui";"Campagne de sensibilisation";"Autre type de réglette";"Oui";"Coque commune";"Oui";3;"kg";"Réponse incorrecte ou NSP";"Coque commune";"Pas de période";;"Réponse correcte";"Oui";"Campagne de sensibilisation | Annuaire des marées";
"2019-03-21-GUER-SEN-078";"2019-03-21_GUER_3A_399804";;;"Palourdes croisées";"Oui";35;"Réponse correcte";"Oui mais pas aujourd'hui";"Artisanal";"Artisanal";"Non";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Non renseigné";"Oui";"Panneau d'information/affichage | Annuaire des marées";
"2019-03-21-GUER-SEN-079";"2019-03-21_GUER_3A_399811";;;"Palourdes croisées";"Oui";35;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Culture locale / habitude";
"2019-03-21-GUER-SEN-080";"2019-03-21_GUER_3A_399817";;;"Palourdes croisées";"Oui";35;"Réponse correcte";"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Campagne de sensibilisation";"Oui";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Culture locale / habitude | Médias (journaux, radios, tv)";
"2019-03-21-GUER-SEN-081";"2019-03-21_GUER_3A_399827";;;"Coque commune";"Oui";30;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Autre type de réglette";"Non";"Coque commune";"Oui";3;"kg";"Réponse incorrecte ou NSP";"Coque commune";"Ne sait pas";;"Non renseigné";"Oui";"Internet / Applications mobiles";
"2019-03-21-GUER-SEN-082";"2019-03-21_GUER_3A_399835";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";"Non";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Culture locale / habitude";
"2019-03-21-GUER-SEN-083";"2019-03-21_GUER_3A_399842";;;"Palourdes croisées";"Oui";30;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";"Non";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";
"2019-03-24-GUER-SEN-011";"2019-03-24_GUER_3A_399857";;;"Coque commune";"Oui";27;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Non";"Coque commune";"Oui";3;"kg";"Réponse incorrecte ou NSP";"Coque commune";"Ne sait pas";;"Non renseigné";"Oui";"Panneau d'information/affichage | Guides du commerce / Livres / Revues";
"2019-03-24-GUER-SEN-012";"2019-03-24_GUER_3A_399866";;;"Palourdes croisées";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";"Non";"Palourdes croisées";"Oui";5;"kg";"Réponse incorrecte ou NSP";"Palourdes croisées";"Ne sait pas";;"Non renseigné";"Oui";"Panneau d'information/affichage | Internet / Applications mobiles";
"2019-03-24-GUER-SEN-013";"2019-03-24_GUER_3A_399874";;;"Coque commune";"Oui";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";"Non";"Coque commune";"Oui";;"kg";"Réponse incorrecte ou NSP";"Coque commune";"Ne sait pas";;"Non renseigné";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2019-03-24-GUER-SEN-014";"2019-03-24_GUER_3A_399887";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Commerce";"Commerce";"Oui";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Non renseigné";;"Non renseigné";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Internet / Applications mobiles";
"2019-03-24-GUER-SEN-015";"2019-03-24_GUER_3A_399895";;;"Coque commune";"Oui";;"Réponse incorrecte ou NSP";"Oui";"Commerce";"Commerce";"Oui";"Coque commune";"Oui";;"kg";"Réponse incorrecte ou NSP";"Coque commune";"Non renseigné";;"Non renseigné";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2019-03-24-GUER-SEN-016";"2019-03-24_GUER_3A_399906";;;"Coque commune";"Oui";20;"Réponse incorrecte ou NSP";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Non";"Coque commune";"Oui";5;"kg";"Réponse incorrecte ou NSP";"Coque commune";"Pas de période";;"Réponse correcte";;"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2019-03-24-GUER-SEN-017";"2019-03-24_GUER_3A_399914";;;"Palourdes croisées";"Oui";24;"Réponse incorrecte ou NSP";"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Autre type de réglette";"Non";"Palourdes croisées";"Oui";2;"kg";"Réponse incorrecte ou NSP";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage";
"2019-03-24-GUER-SEN-018";"2019-03-24_GUER_3A_399923";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Non";"Palourdes croisées";"Oui";4;"kg";"Réponse incorrecte ou NSP";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv) | Internet / Applications mobiles";
"2019-03-24-GUER-SEN-019";"2019-03-24_GUER_3A_399930";;;"Huître creuse";"Oui";50;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Non";"Huître creuse";"Oui";5;"kg";"Réponse correcte";"Huître creuse";"Non renseigné";;"Non renseigné";;"Panneau d'information/affichage | Médias (journaux, radios, tv)";
"2019-03-24-GUER-SEN-020";"2019-03-24_GUER_3A_399937";;;"Palourdes croisées";"Oui";48;"Réponse incorrecte ou NSP";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Non";"Palourdes croisées";"Oui";;;"Réponse incorrecte ou NSP";"Palourdes croisées";"Oui";;"Réponse incorrecte";"Oui";"Internet / Applications mobiles";
"2019-03-24-GUER-SEN-021";"2019-03-24_GUER_3A_399944";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Artisanal";"Non";"Palourdes croisées";"Oui";3;"kg";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Internet / Applications mobiles";
"2019-03-24-GUER-SEN-022";"2019-03-24_GUER_3A_399952";;;"Coque commune";"Oui";20;"Réponse incorrecte ou NSP";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Non";"Coque commune";"Oui";;;"Réponse incorrecte ou NSP";"Coque commune";"Non renseigné";;"Non renseigné";"Oui";"Médias (journaux, radios, tv)";
"2019-03-26-GUER-SEN-003";"2019-03-26_GUER_3A_399959";;;"Bigorneau";"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";"Non";"Bigorneau";"Oui";1;"kg";"Réponse incorrecte ou NSP";"Bigorneau";"Ne sait pas";;"Non renseigné";"Non";"";
"2019-03-27-GUER-SEN-001";"2019-03-27_GUER_3A_399967";;;"Vers";"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";"Non";"Vers";"Pas de quota";;;"Réponse incorrecte ou NSP";"Vers";"Pas de période";;"Non renseigné";"Non";"Aucune";
"2019-05-29-GONB-SEN-001";"2019-05-29_GONB_08H_399980";"Oui";"SNSM";"Palourdes";"Oui";40;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Non renseigné";"Palourdes";"Oui";100;"Nb";"Réponse correcte";"Palourdes";"Pas de période";;;;"Internet / Applications mobiles";"Oui"
"2019-05-29-GONB-SEN-003";"2019-05-29_GONB_08H_399987";"Non";;;"Non renseigné";;;"Non renseigné";;;;"Bigorneau";"Pas de quota";;;"Réponse correcte";"Bigorneau";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage | Annuaire des marées";"Non concerné"
"2019-06-02-GONB-SEN-001";"2019-06-02_GONB_08H_400006";"Non";;"Coques";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";;;;"Coques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coques";"Oui";;"Non renseigné";"Oui";"Panneau d'information/affichage";"Oui"
"2019-06-02-GONB-SEN-003";"2019-06-02_GONB_08H_400026";"Non";;"Crevettes";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";"Non renseigné";"Crevettes";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Crevettes";"Ne sait pas";;"Réponse incorrecte";"Non";"";"Non concerné"
"2019-06-02-GONB-SEN-003";"2019-06-02_GONB_08H_400035";"Non";;"Palourdes";"Oui";40;"Réponse correcte";"Non";;"Aucun outil";"Non renseigné";"Palourdes";"Oui";100;"Nb";"Réponse correcte";"Palourdes";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage | Annuaire des marées";"Oui"
"2019-06-02-GONB-SEN-004";"2019-06-02_GONB_08H_400041";"Oui";"SNSM";"Palourdes";"Oui";4;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;"Non";"Palourdes";"Oui";100;"Nb";"Réponse correcte";"Palourdes";"Pas de période";;"Réponse correcte";"Oui";"Internet / Applications mobiles";"Oui"
"2019-06-02-GONB-SEN-006";"2019-06-02_GONB_08H_400048";"Non";;"Bigorneaux";"espèce sans maille";;"Réponse correcte";"Non renseigné";;"Aucun outil";"Non renseigné";"Bigorneaux";"Pas de quota";;;"Réponse correcte";;"Pas de période";;;;"Annuaire des marées";"Oui"
"2019-06-02-GONB-SEN-007";"2019-06-02_GONB_08H_400055";"Non";;"Palourdes";"Oui";40;"Réponse correcte";"Oui mais pas aujourd'hui";;;"Non renseigné";"Palourdes";"Oui";100;"Nb";"Réponse correcte";"Palourdes";"Pas de période";;"Réponse correcte";"Oui";"Autre source";"Non"
"2019-06-05-EGMP-SEN-001";"2019-06-05_EGMP_148_400143";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-06-05-EGMP-SEN-008";"2019-06-05_EGMP_148_400149";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-06-05-EGMP-SEN-008";"2019-06-05_EGMP_148_400155";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-06-05-EGMP-SEN-005";"2019-06-05_EGMP_148_400161";;;;;;;"Oui";"Commerce";;"Non";;;;;;;;;;;"";
"2019-06-05-EGMP-SEN-006";"2019-06-05_EGMP_148_400167";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-06-05-EGMP-SEN-007";"2019-06-05_EGMP_148_400173";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-06-05-EGMP-SEN-008";"2019-06-05_EGMP_148_400179";;;;;;;"Non";;;;;;;;;;;;;;"";
"2019-04-19-ECOT-SEN-068";"2019-04-19_ECOT_06B_400251";"Non";;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Commerce";"Mesure graduée (pied à coulisse ou réglet)";"Oui";"Coquille Saint-Jacques";"Oui";22;"Nb";"Réponse inférieure";"Coquille Saint-Jacques";"Ne sait pas";;"Ne sait pas";"Oui";"Internet / Applications mobiles";"Non renseigné"
"2019-04-19-ECOT-SEN-069";"2019-04-19_ECOT_06B_400259";"Non";;"Coquille Saint-Jacques";"Oui";150;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";"Non renseigné";"Coquille Saint-Jacques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coquille Saint-Jacques";"Ne sait pas";;"Ne sait pas";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Internet / Applications mobiles";"Oui"
"2019-04-19-ECOT-SEN-071";"2019-04-19_ECOT_06B_400265";"Non";;"Couteaux";"Oui";100;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Couteaux";"Oui";30;"Nb";"Réponse supérieure";"Couteaux";"Ne sait pas";;"Ne sait pas";;"Annuaire des marées | Internet / Applications mobiles";"Oui"
"2019-04-19-ECOT-SEN-072";"2019-04-19_ECOT_06B_400275";"Non";;"Coquille Saint-Jacques";"Oui";120;"Réponse supérieure";"Oui";"Commerce";"Réglette et assimilé (ecorègle, crabe toiseur…)";;"Coquille Saint-Jacques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coquille Saint-Jacques";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Oui"
"2019-04-19-ECOT-SEN-073";"2019-04-19_ECOT_06B_400282";"Non";;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Non";;"Aucun outil";"Non";"Coquille Saint-Jacques";"Ne sait pas";;;;"Coquille Saint-Jacques";"Ne sait pas";;"Réponse incorrecte";"Non renseigné";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Oui"
"2019-04-19-ECOT-SEN-074";"2019-04-19_ECOT_06B_400290";"Non";;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Commerce";"Réglette et assimilé (ecorègle, crabe toiseur…)";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";;"Coquille Saint-Jacques";"Ne sait pas";;"Ne sait pas";"Non renseigné";"";"Oui"
"2019-04-19-ECOT-SEN-075";"2019-04-19_ECOT_06B_400298";"Non";;"Couteaux";"Oui";160;"Réponse supérieure";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Couteaux";"Pas de quota";;;"Réponse correcte";"Couteaux";"Pas de période";;"Réponse correcte";"Oui";"Annuaire des marées";"Oui"
"2019-05-04-ECOT-SEN-001";"2019-05-04_ECOT_06B_400306";"Non";;"Palourdes";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";"Non";"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes";"Ne sait pas";;"Ne sait pas";"Oui";"Internet / Applications mobiles";"Non"
"2019-05-04-ECOT-SEN-003";"2019-05-04_ECOT_06B_400313";"Non";;"Coques";"Oui";3;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";"Non";"Coques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coques";"Pas de période";;"Réponse correcte";"Oui";"Capitainerie / Club Nautique / Préfecture / Affaires maritimes / Mairies  | Professionnels du tourisme";"Oui"
"2019-05-06-GONB-SEN-011";"2019-05-06_GONB_08H_400321";"Non";;"Palourdes";"Oui";4;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Palourdes";"Oui";100;"Nb";"Réponse correcte";;"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage | Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non"
"2019-05-06-GONB-SEN-013";"2019-05-06_GONB_08H_400331";"Non";;"Palourdes";"Ne sait pas";;;"Non";;"Aucun outil";;"Palourdes";"Ne sait pas";;;;"Palourdes";"Ne sait pas";;"Ne sait pas";"Oui";"Médias (journaux, radios, tv) | Internet / Applications mobiles";"Oui"
"2019-05-06-GONB-SEN-014";"2019-05-06_GONB_08H_400338";"Non";;"Palourdes";"Ne sait pas";;"Réponse incorrecte ou NSP";"Oui";;"Réglette et assimilé (ecorègle, crabe toiseur…)";"Oui";"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes";"Ne sait pas";;"Ne sait pas";"Oui";"Médias (journaux, radios, tv)";"Oui"
"2019-05-06-GONB-SEN-015";"2019-05-06_GONB_08H_400350";"Non";;"Palourdes";"Oui";40;;"Oui mais pas aujourd'hui";;;"Non renseigné";"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage | Professionnels du tourisme";"Non"
"2019-05-06-GONB-SEN-016";"2019-05-06_GONB_08H_400357";"Non";;"Palourdes";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";;"Aucun outil";"Non";"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes";"Ne sait pas";;"Ne sait pas";"Oui";"Panneau d'information/affichage";"Oui"
