departement;nom;commune;nom_reel;code_postal;num_INSEE;longitude;latitude
62;ECUIRES;ecuires;Écuires;62170;62289;1.76667;50.45
62;GUISY;guisy;Guisy;62140;62398;2;50.3833
62;CONCHY-SUR-CANCHE;conchy sur canche;Conchy-sur-Canche;62270;62234;2.2;50.3
62;WIMILLE;wimille;Wimille;62126;62894;1.63333;50.7667
62;RAYE-SUR-AUTHIE;raye sur authie;Raye-sur-Authie;62140;62690;1.95;50.3
62;AUDINGHEN;audinghen;Audinghen;62179;62054;1.6;50.85
62;GRINCOURT-LES-PAS;grincourt les pas;Grincourt-lès-Pas;62760;62389;2.5;50.1667
62;WICQUINGHEM;wicquinghem;Wicquinghem;62650;62886;1.96667;50.5667
62;LE TRANSLOY;le transloy;Le Transloy;62450;62829;2.89334;50.0595
62;HAUTE-AVESNES;haute avesnes;Haute-Avesnes;62144;62415;2.63333;50.3333
62;NOUVELLE-EGLISE;nouvelle eglise;Nouvelle-Église;62370;62623;2.05;50.9333
62;REGNAUVILLE;regnauville;Regnauville;62140;62700;2.01667;50.3167
62;TORTEFONTAINE;tortefontaine;Tortefontaine;62140;62824;1.91667;50.3167
62;TOLLENT;tollent;Tollent;62390;62822;2.01667;50.2833
62;BEUVREQUEN;beuvrequen;Beuvrequen;62250;62125;1.66667;50.8
62;RETY;rety;Rety;62720;62705;1.76667;50.8
62;HERVELINGHEN;hervelinghen;Hervelinghen;62179;62444;1.71667;50.8833
62;ZUTKERQUE;zutkerque;Zutkerque;62370;62906;2.06667;50.85
62;ZUDAUSQUES;zudausques;Zudausques;62500;62905;2.15;50.75
62;AUMERVAL;aumerval;Aumerval;62550;62058;2.4;50.5167
62;SAINT-REMY-AU-BOIS;saint remy au bois;Saint-Rémy-au-Bois;62870;62768;1.87417;50.367
62;CAMPAGNE-LES-HESDIN;campagne les hesdin;Campagne-lès-Hesdin;62870;62204;1.86667;50.4
62;OFFIN;offin;Offin;62990;62635;1.95;50.45
62;ESTREE-CAUCHY;estree cauchy;Estrée-Cauchy;62690;62314;2.61667;50.4
62;CREMAREST;cremarest;Crémarest;62240;62255;1.78333;50.7
62;NORT-LEULINGHEM;nort leulinghem;Nort-Leulinghem;62890;62622;2.1;50.8
62;ROQUETOIRE;roquetoire;Roquetoire;62120;62721;2.35;50.6667
62;LAGNICOURT-MARCEL;lagnicourt marcel;Lagnicourt-Marcel;62159;62484;2.95;50.15
62;SAINT-JOSSE;saint josse;Saint-Josse;62170;62752;1.66667;50.4667
62;BILLY-MONTIGNY;billy montigny;Billy-Montigny;62420;62133;2.9;50.4167
62;DOUVRIN;douvrin;Douvrin;62138;62276;2.83333;50.5167
62;RIMBOVAL;rimboval;Rimboval;62990;62710;1.98333;50.5
62;NESLES;nesles;Nesles;62152;62603;1.65;50.6167
62;FLERS;flers;Flers;62270;62337;2.25;50.3167
62;SAINS-LES-FRESSIN;sains les fressin;Sains-lès-Fressin;62310;62738;2.05;50.4667
62;VACQUERIE-LE-BOUCQ;vacquerie le boucq;Vacquerie-le-Boucq;62270;62833;2.21667;50.2667
62;SAINT-MICHEL-SUR-TERNOISE;saint michel sur ternoise;Saint-Michel-sur-Ternoise;62130;62763;2.36139;50.3753
62;ELEU-DIT-LEAUWETTE;eleu dit leauwette;Éleu-dit-Leauwette;62300;62291;2.81667;50.4167
62;LEPINE;lepine;Lépine;62170;62499;1.71667;50.3833
62;GOUY-SOUS-BELLONNE;gouy sous bellonne;Gouy-sous-Bellonne;62112;62383;3.05;50.3167
62;BOIS-BERNARD;bois bernard;Bois-Bernard;62320;62148;2.91667;50.3833
62;LIGNY-SUR-CANCHE;ligny sur canche;Ligny-sur-Canche;62270;62513;2.25;50.2833
62;OUVE-WIRQUIN;ouve wirquin;Ouve-Wirquin;62380;62644;2.13333;50.65
62;SAUCHY-LESTREE;sauchy lestree;Sauchy-Lestrée;62860;62781;3.11667;50.2333
62;BEAUFORT-BLAVINCOURT;beaufort blavincourt;Beaufort-Blavincourt;62810;62092;2.5;50.2833
62;FOUQUIERES-LES-LENS;fouquieres les lens;Fouquières-lès-Lens;62740;62351;2.91667;50.4333
62;HARAVESNES;haravesnes;Haravesnes;62390;62411;2.13333;50.2833
62;HAPLINCOURT;haplincourt;Haplincourt;62124;62410;2.93333;50.0833
62;AUXI-LE-CHATEAU;auxi le chateau;Auxi-le-Château;62390;62060;2.11667;50.2333
62;MAZINGARBE;mazingarbe;Mazingarbe;62670;62563;2.7;50.4667
62;VILLERS-CHATEL;villers chatel;Villers-Châtel;62690;62857;2.58333;50.3833
62;PRONVILLE;pronville;Pronville;62860;62671;3;50.1667
62;HUMBERCAMPS;humbercamps;Humbercamps;62158;62465;2.58333;50.1833
62;YTRES;ytres;Ytres;62124;62909;3;50.0667
62;VILLERS-BRULIN;villers brulin;Villers-Brûlin;62690;62856;2.53333;50.3667
62;SETQUES;setques;Setques;62380;62794;2.15;50.7167
62;SENINGHEM;seninghem;Seninghem;62380;62788;2.03333;50.7
62;RECOURT;recourt;Récourt;62860;62697;3.03333;50.25
62;ISQUES;isques;Isques;62360;62474;1.65;50.6667
62;ESCALLES;escalles;Escalles;62179;62307;1.71667;50.9167
62;LA COUTURE;la couture;La Couture;62136;62252;2.71667;50.5833
62;LUMBRES;lumbres;Lumbres;62380;62534;2.13333;50.7
62;CONTEVILLE-LES-BOULOGNE;conteville les boulogne;Conteville-lès-Boulogne;62126;62237;1.73333;50.75
62;BEZINGHEM;bezinghem;Bezinghem;62650;62127;1.81667;50.6
62;WARDRECQUES;wardrecques;Wardrecques;62120;62875;2.35;50.7167
62;BOMY;bomy;Bomy;62960;62153;2.23333;50.5667
62;ECOIVRES;ecoivres;Écoivres;62270;62283;2.29167;50.325
62;WAVRANS-SUR-L'AA;wavrans sur l aa;Wavrans-sur-l'Aa;62380;62882;2.13333;50.6833
62;EQUIHEN-PLAGE;equihen plage;Équihen-Plage;62224;62300;1.56667;50.6833
62;MAROEUIL;maroeuil;Marœuil;62161;62557;2.7;50.3167
62;FLORINGHEM;floringhem;Floringhem;62550;62340;2.43333;50.5
62;OURTON;ourton;Ourton;62460;62642;2.48333;50.45
62;CHOCQUES;chocques;Chocques;62920;62224;2.56667;50.5333
62;PLOUVAIN;plouvain;Plouvain;62118;62660;2.91667;50.3
62;CONCHIL-LE-TEMPLE;conchil le temple;Conchil-le-Temple;62180;62233;1.66667;50.3667
62;ALLOUAGNE;allouagne;Allouagne;62157;62023;2.5;50.5333
62;HAVRINCOURT;havrincourt;Havrincourt;62147;62421;3.08333;50.1167
62;BOISLEUX-AU-MONT;boisleux au mont;Boisleux-au-Mont;62175;62151;2.78333;50.2
62;NEULETTE;neulette;Neulette;62770;62605;2.16667;50.3833
62;GREVILLERS;grevillers;Grévillers;62450;62387;2.81667;50.1
62;BONNINGUES-LES-CALAIS;bonningues les calais;Bonningues-lès-Calais;62340;62156;1.78333;50.8833
62;NOYELLETTE;noyellette;Noyellette;62123;62629;2.6;50.3
62;NEUVE-CHAPELLE;neuve chapelle;Neuve-Chapelle;62840;62606;2.78333;50.5833
62;MENTQUE-NORTBECOURT;mentque nortbecourt;Mentque-Nortbécourt;62890;62567;2.09167;50.7703
62;LINGHEM;linghem;Linghem;62120;62517;2.36667;50.6
62;SIMENCOURT;simencourt;Simencourt;62123;62796;2.65;50.2667
62;MONCHEL-SUR-CANCHE;monchel sur canche;Monchel-sur-Canche;62270;62577;2.21667;50.3
62;LONGUENESSE;longuenesse;Longuenesse;62219;62525;2.23333;50.7333
62;BELLE-ET-HOULLEFORT;belle et houllefort;Belle-et-Houllefort;62142;62105;1.75;50.75
62;LIGNY-SAINT-FLOCHEL;ligny saint flochel;Ligny-Saint-Flochel;62127;62514;2.43333;50.35
62;LENS;lens;Lens;62300;62498;2.83333;50.4333
62;BLENDECQUES;blendecques;Blendecques;62575;62139;2.26667;50.7167
62;PRESSY;pressy;Pressy;62550;62669;2.4;50.4833
62;AMBLETEUSE;ambleteuse;Ambleteuse;62164;62025;1.6;50.8
62;THEROUANNE;therouanne;Thérouanne;62129;62811;2.25;50.6333
62;VENDIN-LE-VIEIL;vendin le vieil;Vendin-le-Vieil;62880;62842;2.86667;50.4667
62;SAILLY-EN-OSTREVENT;sailly en ostrevent;Sailly-en-Ostrevent;62490;62734;3;50.2833
62;ESTREE;estree;Estrée;62170;62312;1.78333;50.5
62;FICHEUX;ficheux;Ficheux;62173;62332;2.73333;50.2333
62;HERLINCOURT;herlincourt;Herlincourt;62130;62435;2.3;50.35
62;BENIFONTAINE;benifontaine;Bénifontaine;62410;62107;2.83333;50.4833
62;VIEIL-MOUTIER;vieil moutier;Vieil-Moutier;62240;62853;1.91667;50.6833
62;CHELERS;chelers;Chelers;62127;62221;2.48333;50.3667
62;WESTREHEM;westrehem;Westrehem;62960;62885;2.35;50.55
62;VAUDRICOURT;vaudricourt;Vaudricourt;62131;62836;2.63333;50.5
62;ECURIE;ecurie;Écurie;62223;62290;2.76667;50.3333
62;HOUDAIN;houdain;Houdain;62150;62457;2.53333;50.45
62;AIX-NOULETTE;aix noulette;Aix-Noulette;62160;62019;2.7;50.4167
62;BEAURAINS;beaurains;Beaurains;62217;62099;2.78333;50.2667
62;VERCHOCQ;verchocq;Verchocq;62560;62844;2.03333;50.5667
62;BERCK;berck;Berck;62600;62108;1.59278;50.4084
62;FONTAINE-LES-HERMANS;fontaine les hermans;Fontaine-lès-Hermans;62550;62344;2.35;50.5333
62;BLINGEL;blingel;Blingel;62770;62142;2.15;50.4167
62;NEUFCHATEL-HARDELOT;neufchatel hardelot;Neufchâtel-Hardelot;62152;62604;1.63333;50.6167
62;LONGFOSSE;longfosse;Longfossé;62240;62524;1.8;50.65
62;SAINT-MARTIN-BOULOGNE;saint martin boulogne;Saint-Martin-Boulogne;62280;62758;1.63333;50.7167
62;VIOLAINES;violaines;Violaines;62138;62863;2.78333;50.5333
62;FLECHIN;flechin;Fléchin;62960;62336;2.28333;50.55
62;VAUDRINGHEM;vaudringhem;Vaudringhem;62380;62837;2.03333;50.6667
62;GROFFLIERS;groffliers;Groffliers;62600;62390;1.61667;50.3833
62;QUERNES;quernes;Quernes;62120;62676;2.36667;50.6
62;WIRWIGNES;wirwignes;Wirwignes;62240;62896;1.76667;50.6833
62;MAINTENAY;maintenay;Maintenay;62870;62538;1.81667;50.3667
62;CANETTEMONT;canettemont;Canettemont;62270;62208;2.36667;50.2833
62;SAINS-EN-GOHELLE;sains en gohelle;Sains-en-Gohelle;62114;62737;2.68333;50.45
62;WAILLY;wailly;Wailly;62217;62869;2.725;50.2417
62;NEMPONT-SAINT-FIRMIN;nempont saint firmin;Nempont-Saint-Firmin;62180;62602;1.73333;50.35
62;LANDRETHUN-LE-NORD;landrethun le nord;Landrethun-le-Nord;62250;62487;1.78333;50.85
62;ROUGEFAY;rougefay;Rougefay;62390;62722;2.16667;50.2667
62;BAPAUME;bapaume;Bapaume;62450;62080;2.85;50.1
62;ACHICOURT;achicourt;Achicourt;62217;62004;2.76667;50.2667
62;REBREUVE-SUR-CANCHE;rebreuve sur canche;Rebreuve-sur-Canche;62270;62694;2.35;50.2667
62;ECOURT-SAINT-QUENTIN;ecourt saint quentin;Écourt-Saint-Quentin;62860;62284;3.06667;50.25
62;WANQUETIN;wanquetin;Wanquetin;62123;62874;2.61667;50.2667
62;IVERGNY;ivergny;Ivergny;62810;62475;2.4;50.2333
62;BAINGHEN;bainghen;Bainghen;62850;62076;1.9;50.75
62;FONCQUEVILLERS;foncquevillers;Foncquevillers;62111;62341;2.63333;50.1333
62;SAINTE-CATHERINE;sainte catherine;Sainte-Catherine;62223;62744;2.76667;50.3
62;HERNICOURT;hernicourt;Hernicourt;62130;62442;2.3;50.4
62;AUBIGNY-EN-ARTOIS;aubigny en artois;Aubigny-en-Artois;62690;62045;2.59056;50.3509
62;LEULINGHEM;leulinghem;Leulinghem;62500;62504;2.16667;50.7333
62;DENNEBROEUCQ;dennebroeucq;Dennebrœucq;62560;62267;2.15;50.5667
62;MONCHY-BRETON;monchy breton;Monchy-Breton;62127;62580;2.43333;50.4
62;BEALENCOURT;bealencourt;Béalencourt;62770;62090;2.11667;50.4333
62;CALONNE-RICOUART;calonne ricouart;Calonne-Ricouart;62470;62194;2.48333;50.4833
62;ALEMBON;alembon;Alembon;62850;62020;1.88333;50.7833
62;NOYELLES-LES-HUMIERES;noyelles les humieres;Noyelles-lès-Humières;62770;62625;2.17584;50.3737
62;ROEUX;roeux;Rœux;62118;62718;2.89639;50.2976
62;OEUF-EN-TERNOIS;oeuf en ternois;Œuf-en-Ternois;62130;62633;2.21667;50.3667
63;QUEUILLE;queuille;Queuille;63780;63294;2.85;45.9667
63;CEYSSAT;ceyssat;Ceyssat;63210;63071;2.89667;45.7659
63;DALLET;dallet;Dallet;63111;63133;3.23333;45.7667
63;BONGHEAT;bongheat;Bongheat;63160;63044;3.43333;45.7333
63;GLAINE-MONTAIGUT;glaine montaigut;Glaine-Montaigut;63160;63168;3.4;45.75
63;MONTEL-DE-GELAT;montel de gelat;Montel-de-Gelat;63380;63237;2.58333;45.9333
63;SAINT-HERENT;saint herent;Saint-Hérent;63340;63357;3.16667;45.4667
63;TOURS-SUR-MEYMONT;tours sur meymont;Tours-sur-Meymont;63590;63434;3.58333;45.6667
63;CHAS;chas;Chas;63160;63096;3.3;45.75
63;PONT-DU-CHATEAU;pont du chateau;Pont-du-Château;63430;63284;3.25;45.8
63;CHATEAUNEUF-LES-BAINS;chateauneuf les bains;Châteauneuf-les-Bains;63390;63100;2.9;46.0333
63;THURET;thuret;Thuret;63260;63432;3.26667;45.9667
63;CONDAT-LES-MONTBOISSIER;condat les montboissier;Condat-lès-Montboissier;63490;63119;3.49973;45.5506
63;COURNON-D'AUVERGNE;cournon d auvergne;Cournon-d'Auvergne;63800;63124;3.21667;45.75
63;CUNLHAT;cunlhat;Cunlhat;63590;63132;3.58333;45.6333
63;VERNEUGHEOL;verneugheol;Verneugheol;63470;63450;2.53333;45.7667
63;ESPINASSE;espinasse;Espinasse;63390;63152;2.71111;46.0378
63;SAUVAGNAT;sauvagnat;Sauvagnat;63470;63410;2.61667;45.7667
63;SEYCHALLES;seychalles;Seychalles;63190;63420;3.33333;45.8
63;SAINT-JULIEN-DE-COPPEL;saint julien de coppel;Saint-Julien-de-Coppel;63160;63368;3.31667;45.7
63;CHAMBON-SUR-LAC;chambon sur lac;Chambon-sur-Lac;63790;63077;2.9;45.5667
63;CHAMBON-SUR-DOLORE;chambon sur dolore;Chambon-sur-Dolore;63980;63076;3.61667;45.5
63;SUGERES;sugeres;Sugères;63490;63423;3.41667;45.6
63;COUDES;coudes;Coudes;63114;63121;3.21667;45.6167
63;COURGOUL;courgoul;Courgoul;63320;63122;3.05;45.5167
63;AUGEROLLES;augerolles;Augerolles;63930;63016;3.61695;45.7228
63;SAINT-ANTHEME;saint antheme;Saint-Anthème;63660;63319;3.91667;45.5167
63;AUGNAT;augnat;Augnat;63340;63017;3.2;45.4167
63;SINGLES;singles;Singles;63690;63421;2.53333;45.55
63;LA TOUR-D'AUVERGNE;la tour d auvergne;La Tour-d'Auvergne;63680;63192;2.7;45.5333
63;SAINT-ROMAIN;saint romain;Saint-Romain;63660;63394;3.9;45.4833
63;ORBEIL;orbeil;Orbeil;63500;63261;3.28333;45.5667
63;SAURIER;saurier;Saurier;63320;63409;3.05;45.5333
63;SAINT-LAURE;saint laure;Saint-Laure;63350;63372;3.28333;45.9
63;ORCINES;orcines;Orcines;63870;63263;3.01667;45.7833
63;SAYAT;sayat;Sayat;63530;63417;3.06667;45.8333
63;CHAPTUZAT;chaptuzat;Chaptuzat;63260;63090;3.16667;46.0333
63;SAINT-GENES-CHAMPESPE;saint genes champespe;Saint-Genès-Champespe;63850;63346;2.73333;45.4167
63;YRONDE-ET-BURON;yronde et buron;Yronde-et-Buron;63270;63472;3.25;45.6167
63;LE VERNET-SAINTE-MARGUERITE;le vernet sainte marguerite;Le Vernet-Sainte-Marguerite;63710;63449;2.95;45.6
63;CISTERNES-LA-FORET;cisternes la foret;Cisternes-la-Forêt;63740;63110;2.7;45.7833
63;SAINT-ANGEL;saint angel;Saint-Angel;63410;63318;2.93417;45.9962
63;SAINT-JULIEN-PUY-LAVEZE;saint julien puy laveze;Saint-Julien-Puy-Lavèze;63820;63370;2.68333;45.6667
63;ENVAL;enval;Enval;63530;63150;3.05;45.9
63;SAINT-DIER-D'AUVERGNE;saint dier d auvergne;Saint-Dier-d'Auvergne;63520;63334;3.5;45.6833
63;BUSSIERES-ET-PRUNS;bussieres et pruns;Bussières-et-Pruns;63260;63061;3.23333;46
63;AMBERT;ambert;Ambert;63600;63003;3.75;45.55
63;CELLULE;cellule;Cellule;63200;63068;3.13333;45.95
63;MANZAT;manzat;Manzat;63410;63206;2.93333;45.9667
63;CHABRELOCHE;chabreloche;Chabreloche;63250;63072;3.7;45.8833
63;SAINT-DIERY;saint diery;Saint-Diéry;63320;63335;3.03333;45.55
63;SAINTE-AGATHE;sainte agathe;Sainte-Agathe;63120;63310;3.61667;45.8167
63;CLEMENSAT;clemensat;Clémensat;63320;63111;3.10445;45.5628
63;CLERMONT-FERRAND;clermont ferrand;Clermont-Ferrand;63000-63100;63113;3.08333;45.7833
63;RAVEL;ravel;Ravel;63190;63296;3.4;45.7833
63;LE CREST;le crest;Le Crest;63450;63126;3.13333;45.6833
63;SAINT-AMANT-ROCHE-SAVINE;saint amant roche savine;Saint-Amant-Roche-Savine;63890;63314;3.63333;45.5667
63;SAINT-GERMAIN-PRES-HERMENT;saint germain pres herment;Saint-Germain-près-Herment;63470;63351;2.55;45.75
63;SAINT-MAIGNER;saint maigner;Saint-Maigner;63330;63373;2.7;46.0833
63;AURIERES;aurieres;Aurières;63210;63020;2.91667;45.6833
63;LAPEYROUSE;lapeyrouse;Lapeyrouse;63700;63187;2.86667;46.2167
63;VIVEROLS;viverols;Viverols;63840;63465;3.88333;45.4333
63;ESCOUTOUX;escoutoux;Escoutoux;63300;63151;3.58333;45.8167
63;TALLENDE;tallende;Tallende;63450;63425;3.13333;45.6667
63;CHAMPEIX;champeix;Champeix;63320;63080;3.13333;45.5833
63;LA MONNERIE-LE-MONTEL;la monnerie le montel;La Monnerie-le-Montel;63650;63231;3.6;45.8667
63;ISSOIRE;issoire;Issoire;63500;63178;3.25;45.55
63;SAINT-IGNAT;saint ignat;Saint-Ignat;63720;63362;3.26667;45.9167
63;MESSEIX;messeix;Messeix;63750;63225;2.55;45.6167
63;GIAT;giat;Giat;63620;63165;2.48333;45.8
63;MENETROL;menetrol;Ménétrol;63200;63224;3.13333;45.8667
63;SURAT;surat;Surat;63720;63424;3.25;45.9333
63;ROCHE-CHARLES-LA-MAYRAND;roche charles la mayrand;Roche-Charles-la-Mayrand;63420;63303;3.03028;45.4587
63;SAINT-MARTIN-DES-OLMES;saint martin des olmes;Saint-Martin-des-Olmes;63600;63374;3.8;45.5333
63;TOURZEL-RONZIERES;tourzel ronzieres;Tourzel-Ronzières;63320;63435;3.13333;45.5333
63;LA CHAULME;la chaulme;La Chaulme;63660;63104;3.94464;45.4667
63;LUDESSE;ludesse;Ludesse;63320;63199;3.11667;45.6167
63;BLOT-L'EGLISE;blot l eglise;Blot-l'Église;63440;63043;2.95;46.0333
63;SAUVIAT;sauviat;Sauviat;63120;63414;3.55;45.7167
63;DORE-L'EGLISE;dore l eglise;Dore-l'Église;63220;63139;3.75;45.3833
63;BAS-ET-LEZAT;bas et lezat;Bas-et-Lezat;63310;63030;3.3;46.0167
63;SAINT-PARDOUX;saint pardoux;Saint-Pardoux;63440;63382;3.01723;46.0567
63;MAREUGHEOL;mareugheol;Mareugheol;63340;63209;3.18333;45.4833
63;MURAT-LE-QUAIRE;murat le quaire;Murat-le-Quaire;63150;63246;2.73333;45.6
63;MONTPENSIER;montpensier;Montpensier;63260;63240;3.21667;46.0333
63;PASLIERES;paslieres;Paslières;63290;63271;3.5;45.9333
63;SAINT-ELOY-LES-MINES;saint eloy les mines;Saint-Éloy-les-Mines;63700;63338;2.83333;46.15
63;SAINT-REMY-DE-CHARGNAT;saint remy de chargnat;Saint-Rémy-de-Chargnat;63500;63392;3.33333;45.5167
63;SAINT-PRIEST-BRAMEFANT;saint priest bramefant;Saint-Priest-Bramefant;63310;63387;3.43333;46.0333
63;DORAT;dorat;Dorat;63300;63138;3.48333;45.8833
63;SAINT-BONNET-PRES-ORCIVAL;saint bonnet pres orcival;Saint-Bonnet-près-Orcival;63210;63326;2.86667;45.7
63;LASTIC;lastic;Lastic;63760;63191;2.56806;45.7103
63;TREMOUILLE-SAINT-LOUP;tremouille saint loup;Trémouille-Saint-Loup;63810;63437;2.56667;45.5
63;SAINT-GERVAZY;saint gervazy;Saint-Gervazy;63340;63356;3.23333;45.4167
63;EFFIAT;effiat;Effiat;63260;63143;3.25;46.0333
63;VOINGT;voingt;Voingt;63620;63467;2.53333;45.8
63;CHATEAUGAY;chateaugay;Châteaugay;63119;63099;3.1;45.85
63;SAINT-CLEMENT-DE-REGNAT;saint clement de regnat;Saint-Clément-de-Régnat;63310;63332;3.3;46
63;BEAUREGARD-VENDON;beauregard vendon;Beauregard-Vendon;63460;63035;3.1;45.9667
63;CHANONAT;chanonat;Chanonat;63450;63084;3.1;45.6833
63;LA ROCHE-NOIRE;la roche noire;La Roche-Noire;63800;63306;3.23333;45.7
63;CREVANT-LAVEINE;crevant laveine;Crevant-Laveine;63350;63128;3.38333;45.9167
63;MOZAC;mozac;Mozac;63200;63245;3.1;45.8833
63;PERPEZAT;perpezat;Perpezat;63210;63274;2.775;45.6833
63;BIOLLET;biollet;Biollet;63640;63041;2.68333;46
63;CEYRAT;ceyrat;Ceyrat;63122;63070;3.06667;45.7333
63;AUZELLES;auzelles;Auzelles;63590;63023;3.53333;45.6167
63;LEMPDES;lempdes;Lempdes;63370;63193;3.21667;45.7667
63;MARTRES-SUR-MORGE;martres sur morge;Martres-sur-Morge;63720;63215;3.21667;45.9333
63;LAPS;laps;Laps;63270;63188;3.26667;45.6667
63;CHAMALIERES;chamalieres;Chamalières;63400;63075;3.06667;45.7833
63;TEILHET;teilhet;Teilhet;63560;63428;2.81667;46.1
63;FLAT;flat;Flat;63500;63160;3.3;45.5667
63;VASSEL;vassel;Vassel;63910;63445;3.31667;45.7667
63;SAINT-GEORGES-SUR-ALLIER;saint georges sur allier;Saint-Georges-sur-Allier;63800;63350;3.25;45.7
63;VERNINES;vernines;Vernines;63210;63451;2.88333;45.6667
63;MARSAT;marsat;Marsat;63200;63212;3.08333;45.8833
63;SAINTE-CATHERINE;sainte catherine;Sainte-Catherine;63580;63328;3.48333;45.45
63;LES PRADEAUX;les pradeaux;Pradeaux;63500;63287;3.3;45.5167
63;BOUZEL;bouzel;Bouzel;63910;63049;3.31667;45.7833
63;VARENNES-SUR-USSON;varennes sur usson;Varennes-sur-Usson;63500;63444;3.3;45.5333
63;LAQUEUILLE;laqueuille;Laqueuille;63820;63189;2.73333;45.65
63;SAINT-REMY-SUR-DUROLLE;saint remy sur durolle;Saint-Rémy-sur-Durolle;63550;63393;3.6;45.8833
63;LA CELLE;la celle;La Celle;63620;63064;2.47611;45.8542
63;BRENAT;brenat;Brenat;63500;63051;3.31667;45.55
63;ORCET;orcet;Orcet;63670;63262;3.18333;45.7
63;LES ANCIZES-COMPS;les ancizes comps;Ancizes-Comps;63770;63004;2.8;45.9167
63;YOUX;youx;Youx;63700;63471;2.8;46.1333
63;ARS-LES-FAVETS;ars les favets;Ars-les-Favets;63700;63011;2.75;46.2
63;PONTGIBAUD;pontgibaud;Pontgibaud;63230;63285;2.86667;45.8333
63;MARSAC-EN-LIVRADOIS;marsac en livradois;Marsac-en-Livradois;63940;63211;3.73333;45.4833
63;ORSONNETTE;orsonnette;Orsonnette;63340;63266;3.3;45.4667
63;NONETTE;nonette;Nonette;63340;63255;3.28333;45.4833
63;SAINT-ALYRE-ES-MONTAGNE;saint alyre es montagne;Saint-Alyre-ès-Montagne;63420;63313;3;45.4
63;LA CROUZILLE;la crouzille;La Crouzille;63700;63130;2.75;46.1833
63;MARAT;marat;Marat;63480;63207;3.68333;45.6667
63;VALZ-SOUS-CHATEAUNEUF;valz sous chateauneuf;Valz-sous-Châteauneuf;63580;63442;3.41667;45.4334
63;PUY-GUILLAUME;puy guillaume;Puy-Guillaume;63290;63291;3.48333;45.95
63;BLANZAT;blanzat;Blanzat;63112;63042;3.08333;45.8333
63;ESTANDEUIL;estandeuil;Estandeuil;63520;63155;3.45;45.6833
63;ENNEZAT;ennezat;Ennezat;63720;63148;3.21667;45.9
63;AYAT-SUR-SIOULE;ayat sur sioule;Ayat-sur-Sioule;63390;63025;2.9;46.05
63;TERNANT-LES-EAUX;ternant les eaux;Ternant-les-Eaux;63340;63429;3.15;45.4833
63;GOUTTIERES;gouttieres;Gouttières;63390;63171;2.76667;46.0667
63;AULNAT;aulnat;Aulnat;63510;63019;3.16667;45.8
63;SAUXILLANGES;sauxillanges;Sauxillanges;63490;63415;3.38333;45.5667
63;CHAPPES;chappes;Chappes;63720;63089;3.23333;45.8667
63;ECHANDELYS;echandelys;Échandelys;63980;63142;3.55;45.55
63;VENSAT;vensat;Vensat;63260;63446;3.18333;46.05
63;SAINT-SATURNIN;saint saturnin;Saint-Saturnin;63450;63396;3.1;45.65
63;PONTAUMUR;pontaumur;Pontaumur;63380;63283;2.68333;45.8667
63;CHASSAGNE;chassagne;Chassagne;63320;63097;3.08333;45.5
63;SAINT-GERVAIS-SOUS-MEYMONT;saint gervais sous meymont;Saint-Gervais-sous-Meymont;63880;63355;3.6;45.6833
63;SAINT-YVOINE;saint yvoine;Saint-Yvoine;63500;63404;3.23333;45.5833
63;ROYAT;royat;Royat;63130;63308;3.05;45.7667
63;SAINT-JULIEN-LA-GENESTE;saint julien la geneste;Saint-Julien-la-Geneste;63390;63369;2.73333;46.05
63;OLLIERGUES;olliergues;Olliergues;63880;63258;3.63333;45.6667
63;BESSE-ET-SAINT-ANASTAISE;besse et saint anastaise;Besse-et-Saint-Anastaise;63610;63038;2.93278;45.5131
63;LA RENAUDIE;la renaudie;La Renaudie;63930;63298;3.73333;45.7333
63;GELLES;gelles;Gelles;63740;63163;2.76667;45.7667
63;MIREFLEURS;mirefleurs;Mirefleurs;63730;63227;3.23333;45.7
63;VODABLE;vodable;Vodable;63500;63466;3.15;45.5
63;SALLEDES;salledes;Sallèdes;63270;63405;3.33333;45.65
63;LE BREUIL-SUR-COUZE;le breuil sur couze;Le Breuil-sur-Couze;63340;63052;3.26667;45.4667
63;VARENNES-SUR-MORGE;varennes sur morge;Varennes-sur-Morge;63720;63443;3.18333;45.9333
63;LA CHAPELLE-MARCOUSSE;la chapelle marcousse;La Chapelle-Marcousse;63420;63087;3.1;45.45
63;DURTOL;durtol;Durtol;63830;63141;3.05;45.8
63;VOLLORE-VILLE;vollore ville;Vollore-Ville;63120;63469;3.6;45.7833
63;MAUZUN;mauzun;Mauzun;63160;63216;3.43333;45.7
63;THIERS;thiers;Thiers;63300;63430;3.56667;45.85
63;PALLADUC;palladuc;Palladuc;63550;63267;3.63333;45.9
63;ESTEIL;esteil;Esteil;63570;63156;3.36667;45.45
63;SAINT-AVIT;saint avit;Saint-Avit;63380;63320;2.53333;45.8667
63;CROS;cros;Cros;63810;63129;2.60167;45.4739
63;SAINT-FLOUR;saint flour;Saint-Flour;63520;63343;3.51667;45.7
