"ID Fiche Terrain";"Libellé Sortie";"ID Fiche Fréquentation";"Libellé Territoire";"Code Site";"Libellé Site";"Heure Comptage";"Nb Total";"Nb Adultes";"Nb Enfants";"Nb Pecheurs Site";"Nb Pecheurs Arrivee";"Nb Pecheurs Départ";"Présence Zone Interdite";"Nb Pecheurs Zone Interdite";"Type Interdiction";"Autres usages";"Commentaires"
363072;"2018-08-12-GONB-FRE-069";363073;"Golfe Normand Breton";"GONB_06E";"Bouchots de Saint-Martin-de-Bréhal au dernier accès de Bricqueville-sur-Mer";"15:15";509;;;460;32;17;"Oui";13;"Concessions de cultures marines";"Conchyliculture";"Attention ! 13 pêcheurs présents en zone réglementée, pas forcément interdite (en infraction seulement si ils pêchent l'espèce élevée à moins de trois mètres de la concession)."
363074;"2018-08-12-GONB-FRE-070";363075;"Golfe Normand Breton";"GONB_07A";"Estran de Lingreville";"15:20";157;;;150;7;0;"Oui";10;"Concessions de cultures marines";"";"Attention ! 10 pêcheurs présents en zone réglementée, pas forcément interdite (en infraction seulement si ils pêchent l'espèce élevée à moins de trois mètres de la concession)."
363155;"2018-08-11-FINS-FRE-001";363156;"Finistère Sud";"FINS_38";"Eckhmühl";"11:45";97;92;5;95;2;0;"Oui";80;"Sanitaire temporaire";"";" arrêté du 09/08/2018"
363157;"2018-08-11-FINS-FRE-002";363158;"Finistère Sud";"FINS_40";"Ster est";"12:30";145;129;16;145;0;0;"Non";;;"";" 3 pécheurs expérimentés en combinaison.
Plage en face du camping très fréquentée"
363159;"2018-08-11-FINS-FRE-003";363160;"Finistère Sud";"FINS_39";"Ster ouest";"12:45";74;68;6;;;;"Non renseigné";;;"";" 5 pêcheurs expérimentés , masque et combi
8 embarcations d'approche dans les Etocs
"
363162;"2018-08-12-FINS-FRE-071";363164;"Finistère Sud";"FINS_38";"Eckhmühl";"12:15";0;0;0;;;;"Non renseigné";;;"";" Comptage depuis le Phare impossible."
363173;"2018-08-12-FINS-FRE-072";363174;"Finistère Sud";"FINS_40";"Ster est";"12:15";40;40;0;;;;"Non renseigné";;;"";
363175;"2018-08-13-FINS-FRE-010";363176;"Finistère Sud";"FINS_38";"Eckhmühl";"12:30";78;70;8;;;;"Oui";34;"Sanitaire temporaire";"";"arrêté du 09/08/2018 baie d'Audierne"
363177;"2018-08-13-FINS-FRE-011";363178;"Finistère Sud";"FINS_40";"Ster est";"12:45";270;250;20;260;;;"Non";;;"";
363179;"2018-08-13-FINS-FRE-012";363180;"Finistère Sud";"FINS_39";"Ster ouest";"12:45";139;136;3;130;;;"Non";;;"Autres usages";"5 kayacs dans les étocs
embarcations légères et paddle d'approche ??"
363181;"2018-08-12-FINS-FRE-073";363182;"Finistère Sud";"FINS_39";"Ster ouest";"12:30";42;40;2;40;;;"Non renseigné";;;"";
363307;"2018-08-13-GDMO-FRE-013";363312;"Golfe du Morbihan";"GDMO_06";"Sept Îles";"12:45";20;;;;;;"Non renseigné";;;"";
363314;"2018-08-13-GDMO-FRE-015";363319;"Golfe du Morbihan";"GDMO_07";"Locmiquel";"12:58";8;;;;;;"Non renseigné";;;"";
363321;"2018-08-13-GDMO-FRE-028";363322;"Golfe du Morbihan";"GDMO_08";"Berchis";"13:07";10;;;;;;"Non renseigné";;;"";
363323;"2018-08-13-GDMO-FRE-028";363325;"Golfe du Morbihan";"GDMO_09";"Berder";"13:17";4;;;;;;"Non renseigné";;;"";
363327;"2018-08-13-GDMO-FRE-028";363329;"Golfe du Morbihan";"GDMO_10";"Toulindac";"13:37";2;;;;;;"Non renseigné";;;"";
363331;"2018-08-13-GDMO-FRE-019";363334;"Golfe du Morbihan";"GDMO_14";"Le Passage";"14:20";0;;;;;;"Non renseigné";;;"";
363335;"2018-08-13-GDMO-FRE-028";363336;"Golfe du Morbihan";"GDMO_15";"Tascon";"14:45";115;;;;6;5;"Oui";20;;"";
363338;"2018-08-13-GDMO-FRE-028";363339;"Golfe du Morbihan";"GDMO_16";"Ludré";"15:15";3;;;;;;"Non renseigné";;;"";
363340;"2018-08-13-GDMO-FRE-022";363345;"Golfe du Morbihan";"GDMO_05";"Pointe du Bill";"12:30";781;;;;9;;"Non renseigné";;;"";"difficile de discerner les limites de la zone de comptage vu le nombre de personnes"
363348;"2018-08-13-GDMO-FRE-023";363350;"Golfe du Morbihan";"GDMO_11";"Pointe d'Arradon";"14:05";3;;;;;;"Non renseigné";;;"";
363351;"2018-08-13-GDMO-FRE-028";363353;"Golfe du Morbihan";"GDMO_02";"Kerbilouët";"14:15";68;;;;;;"Non renseigné";;;"";
363354;"2018-08-13-GDMO-FRE-028";363356;"Golfe du Morbihan";"GDMO_12";"Penboch";"14:38";9;;;;;;"Non renseigné";;;"";
363357;"2018-08-13-GDMO-FRE-026";363362;"Golfe du Morbihan";"GDMO_03";"Boëd";"15:00";45;41;4;;;;"Non renseigné";;;"";
363364;"2018-08-13-GDMO-FRE-028";363367;"Golfe du Morbihan";"GDMO_13";"De Moustérian à Montsarrac";"15:20";74;62;12;;;;"Non renseigné";;;"";
363368;"2018-08-13-GDMO-FRE-028";363375;"Golfe du Morbihan";"GDMO_01";"La falaise";"12:45";340;320;20;;;;"Non renseigné";;;"";"+ 87 pêcheurs à pied anse de saint pierre "
363452;"2018-08-17-BERR-FRE-001";363454;"Etang de Berre";"BERR_03";"Jaï_Nord";"07:00";0;;;;;;"Non renseigné";;;"";"pro : 2"
363455;"2018-08-17-BERR-FRE-003";363456;"Etang de Berre";"BERR_03";"Jaï_Nord";"07:30";0;;;;;;"Non renseigné";;;"";
363457;"2018-08-17-BERR-FRE-004";363458;"Etang de Berre";"BERR_03";"Jaï_Nord";"08:00";0;;;;;;"Non renseigné";;;"";"4 pros"
363459;"2018-08-17-BERR-FRE-005";363460;"Etang de Berre";"BERR_03";"Jaï_Nord";"08:30";1;;;;;;"Non renseigné";;;"";"4 pros"
363461;"2018-08-17-BERR-FRE-006";363462;"Etang de Berre";"BERR_03";"Jaï_Nord";"09:00";4;;;;;;"Non renseigné";;;"";
363463;"2018-08-17-BERR-FRE-007";363464;"Etang de Berre";"BERR_03";"Jaï_Nord";"09:40";14;;;;;;"Non renseigné";;;"";
363465;"2018-08-17-BERR-FRE-008";363466;"Etang de Berre";"BERR_03";"Jaï_Nord";"10:05";13;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"6 pros"
363467;"2018-08-17-BERR-FRE-009";363468;"Etang de Berre";"BERR_03";"Jaï_Nord";"10:30";27;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"6 pros"
363469;"2018-08-17-BERR-FRE-010";363470;"Etang de Berre";"BERR_03";"Jaï_Nord";"11:00";26;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"6 pros"
363471;"2018-08-17-BERR-FRE-011";363472;"Etang de Berre";"BERR_03";"Jaï_Nord";"11:30";15;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"5 pros"
363473;"2018-08-17-BERR-FRE-012";363474;"Etang de Berre";"BERR_03";"Jaï_Nord";"12:00";9;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"2 pros"
363475;"2018-08-17-BERR-FRE-013";363476;"Etang de Berre";"BERR_03";"Jaï_Nord";"12:30";2;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"2 pros"
363477;"2018-08-17-BERR-FRE-014";363478;"Etang de Berre";"BERR_03";"Jaï_Nord";"13:00";7;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"1 pro"
363479;"2018-08-17-BERR-FRE-015";363480;"Etang de Berre";"BERR_03";"Jaï_Nord";"13:30";6;;;;;;"Non renseigné";;;"";
363481;"2018-08-17-BERR-FRE-016";363482;"Etang de Berre";"BERR_03";"Jaï_Nord";"14:00";3;;;;;;"Non renseigné";;;"";
363483;"2018-08-17-BERR-FRE-017";363484;"Etang de Berre";"BERR_03";"Jaï_Nord";"14:30";1;;;;;;"Non renseigné";;;"";
363485;"2018-08-17-BERR-FRE-018";363486;"Etang de Berre";"BERR_03";"Jaï_Nord";"15:00";3;;;;;;"Non renseigné";;;"";
363487;"2018-08-17-BERR-FRE-019";363523;"Etang de Berre";"BERR_03";"Jaï_Nord";"15:30";5;;;;;;"Non renseigné";;;"";
363524;"2018-08-17-BERR-FRE-020";363527;"Etang de Berre";"BERR_03";"Jaï_Nord";"16:00";7;;;;;;"Non renseigné";;;"";
363529;"2018-08-17-BERR-FRE-021";363530;"Etang de Berre";"BERR_03";"Jaï_Nord";"16:30";5;;;;;;"Non renseigné";;;"";
363531;"2018-08-17-BERR-FRE-022";363534;"Etang de Berre";"BERR_03";"Jaï_Nord";"17:00";2;;;;;;"Non renseigné";;;"";
363535;"2018-08-17-BERR-FRE-023";363536;"Etang de Berre";"BERR_03";"Jaï_Nord";"17:30";6;;;;;;"Non renseigné";;;"";
363537;"2018-08-17-BERR-FRE-024";363538;"Etang de Berre";"BERR_03";"Jaï_Nord";"18:00";18;;;;;;"Non renseigné";;;"";
363539;"2018-08-17-BERR-FRE-025";363540;"Etang de Berre";"BERR_03";"Jaï_Nord";"18:30";13;;;;;;"Non renseigné";;;"";
363541;"2018-08-17-BERR-FRE-026";363543;"Etang de Berre";"BERR_03";"Jaï_Nord";"19:00";6;;;;;;"Non renseigné";;;"";
363544;"2018-08-17-BERR-FRE-027";363545;"Etang de Berre";"BERR_03";"Jaï_Nord";"19:30";4;;;;;;"Non renseigné";;;"";
364049;"2018-08-13-BOUR-FRE-028";364050;"Baie de Bourgneuf";"BOUR_08";"Fort Larron (Noirmoutier)";"12:00";1416;;;1261;58;97;"Non renseigné";;;"";
364051;"2018-08-13-BOUR-FRE-030";364052;"Baie de Bourgneuf";"BOUR_00";"Le Devin";"12:00";263;;;149;58;56;"Non renseigné";;;"";
364054;"2018-08-13-BOUR-FRE-031";364057;"Baie de Bourgneuf";"BOUR_07";"Cailla";"12:00";116;;;116;0;0;"Non renseigné";;;"";"8 embarcations"
364058;"2018-08-13-BOUR-FRE-032";364059;"Baie de Bourgneuf";"BOUR_09";"La Clère";"12:00";325;;;300;25;0;"Non renseigné";;;"";"2 embarcations"
364060;"2018-08-13-BOUR-FRE-033";364061;"Baie de Bourgneuf";"BOUR_10";"La Linière";"12:30";119;;;113;5;1;"Non renseigné";;;"";
364062;"2018-08-13-BOUR-FRE-034";364063;"Baie de Bourgneuf";"BOUR_11";"L'Herbaudière";"12:45";43;;;43;0;0;"Non renseigné";;;"";
364068;"2018-08-13-BOUR-FRE-035";364072;"Baie de Bourgneuf";"BOUR_05";"Barbâtre STEP à la fosse";"12:30";52;;;46;4;2;"Non";;;"Pêche à pied professionnelle";
364073;"2018-08-13-BOUR-FRE-036";364075;"Baie de Bourgneuf";"BOUR_04";"Fromentine";"12:00";12;;;12;0;0;"Non";;;"Pêche à pied professionnelle";
364077;"2018-08-13-BOUR-FRE-037";364078;"Baie de Bourgneuf";"BOUR_02_03_06";"Le Gois";"12:30";2147;;;2036;93;18;"Non";;;"Pêche à pied professionnelle | Promeneurs, joggeurs | Autres pêches de loisir";
364079;"2018-08-13-BOUR-FRE-038";364080;"Baie de Bourgneuf";"BOUR_01";"Poloux (Bouin)";"12:00";208;;;198;6;4;"Non";;;"Conchyliculture | Autres pêches de loisir";
364181;"2018-08-23-BERR-FRE-001";364182;"Etang de Berre";"BERR_23";"Figuerolles";"10:46";0;;;;;;"Non renseigné";;;"";
364183;"2018-08-23-BERR-FRE-003";364184;"Etang de Berre";"BERR_20";"Massane";"10:20";0;;;;;;"Non renseigné";;;"";
364315;"2018-04-16-GDMO-FRE-003";364316;"Golfe du Morbihan";"GDMO_10";"Toulindac";"12:50";0;;;;;;"Non renseigné";;;"";
364317;"2018-04-16-GDMO-FRE-005";364319;"Golfe du Morbihan";"GDMO_13";"De Moustérian à Montsarrac";"15:30";37;;;;;;"Non renseigné";;;"";
364321;"2018-04-16-GDMO-FRE-006";364322;"Golfe du Morbihan";"GDMO_16";"Ludré";"13:45";0;;;;;;"Non renseigné";;;"";
364323;"2018-04-16-GDMO-FRE-007";364324;"Golfe du Morbihan";"GDMO_02";"Kerbilouët";"13:30";18;;;;;;"Non renseigné";;;"";
364325;"2018-04-16-GDMO-FRE-008";364327;"Golfe du Morbihan";"GDMO_11";"Pointe d'Arradon";"13:15";;;;1;;;"Non renseigné";;;"";
364328;"2018-04-16-GDMO-FRE-009";364329;"Golfe du Morbihan";"GDMO_12";"Penboch";"13:50";;;;1;;;"Non renseigné";;;"";
364330;"2018-04-16-GDMO-FRE-010";364331;"Golfe du Morbihan";"GDMO_05";"Pointe du Bill";"11:20";380;;;;;;"Non renseigné";;;"";"pas sûr du chiffre ... a valider par survol"
364332;"2018-04-16-GDMO-FRE-011";364333;"Golfe du Morbihan";"GDMO_09";"Berder";"12:30";6;3;3;;;;"Non renseigné";;;"";
364334;"2018-04-16-GDMO-FRE-012";364337;"Golfe du Morbihan";"GDMO_03";"Boëd";"15:30";20;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";
364338;"2018-04-16-GDMO-FRE-013";364340;"Golfe du Morbihan";"GDMO_01";"La falaise";"11:50";163;;;;;;"Non renseigné";;;"";
364341;"2018-04-16-GDMO-FRE-014";364342;"Golfe du Morbihan";"GDMO_06";"Sept Îles";"11:55";1;;;;;;"Non renseigné";;;"";
364343;"2018-04-16-GDMO-FRE-015";364344;"Golfe du Morbihan";"GDMO_15";"Tascon";"13:45";27;;;23;4;;"Non renseigné";;;"";
364346;"2018-04-16-GDMO-FRE-016";364349;"Golfe du Morbihan";"GDMO_07";"Locmiquel";"12:03";6;4;2;;;;"Non renseigné";;;"";
364351;"2018-04-16-GDMO-FRE-017";364353;"Golfe du Morbihan";"GDMO_14";"Le Passage";"13:45";10;;;;;;"Non renseigné";;;"";
364354;"2018-04-16-GDMO-FRE-018";364356;"Golfe du Morbihan";"GDMO_08";"Berchis";"12:15";2;;;;;;"Oui";1;"Concessions de cultures marines";"";
364360;"2018-05-17-GDMO-FRE-004";364361;"Golfe du Morbihan";"GDMO_16";"Ludré";"14:15";8;;;;;;"Non renseigné";;;"";
364362;"2018-05-17-GDMO-FRE-006";364365;"Golfe du Morbihan";"GDMO_02";"Kerbilouët";"14:20";35;;;32;3;;"Non renseigné";;;"";
364366;"2018-05-17-GDMO-FRE-007";364367;"Golfe du Morbihan";"GDMO_11";"Pointe d'Arradon";"14:10";1;;;;;;"Non renseigné";;;"";
364368;"2018-05-17-GDMO-FRE-008";364370;"Golfe du Morbihan";"GDMO_12";"Penboch";"14:45";0;;;;;;"Non renseigné";;;"";
364371;"2018-05-17-GDMO-FRE-009";364405;"Golfe du Morbihan";"GDMO_09";"Berder";"13:20";0;;;;;;"Non renseigné";;;"";
364408;"2018-05-17-GDMO-FRE-010";364410;"Golfe du Morbihan";"GDMO_05";"Pointe du Bill";"12:15";352;;;350;;2;"Non renseigné";;;"";
364411;"2018-05-17-GDMO-FRE-011";364413;"Golfe du Morbihan";"GDMO_03";"Boëd";"14:45";16;;;11;5;;"Non renseigné";;;"";
364414;"2018-05-17-GDMO-FRE-012";364417;"Golfe du Morbihan";"GDMO_01";"La falaise";"13:12";84;;;;;;"Non renseigné";;;"";
364418;"2018-05-17-GDMO-FRE-013";364419;"Golfe du Morbihan";"GDMO_14";"Le Passage";"14:45";52;;;;;;"Oui";20;;"";"chiffre bizarre (élevé comparé à d'habitude). Beaucoup de pêcheurs à l'Ouest de Tascon, zone normalement interdite à la pêche à pied"
364420;"2018-05-17-GDMO-FRE-014";364421;"Golfe du Morbihan";"GDMO_07";"Locmiquel";"12:56";0;;;;;;"Non renseigné";;;"";
364422;"2018-05-17-GDMO-FRE-015";364423;"Golfe du Morbihan";"GDMO_06";"Sept Îles";"12:45";6;;;;;;"Non renseigné";;;"";
364424;"2018-05-17-GDMO-FRE-016";364425;"Golfe du Morbihan";"GDMO_08";"Berchis";"13:10";1;;;;;;"Non renseigné";;;"";
364426;"2018-05-17-GDMO-FRE-017";364427;"Golfe du Morbihan";"GDMO_15";"Tascon";"14:30";19;;;;;;"Non renseigné";;;"";
364428;"2018-05-17-GDMO-FRE-018";364429;"Golfe du Morbihan";"GDMO_10";"Toulindac";"13:37";0;;;;;;"Non renseigné";;;"";
364430;"2018-05-17-GDMO-FRE-019";364431;"Golfe du Morbihan";"GDMO_13";"De Moustérian à Montsarrac";"15:10";44;43;1;;;;"Non renseigné";;;"";
364432;"2018-06-14-GDMO-FRE-002";364433;"Golfe du Morbihan";"GDMO_16";"Ludré";"13:30";0;;;;;;"Non renseigné";;;"";
364434;"2018-06-14-GDMO-FRE-004";364435;"Golfe du Morbihan";"GDMO_02";"Kerbilouët";"13:15";3;;;;;;"Non renseigné";;;"";
364436;"2018-06-14-GDMO-FRE-005";364437;"Golfe du Morbihan";"GDMO_11";"Pointe d'Arradon";"13:00";1;;;;;;"Non renseigné";;;"";
364438;"2018-06-14-GDMO-FRE-006";364439;"Golfe du Morbihan";"GDMO_12";"Penboch";"13:30";2;;;;;;"Non renseigné";;;"";
364440;"2018-06-14-GDMO-FRE-007";364441;"Golfe du Morbihan";"GDMO_05";"Pointe du Bill";"11:05";149;;;146;6;;"Non renseigné";;;"Pêche à pied professionnelle";"comptage trop tôt, encore du monde à arriver"
364442;"2018-06-14-GDMO-FRE-008";364445;"Golfe du Morbihan";"GDMO_09";"Berder";"12:20";0;;;;;;"Non renseigné";;;"";
364446;"2018-06-14-GDMO-FRE-009";364447;"Golfe du Morbihan";"GDMO_03";"Boëd";"13:45";4;;;3;1;;"Non renseigné";;;"";
364448;"2018-06-14-GDMO-FRE-010";364449;"Golfe du Morbihan";"GDMO_01";"La falaise";"11:45";95;;;;;;"Non renseigné";;;"";
364450;"2018-06-14-GDMO-FRE-011";364452;"Golfe du Morbihan";"GDMO_14";"Le Passage";"14:12";9;;;;;;"Non renseigné";;;"";
364454;"2018-06-14-GDMO-FRE-012";364455;"Golfe du Morbihan";"GDMO_07";"Locmiquel";"12:05";2;;;;;;"Non renseigné";;;"";
364456;"2018-06-14-GDMO-FRE-013";364459;"Golfe du Morbihan";"GDMO_06";"Sept Îles";"12:00";0;;;;;;"Non renseigné";;;"";
364460;"2018-06-14-GDMO-FRE-014";364461;"Golfe du Morbihan";"GDMO_08";"Berchis";"12:15";1;;;;;;"Non renseigné";;;"";
364462;"2018-06-14-GDMO-FRE-015";364463;"Golfe du Morbihan";"GDMO_15";"Tascon";"13:45";11;;;8;3;;"Non renseigné";;;"";
364465;"2018-06-14-GDMO-FRE-016";364466;"Golfe du Morbihan";"GDMO_10";"Toulindac";"12:35";0;;;;;;"Non renseigné";;;"";
364467;"2018-06-14-GDMO-FRE-017";364468;"Golfe du Morbihan";"GDMO_13";"De Moustérian à Montsarrac";"14:00";14;;;;;;"Non renseigné";;;"";
364471;"2018-07-13-GDMO-FRE-007";364472;"Golfe du Morbihan";"GDMO_16";"Ludré";"14:13";45;;;;;;"Non renseigné";;;"";
364474;"2018-07-13-GDMO-FRE-009";364475;"Golfe du Morbihan";"GDMO_02";"Kerbilouët";"13:10";34;;;;;;"Non renseigné";;;"";
364477;"2018-07-13-GDMO-FRE-010";364479;"Golfe du Morbihan";"GDMO_11";"Pointe d'Arradon";"13:00";3;;;;;;"Non renseigné";;;"";
364481;"2018-07-13-GDMO-FRE-011";364483;"Golfe du Morbihan";"GDMO_12";"Penboch";"13:15";3;;;;;;"Non renseigné";;;"";
364484;"2018-07-13-GDMO-FRE-012";364486;"Golfe du Morbihan";"GDMO_05";"Pointe du Bill";"11:05";20;;;14;;6;"Non renseigné";;;"";"Peu de monde car site fermé pour raison sanitaire 3 jours avant"
364487;"2018-07-13-GDMO-FRE-013";364488;"Golfe du Morbihan";"GDMO_09";"Berder";"12:45";6;;;;;;"Non renseigné";;;"";
364489;"2018-07-13-GDMO-FRE-014";364491;"Golfe du Morbihan";"GDMO_03";"Boëd";"14:00";5;;;;;;"Non renseigné";;;"";
364492;"2018-07-13-GDMO-FRE-015";364493;"Golfe du Morbihan";"GDMO_01";"La falaise";"11:30";190;160;30;;;;"Non renseigné";;;"";"pêche nulle pour beaucoup de pêcheurs"
364494;"2018-07-13-GDMO-FRE-016";364495;"Golfe du Morbihan";"GDMO_14";"Le Passage";"13:40";9;;;;;;"Non renseigné";;;"";
364496;"2018-07-13-GDMO-FRE-017";364497;"Golfe du Morbihan";"GDMO_07";"Locmiquel";"12:10";0;;;;;;"Non renseigné";;;"";
364498;"2018-07-13-GDMO-FRE-018";364499;"Golfe du Morbihan";"GDMO_06";"Sept Îles";"11:55";0;;;;;;"Non renseigné";;;"";
364500;"2018-07-13-GDMO-FRE-019";364501;"Golfe du Morbihan";"GDMO_15";"Tascon";"13:55";26;;;;;;"Non renseigné";;;"";
364502;"2018-07-13-GDMO-FRE-020";364503;"Golfe du Morbihan";"GDMO_08";"Berchis";"12:40";6;;;;;;"Non renseigné";;;"";
364505;"2018-07-13-GDMO-FRE-021";364506;"Golfe du Morbihan";"GDMO_10";"Toulindac";"12:50";3;;;;;;"Non renseigné";;;"";
364507;"2018-07-13-GDMO-FRE-022";364509;"Golfe du Morbihan";"GDMO_13";"De Moustérian à Montsarrac";"14:00";39;30;9;;;;"Non renseigné";;;"";
365681;"2018-08-12-EGMP-FRE-074";365682;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_170";"Baie des pilotes";"11:30";0;;;0;0;0;"Non renseigné";;;"";
365683;"2018-08-12-EGMP-FRE-075";365684;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_098";"Bourcefranc/ Marennes";"11:30";184;;;184;;;"Non renseigné";;;"";
365685;"2018-08-12-EGMP-FRE-076";365686;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_148";"Boyardville";"11:30";631;;;631;;;"Non renseigné";;;"";
365687;"2018-08-12-EGMP-FRE-077";365688;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_131";"La Rémigeasse";"11:30";82;;;78;2;2;"Non renseigné";;;"";
365689;"2018-08-12-EGMP-FRE-078";365690;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_126";"L'Ileau";"11:30";108;;;108;;;"Non renseigné";;;"";
365855;"2018-08-12-EGMP-FRE-079";365889;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"12:30";162;;;145;3;17;"Non renseigné";;;"Surfcasting | Engins dormants (filets calés, casiers, palangres) | Sports de glisse (surf, body-board, kite surf, etc.) | Plagistes, baigneurs";
365915;"2018-08-12-EGMP-FRE-081";365922;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_165";"Hippodrome";"12:15";0;;;0;0;0;"Non renseigné";;;"";
365924;"2018-08-12-EGMP-FRE-082";365928;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_158";"Maison à pointe de Grave";"11:30";17;;;17;0;0;"Non renseigné";;;"Sports de glisse (surf, body-board, kite surf, etc.) | Plagistes, baigneurs";
366555;"2018-05-15-EGMP-FRE-003";366560;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"10:45";24;;;24;;;"Non renseigné";;;"";
366722;"2018-04-19-EGMP-FRE-001";366723;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"12:55";7;;;7;;;"Non renseigné";;;"Autres pêches de loisir";"2 pêcheurs à la ligne"
366726;"2018-05-15-EGMP-FRE-004";366727;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"10:20";3;;;3;;;"Non renseigné";;;"";
366728;"2018-05-17-EGMP-FRE-020";366729;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"11:55";39;;;39;;;"Non renseigné";;;"";
366730;"2018-05-18-EGMP-FRE-005";366731;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"12:40";5;;;5;;;"Non renseigné";;;"";
366732;"2018-06-16-EGMP-FRE-004";366733;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"12:25";17;;;17;;;"Non renseigné";;;"";
366840;"2018-07-13-EGMP-FRE-024";366842;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"10:31";31;;;25;4;2;"Non renseigné";;;"";
366858;"2018-08-10-EGMP-FRE-003";366859;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"09:30";7;;;7;;;"Non renseigné";;;"";
366931;"2018-07-13-EGMP-FRE-025";366935;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"10:42";156;;;156;;;"Non";;;"";
366952;"2018-08-12-EGMP-FRE-082";366956;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"11:20";239;;;;;;"Non renseigné";;;"";
367054;"2018-08-14-EGMP-FRE-007";367057;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"12:00";63;;;63;;;"Non";;;"";
367175;"2018-08-14-EGMP-FRE-008";367176;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"12:45";68;;;68;;;"Non renseigné";;;"";
367186;"2018-08-12-EGMP-FRE-083";367187;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_008";"Plage du Goulet";"11:25";89;;;82;2;5;"Non renseigné";;;"Plagistes, baigneurs";
367190;"2018-08-12-EGMP-FRE-086";367191;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_006";"Boisvinet";"11:40";106;;;106;;;"Non renseigné";;;"";"80 sur l'estran et 26 sur l'ile"
367192;"2018-08-12-EGMP-FRE-087";367194;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"11:14";380;;;248;132;98;"Oui";200;"Concessions de cultures marines";"Conchyliculture | Promeneurs, joggeurs";
367198;"2018-08-12-EGMP-FRE-089";367199;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_001";"Port Bourgenay";"12:10";31;;;23;0;0;"Non renseigné";;;"Sports de glisse (surf, body-board, kite surf, etc.)";
367202;"2018-08-12-EGMP-FRE-090";367203;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_002";"Anse de la République";"12:10";93;;;85;3;5;"Non renseigné";;;"";
367204;"2018-08-12-EGMP-FRE-091";367205;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_003";"Le Veillon";"12:10";15;;;12;0;3;"Non renseigné";;;"Sports de glisse (surf, body-board, kite surf, etc.) | Plagistes, baigneurs";
367207;"2018-08-12-EGMP-FRE-092";367208;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_019-020";"Sainte-Anne / Pointe du Rocher - Les Rouillières";"11:15";378;;;;;;"Non renseigné";;;"Conchyliculture | Promeneurs, joggeurs";
367210;"2018-08-12-EGMP-FRE-093";367212;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_013";"La Terrière";"11:45";52;;;49;1;2;"Non renseigné";;;"Sports de glisse (surf, body-board, kite surf, etc.) | Plagistes, baigneurs";
367213;"2018-08-12-EGMP-FRE-094";367216;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_016";"Rocher de l'Aunis";"11:50";56;;;;;;"Non renseigné";;;"";
367218;"2018-08-12-EGMP-FRE-095";367219;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_018";"Plage Clémenceau";"11:20";51;;;;;;"Non renseigné";;;"Promeneurs, joggeurs";
367222;"2018-08-12-EGMP-FRE-096";367225;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_017";"Grande Plage";"11:40";98;;;;;;"Non renseigné";;;"Promeneurs, joggeurs";
