"ID Fiche Terrain";"Libellé Sortie";"ID Fiche Fréquentation";"Libellé Territoire";"Code Site";"Libellé Site";"Code Sous Site";"Libellé Sous Site";"Heure Comptage";"Type Activite";"Nb Total";"Nb Adultes";"Nb Enfants";"Autres usages";"Commentaires"
409682;"2019-08-01-GONB-FRE-075";409684;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";;"total de pêcheurs à pied de loisir";0;;;"";
409682;"2019-08-01-GONB-FRE-075";409683;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";;"total de pêcheurs à pied de loisir";0;;;"";
409702;"2019-08-03-FLAM-FRE-161";409704;"Côte d'Opale";"FLAM_10";"Escalles";"FLAM_10a";"Cran d’Escalles";"09:35";"total de pêcheurs à pied de loisir";0;;;"";
409702;"2019-08-03-FLAM-FRE-161";409741;"Côte d'Opale";"FLAM_10";"Escalles";"FLAM_10b";"Petit-Blanc-Nez";"09:35";"total de pêcheurs récréatifs de moules total";40;;;"";
409706;"2019-08-03-FLAM-FRE-162";409710;"Côte d'Opale";"FLAM_09";"Sangatte";"FLAM_09b";"Descenderie et Digue";"09:00";"total de pêcheurs récréatifs de crevettes grises";2;;;"";
409706;"2019-08-03-FLAM-FRE-162";409708;"Côte d'Opale";"FLAM_09";"Sangatte";"FLAM_09c";"Cap Blanc-Nez";"09:30";"total de pêcheurs récréatifs de moules total";17;;;"";
409706;"2019-08-03-FLAM-FRE-162";409711;"Côte d'Opale";"FLAM_09";"Sangatte";"FLAM_09a";"Dunes du Fort Mahon - Blériot-Plage";"08:35";"pêcheurs récréatifs de vers à la pompe";4;;;"";
409720;"2019-08-03-FLAM-FRE-167";409724;"Côte d'Opale";"FLAM_04";"Dunkerque";"FLAM_04b";"Feu de Saint-Pol";"09:30";"pêcheurs récréatifs à la canne";27;;;"";
409720;"2019-08-03-FLAM-FRE-167";409725;"Côte d'Opale";"FLAM_04";"Dunkerque";"FLAM_04a";"Dunkerque-Plage";"09:00";"pêcheurs récréatifs à la canne";3;;;"";
409720;"2019-08-03-FLAM-FRE-167";409723;"Côte d'Opale";"FLAM_04";"Dunkerque";"FLAM_04a";"Dunkerque-Plage";"09:00";"total de pêcheurs à pied de loisir";147;;;"Surfcasting | Sports de glisse (surf, body-board, kite surf, etc.) | Promeneurs, joggeurs | Plagistes, baigneurs | Autres pêches de loisir";"Beaucoup de plagistes et de promeneurs (200)
Chiens

Crevettes (filets), vers arénicoles (pompe ou fourche) et moules (cuillères ou râteau)"
409720;"2019-08-03-FLAM-FRE-167";409726;"Côte d'Opale";"FLAM_04";"Dunkerque";"FLAM_04a";"Dunkerque-Plage";"09:00";"total de pêcheurs récréatifs de crevettes grises";54;;;"";"filets de différentes tailles"
409720;"2019-08-03-FLAM-FRE-167";409722;"Côte d'Opale";"FLAM_04";"Dunkerque";"FLAM_04b";"Feu de Saint-Pol";"09:30";"total de pêcheurs à pied de loisir";28;;;"Surfcasting | Promeneurs, joggeurs | Autres pêches de loisir";"Espèces pêche à pied : Moules sur mur et enrochements (rateaux) et vers arénicoles (pompes et rateaux)
Autres pêches de loisirs : bateaux embarqués

Autres usages : chasseurs"
409720;"2019-08-03-FLAM-FRE-167";409727;"Côte d'Opale";"FLAM_04";"Dunkerque";"FLAM_04a";"Dunkerque-Plage";"09:00";"total de pêcheurs récréatifs de moules total";67;;;"";"Cuillères ou rateaux"
409720;"2019-08-03-FLAM-FRE-167";409728;"Côte d'Opale";"FLAM_04";"Dunkerque";"FLAM_04a";"Dunkerque-Plage";"09:00";"pêcheurs récréatifs de vers à la pompe";26;;;"";"Pompe OU FOURCHE"
413767;"2019-03-22-GONB-FRE-015";413769;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_1";"Pointe de Saint Caast le Guildo à Pointe de la Garde";"14:40";"total de pêcheurs à pied de loisir";225;;;"";
413767;"2019-03-22-GONB-FRE-015";413770;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_2";"Pointe de la Garde à la Pointe de la Bay";"14:34";"total de pêcheurs à pied de loisir";11;;;"";
413773;"2019-03-20-GONB-FRE-007";413775;"Golfe Normand Breton";"GONB_02C";"Pointe de la roche Pelée à Pointe du Moulinet";"GONB_02C_1";"Pointe de la roche Pelée à la Pointe de la Malouine";"13:00";"total de pêcheurs à pied de loisir";21;;;"";
413787;"2019-07-05-GONB-FRE-012";413790;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_2";"Pointe de la Garde à la Pointe de la Bay";"16:00";"total de pêcheurs à pied de loisir";0;;;"";
413787;"2019-07-05-GONB-FRE-012";413789;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_1";"Pointe de Saint Caast le Guildo à Pointe de la Garde";"16:06";"total de pêcheurs à pied de loisir";39;;;"";
413792;"2019-07-05-GONB-FRE-014";413794;"Golfe Normand Breton";"GONB_02B";"Pointe du Décollé à la Pointe de la roche Pelée";"GONB_02B_1";"Pointe du Décollé à la Pointe du Nick";"16:30";"total de pêcheurs à pied de loisir";0;;;"";
413795;"2019-07-05-GONB-FRE-015";413798;"Golfe Normand Breton";"GONB_02C";"Pointe de la roche Pelée à Pointe du Moulinet";"GONB_02C_1";"Pointe de la roche Pelée à la Pointe de la Malouine";"16:45";"total de pêcheurs à pied de loisir";11;;;"";
413803;"2019-07-04-GONB-FRE-011";413805;"Golfe Normand Breton";"GONB_02G";"Fort National à la Pointe de la Varde";"GONB_02G_1";"Fort National à la Pointe de Rochebonne";"15:45";"total de pêcheurs à pied de loisir";3;;;"";
413810;"2019-08-02-GONB-FRE-315";413812;"Golfe Normand Breton";"GONB_02B";"Pointe du Décollé à la Pointe de la roche Pelée";"GONB_02B_1";"Pointe du Décollé à la Pointe du Nick";"15:20";"total de pêcheurs à pied de loisir";88;;;"";
413813;"2019-08-02-GONB-FRE-316";413815;"Golfe Normand Breton";"GONB_02C";"Pointe de la roche Pelée à Pointe du Moulinet";"GONB_02C_1";"Pointe de la roche Pelée à la Pointe de la Malouine";"15:00";"total de pêcheurs à pied de loisir";40;;;"";
413851;"2019-09-03-GONB-FRE-005";413852;"Golfe Normand Breton";"GONB_02B";"Pointe du Décollé à la Pointe de la roche Pelée";"GONB_02B_1";"Pointe du Décollé à la Pointe du Nick";"17:20";"total de pêcheurs à pied de loisir";1;;;"";
413854;"2019-09-03-GONB-FRE-006";413856;"Golfe Normand Breton";"GONB_02C";"Pointe de la roche Pelée à Pointe du Moulinet";"GONB_02C_1";"Pointe de la roche Pelée à la Pointe de la Malouine";"17:40";"total de pêcheurs à pied de loisir";7;;;"";
413864;"2019-09-30-GONB-FRE-004";413866;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_1";"Pointe de Saint Caast le Guildo à Pointe de la Garde";"16:00";"total de pêcheurs à pied de loisir";129;;;"";
413864;"2019-09-30-GONB-FRE-004";413867;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_2";"Pointe de la Garde à la Pointe de la Bay";"15:55";"total de pêcheurs à pied de loisir";25;;;"";
413868;"2019-09-30-GONB-FRE-005";413870;"Golfe Normand Breton";"GONB_02G";"Fort National à la Pointe de la Varde";"GONB_02G_1";"Fort National à la Pointe de Rochebonne";"16:00";"total de pêcheurs à pied de loisir";138;;;"";
413871;"2019-10-01-GONB-FRE-005";413873;"Golfe Normand Breton";"GONB_02B";"Pointe du Décollé à la Pointe de la roche Pelée";"GONB_02B_1";"Pointe du Décollé à la Pointe du Nick";"16:20";"total de pêcheurs à pied de loisir";10;;;"";
413874;"2019-10-01-GONB-FRE-006";413876;"Golfe Normand Breton";"GONB_02C";"Pointe de la roche Pelée à Pointe du Moulinet";"GONB_02C_1";"Pointe de la roche Pelée à la Pointe de la Malouine";"15:47";"total de pêcheurs à pied de loisir";15;;;"";
414558;"2019-09-02-GONB-FRE-008";414560;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_2";"Pointe de la Garde à la Pointe de la Bay";"17:10";"total de pêcheurs à pied de loisir";4;;;"";
414564;"2019-09-02-GONB-FRE-010";414566;"Golfe Normand Breton";"GONB_02G";"Fort National à la Pointe de la Varde";"GONB_02G_1";"Fort National à la Pointe de Rochebonne";"17:00";"total de pêcheurs à pied de loisir";23;;;"";
420129;"2019-09-02-EGMP-FRE-016";420142;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_154";"Côte des Conches";"EGMP_154_10";"Bureau";;"total de pêcheurs à pied de loisir";0;;;"";
420129;"2019-09-02-EGMP-FRE-016";420143;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_154";"Côte des Conches";"EGMP_154_14";"Chay Pigeonnier";;"total de pêcheurs à pied de loisir";1;;;"";
420129;"2019-09-02-EGMP-FRE-016";420144;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_154";"Côte des Conches";"EGMP_154_12";"Conches de Vaux sur Mer";;"total de pêcheurs à pied de loisir";42;;;"";
420129;"2019-09-02-EGMP-FRE-016";420145;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_154";"Côte des Conches";"EGMP_154_8";"Grande Côte";;"total de pêcheurs à pied de loisir";0;;;"";
420129;"2019-09-02-EGMP-FRE-016";420146;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_154";"Côte des Conches";"EGMP_154_11";"Nauzan";;"total de pêcheurs à pied de loisir";0;;;"";
420129;"2019-09-02-EGMP-FRE-016";420147;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_154";"Côte des Conches";"EGMP_154_9";"Platin";;"total de pêcheurs à pied de loisir";38;;;"";
420129;"2019-09-02-EGMP-FRE-016";420150;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_154";"Côte des Conches";"EGMP_154_13";"Pontaillac";;"total de pêcheurs à pied de loisir";1;;;"";
420129;"2019-09-02-EGMP-FRE-016";420152;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_154";"Côte des Conches";"EGMP_154_11";"Nauzan";;"total de pêcheurs à pied de loisir";2;;;"";
429120;"2020-01-15-EPMO-FRE-001";429121;"Estuaires Picards et Mer d'Opale";"EPMO_19";"Equihen";"EPMO_19_3";"Equihen_Platier Equihen Sud";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429120;"2020-01-15-EPMO-FRE-001";429122;"Estuaires Picards et Mer d'Opale";"EPMO_19";"Equihen";"EPMO_19_2";"Equihen_Platier Equihen Nord";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429124;"2020-01-15-EPMO-FRE-003";429125;"Estuaires Picards et Mer d'Opale";"EPMO_33";"Portel-Equihen";"EPMO_33_2";"Portel-Equihen_Platier Cap Alprech";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429124;"2020-01-15-EPMO-FRE-003";429126;"Estuaires Picards et Mer d'Opale";"EPMO_33";"Portel-Equihen";"EPMO_33_3";"Portel-Equihen_Platier Equihen";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429124;"2020-01-15-EPMO-FRE-003";429127;"Estuaires Picards et Mer d'Opale";"EPMO_33";"Portel-Equihen";"EPMO_33_4";"Portel-Equihen_Platier Ningles";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429129;"2020-01-15-EPMO-FRE-004";429130;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";"EPMO_27_3";"Le Portel_Platier Fort de l'Heurt";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429129;"2020-01-15-EPMO-FRE-004";429131;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";"EPMO_27_4";"Le Portel_Platier Rieu de Cat";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429129;"2020-01-15-EPMO-FRE-004";429132;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";"EPMO_27_1";"Le Portel_Cap d'Alprech";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429134;"2020-01-15-EPMO-FRE-005";429135;"Estuaires Picards et Mer d'Opale";"EPMO_08";"Boulogne-sur-Mer";"EPMO_08_2";"Boulogne-sur-Mer_Platier quelques rochers";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429134;"2020-01-15-EPMO-FRE-005";429136;"Estuaires Picards et Mer d'Opale";"EPMO_08";"Boulogne-sur-Mer";"EPMO_08_5";"Boulogne-sur-Mer_Digue Nord";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429134;"2020-01-15-EPMO-FRE-005";429137;"Estuaires Picards et Mer d'Opale";"EPMO_08";"Boulogne-sur-Mer";"EPMO_08_4";"Boulogne-sur-Mer_Platier proche crèche";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429139;"2020-01-15-EPMO-FRE-006";429140;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";"EPMO_39_3";"Wimereux_Platier crèche";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429139;"2020-01-15-EPMO-FRE-006";429141;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";"EPMO_39_6";"Wimereux_Platier Fort de Wimereux";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429139;"2020-01-15-EPMO-FRE-006";429142;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";"EPMO_39_2";"Wimereux_Platier Ailette";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429144;"2020-01-15-EPMO-FRE-007";429145;"Estuaires Picards et Mer d'Opale";"EPMO_32";"Pointe aux oies";"EPMO_32_2";"Pointe aux oies_Platier";"08:45";"total de pêcheurs à pied de loisir";1;1;0;"";
429147;"2020-01-15-EPMO-FRE-008";429148;"Estuaires Picards et Mer d'Opale";"EPMO_01";"Ambleteuse";"EPMO_01_3";"Ambleteuse_Platier d'Ambleteuse";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429147;"2020-01-15-EPMO-FRE-008";429149;"Estuaires Picards et Mer d'Opale";"EPMO_01";"Ambleteuse";"EPMO_01_5";"Ambleteuse_Platier langue chien";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429147;"2020-01-15-EPMO-FRE-008";429150;"Estuaires Picards et Mer d'Opale";"EPMO_01";"Ambleteuse";"EPMO_01_1";"Ambleteuse_Platier Liettes";"08:45";"total de pêcheurs à pied de loisir";0;;;"";
429152;"2020-01-13-EPMO-FRE-001";429153;"Estuaires Picards et Mer d'Opale";"EPMO_19";"Equihen";"EPMO_19_2";"Equihen_Platier Equihen Nord";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429152;"2020-01-13-EPMO-FRE-001";429154;"Estuaires Picards et Mer d'Opale";"EPMO_19";"Equihen";"EPMO_19_3";"Equihen_Platier Equihen Sud";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429156;"2020-01-13-EPMO-FRE-003";429157;"Estuaires Picards et Mer d'Opale";"EPMO_33";"Portel-Equihen";"EPMO_33_3";"Portel-Equihen_Platier Equihen";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429156;"2020-01-13-EPMO-FRE-003";429158;"Estuaires Picards et Mer d'Opale";"EPMO_33";"Portel-Equihen";"EPMO_33_2";"Portel-Equihen_Platier Cap Alprech";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429156;"2020-01-13-EPMO-FRE-003";429159;"Estuaires Picards et Mer d'Opale";"EPMO_33";"Portel-Equihen";"EPMO_33_4";"Portel-Equihen_Platier Ningles";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429161;"2020-01-13-EPMO-FRE-004";429162;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";"EPMO_27_3";"Le Portel_Platier Fort de l'Heurt";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429161;"2020-01-13-EPMO-FRE-004";429163;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";"EPMO_27_4";"Le Portel_Platier Rieu de Cat";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429161;"2020-01-13-EPMO-FRE-004";429164;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";"EPMO_27_1";"Le Portel_Cap d'Alprech";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429166;"2020-01-13-EPMO-FRE-005";429167;"Estuaires Picards et Mer d'Opale";"EPMO_08";"Boulogne-sur-Mer";"EPMO_08_2";"Boulogne-sur-Mer_Platier quelques rochers";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429166;"2020-01-13-EPMO-FRE-005";429168;"Estuaires Picards et Mer d'Opale";"EPMO_08";"Boulogne-sur-Mer";"EPMO_08_4";"Boulogne-sur-Mer_Platier proche crèche";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429166;"2020-01-13-EPMO-FRE-005";429169;"Estuaires Picards et Mer d'Opale";"EPMO_08";"Boulogne-sur-Mer";"EPMO_08_5";"Boulogne-sur-Mer_Digue Nord";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429171;"2020-01-13-EPMO-FRE-006";429172;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";"EPMO_39_3";"Wimereux_Platier crèche";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429171;"2020-01-13-EPMO-FRE-006";429173;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";"EPMO_39_6";"Wimereux_Platier Fort de Wimereux";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429171;"2020-01-13-EPMO-FRE-006";429174;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";"EPMO_39_2";"Wimereux_Platier Ailette";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429176;"2020-01-13-EPMO-FRE-007";429177;"Estuaires Picards et Mer d'Opale";"EPMO_01";"Ambleteuse";"EPMO_01_3";"Ambleteuse_Platier d'Ambleteuse";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429176;"2020-01-13-EPMO-FRE-007";429178;"Estuaires Picards et Mer d'Opale";"EPMO_01";"Ambleteuse";"EPMO_01_5";"Ambleteuse_Platier langue chien";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429176;"2020-01-13-EPMO-FRE-007";429179;"Estuaires Picards et Mer d'Opale";"EPMO_01";"Ambleteuse";"EPMO_01_1";"Ambleteuse_Platier Liettes";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
429181;"2020-01-13-EPMO-FRE-008";429182;"Estuaires Picards et Mer d'Opale";"EPMO_32";"Pointe aux oies";"EPMO_32_2";"Pointe aux oies_Platier";"07:45";"total de pêcheurs à pied de loisir";0;;;"";
430129;"2020-03-11-EPMO-FRE-005";430131;"Estuaires Picards et Mer d'Opale";"EPMO_32";"Pointe aux oies";"EPMO_32_2";"Pointe aux oies_Platier";"09:00";"pêcheurs récréatifs de moules adultes sur rochers";2;2;0;"";
430132;"2020-03-12-EPMO-FRE-002";430134;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";"EPMO_27_3";"Le Portel_Platier Fort de l'Heurt";"08:00";"pêcheurs récréatifs de moules adultes sur rochers";4;4;0;"";
430132;"2020-03-12-EPMO-FRE-002";430135;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";"EPMO_27_4";"Le Portel_Platier Rieu de Cat";"09:00";"pêcheurs récréatifs de moules adultes sur rochers";5;5;0;"";
430132;"2020-03-12-EPMO-FRE-002";430136;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";"EPMO_27_1";"Le Portel_Cap d'Alprech";"09:00";"pêcheurs récréatifs de moules adultes sur rochers";4;4;0;"";
430222;"2020-03-11-EPMO-FRE-006";430224;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";"EPMO_39_2";"Wimereux_Platier Ailette";"09:00";"total de pêcheurs à pied de loisir";0;0;0;"";
430222;"2020-03-11-EPMO-FRE-006";430231;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";"EPMO_39_6";"Wimereux_Platier Fort de Wimereux";"08:00";"total de pêcheurs à pied de loisir";0;0;0;"";
431401;"2020-03-11-GONB-FRE-013";433573;"Golfe Normand Breton";"GONB_02B";"Pointe du Décollé à la Pointe de la roche Pelée";"GONB_02B_1";"Pointe du Décollé à la Pointe du Nick";"14:45";"total de pêcheurs à pied de loisir";125;;;"";
431403;"2020-03-12-GONB-FRE-004";433569;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_1";"Pointe de Saint Caast le Guildo à Pointe de la Garde";"15:35";"total de pêcheurs à pied de loisir";109;;;"";
431403;"2020-03-12-GONB-FRE-004";433570;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_2";"Pointe de la Garde à la Pointe de la Bay";"15:25";"total de pêcheurs à pied de loisir";0;;;"";
