"Libellé Sortie";"Code Enquète";"Commune résidence";"Département";"Pays";"De passage";"Commune séjour";"Durée séjour";"Hebergement";"Premier Séjour";"Fréquence Visites";"Influence Destination";"Influence Date";"Sexe - Pécheur";"Annee Naissance - Pécheur";"CSP - Pécheur";"Sexe - Autre membre";"Annee Naissance - Autre membre";"CSP - Autre membre";"Tri récolte";"Accueil";"Sensibilisation";"Remarques pécheur";"Précisions remarques"
"2018-05-16-EGMP-SEN-041";"2018-05-16_EGMP_116_357502";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-16-EGMP-SEN-060";"2018-05-16_EGMP_116_357508";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-16-EGMP-SEN-060";"2018-05-16_EGMP_116_357516";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-16-EGMP-SEN-060";"2018-05-16_EGMP_116_357523";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-16-EGMP-SEN-060";"2018-05-16_EGMP_116_357530";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Toutes thématiques abordées. "
"2018-05-16-EGMP-SEN-060";"2018-05-16_EGMP_116_357537";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-17-EGMP-SEN-011";"2018-05-17_EGMP_129_357547";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-17-EGMP-SEN-027";"2018-05-17_EGMP_129_357553";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-28-EGMP-SEN-001";"2018-05-28_EGMP_132_357559";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357565";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357571";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357577";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357584";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357590";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357596";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357602";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357609";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357615";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-30-EGMP-SEN-005";"2018-05-30_EGMP_140_357622";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_357630";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_357638";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_357644";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_357650";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_357658";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"Réglementation";
"2018-06-12-EGMP-SEN-001";"2018-06-12_EGMP_102_357668";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357675";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357681";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357688";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357694";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357701";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357707";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357713";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357720";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357726";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357732";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-021";"2018-06-13_EGMP_098_357739";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357745";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357752";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-02_BERR_02_357772";"2018-07-02-BERR-SEN-004";"CHATEAUNEUF LES MARTIGUES";;;"en séjour sur une commune";;;;;;;;"F";1949;"7_Retraités";"F";1949;"7_Retraités";"Récolte conforme";"Bon";"Oui";"";
"2018-07-02_BERR_02_357772";"2018-07-02-BERR-SEN-004";"CHATEAUNEUF LES MARTIGUES";;;"en séjour sur une commune";;;;;;;;"F";1949;"7_Retraités";"F";1949;"7_Retraités";"Récolte conforme";"Bon";"Oui";"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357759";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357765";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Toutes thématiques discutées"
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357771";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357778";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357784";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357791";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357797";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-001";"2018-06-14_EGMP_116_357811";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357817";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357823";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357829";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357835";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Sensibilisé au retournement des rochers"
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357841";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357847";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";""
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357854";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357860";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357866";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-012";"2018-06-14_EGMP_116_357872";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-001";"2018-06-15_EGMP_148_357878";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357884";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357890";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357896";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357902";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357908";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Mauvais";;"Etat sanitaire";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357914";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357920";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357926";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357932";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357938";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357944";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357950";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357956";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357962";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357968";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357974";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-30-EGMP-SEN-011";"2018-05-30_EGMP_140_358020";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Dénoncent la surpêche de certains pêcheurs et ceux qui disent qu'il n'y a plus rien. "
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358026";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358032";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358038";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358044";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Les panneaux ne sont pas à jour. "
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358050";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Dénonce la limitation de nos droits et les pêcheurs braconniers. "
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358056";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Déçu des hommes et des politiques. ""Faites ce que je dis, pas ce que je fais."""
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358063";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-031";"2018-06-13_EGMP_098_358070";;;;"en séjour sur une commune";;;;;;;;;;;;;;;;;"";"Pas de pêche à pied. Pas de poissons cette année. "
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358076";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Remercie de la sensibilisation. "
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358082";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358088";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358094";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358100";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Beaucoup de questions sur ce qui peut se pêcher."
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358106";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Mécontent des pêcheurs qui détruisent le milieu 
"
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358114";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Toutes thématiques discutées. "
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358121";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358129";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-013";"2018-06-14_EGMP_116_358145";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358151";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358157";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358163";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358169";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358175";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358181";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358187";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358193";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Question sur les filets calés
mécontent des retourneur de rochers et maille carrelets"
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358202";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358208";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358214";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358220";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Membre de terre en transition. Discussions intéressante sur la politique et la gestion de l'ile."
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358227";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-001";"2018-06-18_EGMP_142_358233";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358239";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358245";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358251";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358257";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358263";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358269";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358275";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358281";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358287";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358293";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358299";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358305";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358311";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-03-30-EGMP-SEN-001";"2018-03-30_EGMP_121_358317";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358323";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358329";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358335";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358341";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358347";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358353";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358359";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358365";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358371";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-09-BERR-SEN-001";"2018-07-09_BERR_03_358409";;;;"pour la journée";;;;;;;;"F";1949;"7_Retraités";;;;"Récolte non vérifiée";"Bon";"Oui";"";
"2018-07-11-EGMP-SEN-002";"2018-07-11_EGMP_148_358531";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358540";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Question sur les arrêtés sanitaires"
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358546";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"A eu des infos au camping."
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358552";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Question sur les palourdes. "
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358558";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358565";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358573";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358579";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358585";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Question sur les couteaux. "
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358591";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358597";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358603";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358609";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358615";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-016";"2018-07-11_EGMP_148_358626";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Insiste sur l'importance de sensibiliser par rapport à la préparation des coquillages."
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358634";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Plus de coques et mieux il y a 40 ans dans la réserve. "
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358644";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358652";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";"Inquiétude pollution baie d'Aytré."
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358659";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358666";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358674";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Pêche depuis 40 ans sur Boyardville. Plus de couteaux en haut de l'estran avant. "
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358682";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358690";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358698";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Toutes thématiques discutées. Politiques environnementales, lobbys. Pollution. 
"
"2018-06-29-MORL-SEN-004";"2018-06-29_MORL_07_358747";;;;"en séjour sur une commune";"ST POL DE LEON";;;;;;;"M";1968;"0_Non Renseigné";;;;"Non Triée";"Bon";"Oui";"";
"2018-07-12-EGMP-SEN-001";"2018-07-12_EGMP_137_358749";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Les coques sont petites: 1 sur 50 font la taille. Belles palourdes. "
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358755";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358761";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Question sur état sanitaire et sur la mise en place d'un permis de pêche à pied. "
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358768";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"Réglementation";"Rejette la faute sur les touristes et les novices ""avec des seaux"".  "
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358774";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Pas grand chose à pêcher. Question sur les crépidules. "
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358780";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Fait attention à la vase sur le site. "
