"Libellé Sortie";"Code Enquète";"Milieu(x)";"Espéces";"Outils ou techniques";"Conformité outil(s)";"Estimation Reglement";"Connaissance Reglement";"Premiere Peche";"Annee Premiere Peche";"Peche Chaque Annee";"Frequence Declaree Peche";"Mois de peche";"Nb Peches Annuelles";"Péche du jour";"Frequence Indiquee";"Espéces prélevées";"Prélèvement annuel poids";"Prélèvement annuel nombre";"Choix des marées";"Coefficient Maree Mini";"Coefficient Maree NSP";"Autre Sites fréquentés";"Départements";"Nom sites";"Motivation(s)";"Autres types de peche"
"2019-03-21-LEGD-SEN-095";"2019-03-21_LEGD_04_402128";"Sables battus";"Coque commune";"Rateau  ";"Conforme";"Non Resnseigné";"Non Renseigné";"Non Renseigné";"";"Non Renseigné";"";"";"12";"Principale (>60%)";"";"Coque commune";"";"";"";"";"";"Non Renseigné";"";"";"";""
"2019-03-18-LEGD-SEN-001";"2019-03-18_LEGD_04_402138";"Sables battus";"Coque commune";"Rateau  ";"Conforme";"Non Resnseigné";"Non Renseigné";"Non Renseigné";"";"Non Renseigné";"";"";"12";"";"";"Coque commune";"";"";"";"";"";"Non Renseigné";"";"";"";""
"2019-03-18-LEGD-SEN-002";"2019-03-18_LEGD_04_402146";"Sables battus";"Coque commune";"Rateau  ";"Non conforme";"Non Resnseigné";"Non Renseigné";"Non Renseigné";"";"Non Renseigné";"";"";"12";"Principale (>60%)";"";"Coque commune";"";"";"";"";"";"Non Renseigné";"";"";"";""
"2019-07-16-MORL-SEN-001";"2019-07-16_MORL_07_402153";"Sables battus";"Palourdes | Coque commune | Bigorneau";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-002";"2019-07-16_MORL_07_402159";"Sables battus";"Palourdes";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-003";"2019-07-16_MORL_07_402165";"Sables battus";"Palourdes | Coque commune";"Rateau  ";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-005";"2019-07-16_MORL_07_402177";"Sables battus";"Palourdes | Coque commune";"Griffe à dents";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-006";"2019-07-16_MORL_07_402183";"Sables battus";"Palourdes";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-007";"2019-07-16_MORL_07_402189";"Sables battus";"Palourdes | Coque commune";"Couteau";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-008";"2019-07-16_MORL_07_402195";"Sables battus";"Palourdes";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-009";"2019-07-16_MORL_07_402201";"Sables battus";"";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-010";"2019-07-16_MORL_07_402207";"Sables battus";"Palourdes";"Pelle";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-011";"2019-07-16_MORL_07_402213";"Sables battus";"Palourdes | Coque commune";"Griffe à dents | Couteau";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-012";"2019-07-16_MORL_07_402219";"Sables battus";"Palourdes";"Griffe à dents";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-013";"2019-07-16_MORL_07_402225";"Roche nue";"Bigorneaux";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-014";"2019-07-16_MORL_07_402231";"Flaques rocheuses";"Crevettes";"Epuisette (générique)";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-015";"2019-07-16_MORL_07_402237";"Flaques rocheuses | Sables battus";"Palourdes | Crevettes";"Epuisette (générique)";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-016";"2019-07-16_MORL_07_402243";"Flaques rocheuses";"Crevettes";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-017";"2019-07-16_MORL_07_402249";"Sables battus";"Couteaux";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-16-MORL-SEN-018";"2019-07-16_MORL_07_402255";"Sables battus";"Palourdes";"Rateau  ";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-002";"2019-07-15_MORL_19_402269";"Sables battus";"";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-003";"2019-07-15_MORL_19_402275";"Sables battus";"Coque commune | Bigorneaux";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-004";"2019-07-15_MORL_19_402281";"Flaques rocheuses";"Bigorneaux";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-005";"2019-07-15_MORL_19_402287";"Sables battus";"Palourdes | Coque commune";"Griffe à dents";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-006";"2019-07-15_MORL_19_402293";"Sables battus";"Coque commune";"Rateau  ";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-007";"2019-07-15_MORL_19_402299";"Sables battus";"Coque commune";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-008";"2019-07-15_MORL_19_402305";"Sables battus";"Coque commune";"Griffe à dents";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-009";"2019-07-15_MORL_19_402311";"Sables battus";"Coque commune";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-010";"2019-07-15_MORL_19_402317";"Sables battus";"Coque commune";"Griffe à dents | Pelle";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-011";"2019-07-15_MORL_19_402323";"Sables battus";"Coque commune";"Rateau  ";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-012";"2019-07-15_MORL_19_402329";"Sables battus";"Palourdes | Coque commune";"Griffe à dents";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-013";"2019-07-15_MORL_19_402335";"Sables battus";"Coque commune";"Rateau   | Griffe à dents";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-007";"2019-07-05_EGMP_148_402393";"";"Couteaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-009";"2019-07-05_EGMP_148_402399";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-010";"2019-07-05_EGMP_148_402405";"";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-011";"2019-07-05_EGMP_148_402411";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-012";"2019-07-05_EGMP_148_402417";"";"Coques | Couteaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-013";"2019-07-05_EGMP_148_402423";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-014";"2019-07-05_EGMP_148_402429";"";"Coques | Couteaux";"Rateau et assimilé";"Non conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-015";"2019-07-05_EGMP_148_402435";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-016";"2019-07-05_EGMP_148_402441";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-017";"2019-07-05_EGMP_148_402447";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-018";"2019-07-05_EGMP_148_402453";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-019";"2019-07-05_EGMP_148_402459";"";"Couteaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-020";"2019-07-05_EGMP_148_402465";"";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-021";"2019-07-05_EGMP_148_402471";"";"Couteaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-021";"2019-07-05_EGMP_142_402488";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-06-05-GONB-SEN-008";"2019-06-05_GONB_03D_402507";"Vasières";"Bivalves fouisseurs";"Rateau et assimilé";"Conforme";"Oui";"Oui";"Non";"2009";"Oui";"";"Avr | Mai | Juin | Juil | Aou | Sep | Oct";"3";"Principale (>60%)";"";"Bivalves fouisseurs";"";"";"Uniquement en week-end/vacances | Lorsque la météo favorable";"80";"";"Oui";"Côtes-d'Armor";"Saint Jacut
";"Qualité des produits | Passer le temps, s'occuper";""
"2019-07-05-EGMP-SEN-023";"2019-07-05_EGMP_142_402494";"";"Huitres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-024";"2019-07-05_EGMP_142_402500";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-025";"2019-07-05_EGMP_142_402506";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-026";"2019-07-05_EGMP_142_402513";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-027";"2019-07-05_EGMP_142_402519";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-028";"2019-07-05_EGMP_142_402531";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-06-05-GONB-SEN-010";"2019-06-05_GONB_03D_402557";"Vasières";"Bivalves fouisseurs";"Rateau et assimilé";"Conforme";"Oui";"Oui";"Non";"1945";"Oui";"";"Jan | Fev | Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov | Dec";"4";"Principale (>60%)";"";"Bivalves fouisseurs";"";"";"Uniquement aux grandes marées";"90";"";"Oui";"Manche";"";"Paysage et bon air | Plaisir : aspect ludique";"En bateau : Ligne | Du  bord : Ligne | Eaux douces"
"2019-07-05-EGMP-SEN-029";"2019-07-05_EGMP_142_402537";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-030";"2019-07-05_EGMP_142_402543";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-05-EGMP-SEN-031";"2019-07-05_EGMP_142_402549";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-001";"2019-07-06_EGMP_142_402558";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-003";"2019-07-06_EGMP_142_402564";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-004";"2019-07-06_EGMP_142_402571";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-005";"2019-07-06_EGMP_142_402579";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-006";"2019-07-06_EGMP_142_402591";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-06-05-GONB-SEN-011";"2019-06-05_GONB_03D_402609";"Vasières";"Bivalves fouisseurs";"Rateau et assimilé";"Conforme";"Oui";"Oui";"Non";"1970";"Oui";"";"Jan | Fev | Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov | Dec";"10";"Principale (>60%)";"";"Bivalves fouisseurs";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"89";"";"Oui";"Côtes-d'Armor";"Saint Jacut";"Paysage et bon air | Plaisir : aspect ludique";""
"2019-07-06-EGMP-SEN-007";"2019-07-06_EGMP_142_402597";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-008";"2019-07-06_EGMP_142_402603";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-009";"2019-07-06_EGMP_142_402776";"";"Palourdes | Huitres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-014";"2019-07-15_MORL_19_402617";"Sables battus";"Coque commune";"Rateau   | Griffe à dents";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-015";"2019-07-15_MORL_19_402623";"Sables battus";"Coque commune";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-016";"2019-07-15_MORL_19_402629";"Sables battus";"Coque commune";"Rateau  ";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-017";"2019-07-15_MORL_19_402635";"Sables battus";"Coque commune";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-018";"2019-07-15_MORL_19_402641";"Sables battus";"Coque commune";"Griffe à dents";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-019";"2019-07-15_MORL_19_402647";"Sables battus";"Coque commune";"Rateau  ";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-15-MORL-SEN-020";"2019-07-15_MORL_19_402653";"Sables battus";"Coque commune";"";"Non renseigné";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-03-18-LEGD-SEN-003";"2019-03-18_LEGD_04_402659";"Sables battus";"Coque commune";"";"Non renseigné";"Non Resnseigné";"Non Renseigné";"Non Renseigné";"";"Non Renseigné";"";"";"12";"Principale (>60%)";"";"Coque commune";"";"";"";"";"";"Non Renseigné";"";"";"";""
"2019-03-18-LEGD-SEN-004";"2019-03-18_LEGD_04_402669";"Sables battus";"Coque commune";"Rateau  ";"Conforme";"Non Resnseigné";"Non Renseigné";"";"";"Non Renseigné";"";"";"12";"";"";"Coque commune";"";"";"";"";"";"Non Renseigné";"";"";"";""
"2019-03-18-LEGD-SEN-005";"2019-03-18_LEGD_04_402676";"Sables battus";"Palourdes | Coque commune";"Rateau  ";"Conforme";"Non Resnseigné";"Non Renseigné";"Non Renseigné";"";"Non Renseigné";"";"";"12";"Principale (>60%)";"";"Coque commune | Palourdes";"";"";"";"";"";"Non Renseigné";"";"";"";""
"2019-03-18-LEGD-SEN-006";"2019-03-18_LEGD_04_402684";"Sables battus";"Coque commune";"Rateau  ";"Conforme";"Non Resnseigné";"Non Renseigné";"Non Renseigné";"";"Non Renseigné";"";"";"5";"Principale (>60%)";"";"Coque commune";"";"";"";"";"";"Non Renseigné";"";"";"";""
"2019-03-18-LEGD-SEN-007";"2019-03-18_LEGD_04_402691";"Sables battus";"Coque commune";"Rateau   | Griffe à dents";"Conforme";"Non Resnseigné";"Non Renseigné";"Non Renseigné";"";"Non Renseigné";"";"";"12";"Principale (>60%)";"";"Coque commune";"";"";"";"";"";"Non Renseigné";"";"";"";""
"2019-03-18-LEGD-SEN-008";"2019-03-18_LEGD_04_402700";"Sables battus";"Coque commune";"Rateau  ";"Conforme";"Non Resnseigné";"Non Renseigné";"Non Renseigné";"";"Non Renseigné";"";"";"12";"";"";"Coque commune";"";"";"";"";"";"Non Renseigné";"Finistère";"Saint Pol de Léon";"";""
"2019-06-05-GONB-SEN-012";"2019-06-05_GONB_03D_402703";"Vasières";"Bivalves fouisseurs";"Rateau et assimilé";"Conforme";"Oui";"Oui";"Non";"2017";"Oui";"";"Juin | Aou | Sep | Oct";"5";"";"";"";"";"";"Uniquement aux grandes marées | Lorsque la météo favorable";"90";"";"Oui";"Manche";"Granville";"Qualité des produits | Paysage et bon air";""
"2019-06-05-GONB-SEN-013";"2019-06-05_GONB_03D_402721";"Vasières";"Bivalves fouisseurs";"Rateau et assimilé";"Conforme";"Oui";"Oui";"Non";"2011";"Non";"";"";"0";"Première fois";"";"";"";"";"Uniquement aux grandes marées";"85";"";"Oui";"Côtes-d'Armor";"Saint Jacut";"Plaisir : aspect ludique | Convivialité";""
"2019-06-05-GONB-SEN-014";"2019-06-05_GONB_03D_402736";"Vasières";"Bivalves fouisseurs";"Rateau et assimilé";"Conforme";"Oui";"Oui";"Non";"2011";"Oui";"";"Mai | Juin | Juil | Aou | Sep";"4";"Principale (>60%)";"";"Bivalves fouisseurs";"";"";"";"80";"";"Oui";"Ille-et-Vilaine";"la Guimorais";"Qualité des produits";"Du  bord : Ligne"
"2019-06-05-GONB-SEN-015";"2019-06-05_GONB_03D_402751";"Vasières";"Bivalves fouisseurs";"Rateau et assimilé";"Conforme";"Oui";"Oui";"Non";"1970";"Oui";"";"Jan | Fev | Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov | Dec";"10";"Seule pratique";"";"Bivalves fouisseurs";"";"";"Uniquement aux grandes marées";"85";"";"Non";"";"";"Plaisir : aspect ludique | Convivialité";""
"2019-06-05-GONB-SEN-016";"2019-06-05_GONB_03D_402821";"Vasières";"Bivalves fouisseurs";"Rateau et assimilé";"Conforme";"Oui";"Oui";"Non";"2009";"Oui";"";"Mai | Juin | Juil | Aou | Sep | Oct";"10";"Régulière (>25%)";"";"";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"85";"";"Non";"";"";"Paysage et bon air | Convivialité";"Du  bord : Ligne"
"2019-07-06-EGMP-SEN-010";"2019-07-06_EGMP_142_402783";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-011";"2019-07-06_EGMP_142_402790";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-012";"2019-07-06_EGMP_142_402796";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-013";"2019-07-06_EGMP_142_402806";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-06-EGMP-SEN-014";"2019-07-06_EGMP_142_402813";"";"Palourdes | Huitres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-06-05-GONB-SEN-017";"2019-06-05_GONB_03D_402830";"Vasières";"Bivalves fouisseurs";"Rateau et assimilé";"Conforme";"Oui";"Oui";"Non";"1971";"Oui";"";"Juin | Juil | Aou | Sep";"2";"Principale (>60%)";"";"Bivalves fouisseurs";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"";"Ne Sait pas";"Oui";"Ille-et-Vilaine";"Saint benoit des ondes ";"Paysage et bon air | Plaisir : aspect ludique";""
"2019-06-05-GONB-SEN-018";"2019-06-05_GONB_03D_402841";"Vasières";"Bivalves fouisseurs";"Rateau et assimilé";"Conforme";"Oui";"Oui";"Non";"1958";"Oui";"";"Jan | Fev | Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov | Dec";"20";"Principale (>60%)";"";"Bivalves fouisseurs";"";"";"N'importe quel jour de la semaine | Uniquement en week-end/vacances";"90";"";"Oui";"Ille-et-Vilaine";"Saint Coulomb";"Convivialité | Habitude/Tradition";""
"2019-07-05-GONB-SEN-032";"2019-07-05_GONB_03A_402850";"Vasières";"Bivalves fouisseurs | Crevettes | Bouquet";"Epuisette et assimilé";"Conforme";"Oui";"Oui";"Non";"1946";"Oui";"";"Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct";"12";"Principale (>60%)";"";"";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"92";"";"Non";"";"";"Qualité des produits | Paysage et bon air";""
"2019-07-18-EGMP-SEN-001";"2019-07-18_EGMP_123_402875";"Roche nue";"Patelle commune | Oursin violet";"Couteau";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-18-EGMP-SEN-003";"2019-07-18_EGMP_123_402881";"Flaques rocheuses";"Crabes";"Epuisette (générique)";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-18-EGMP-SEN-004";"2019-07-18_EGMP_123_402887";"Flaques rocheuses";"Crevettes";"Haveneau";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-07-18-EGMP-SEN-005";"2019-07-18_EGMP_123_402893";"Flaques rocheuses";"Poissons | Poissons osseux | Poissons plats | Soles | Petits poissons découverte";"Filet calé du bord";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-06-06-GONB-SEN-002";"2019-06-06_GONB_05E_402953";"Sables vaseux";"Arénicoles";"Fourche";"Conforme";"Oui";"Oui";"Non Renseigné";"";"Oui";"";"Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov";"36";"Régulière (>25%)";"";"Praire | Palourdes | Arénicoles | Sole";"";"";"N'importe quel jour de la semaine | Uniquement aux grandes marées";"70";"";"Oui";"Manche";"bréhal, coudeville, blainville, carolles";"Paysage et bon air";"Du  bord : Ligne"
"2019-06-06-GONB-SEN-004";"2019-06-06_GONB_05E_402960";"Flaques rocheuses | Massifs d'hermelles";"Bigorneau";"Au doigt";"Non renseigné";"Non Resnseigné";"Non Renseigné";"Non";"";"Oui";"";"";"3";"Seule pratique";"";"Bigorneau";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"";"Ne Sait pas";"Oui";"Manche";"jullouville";"Paysage et bon air | Plaisir : aspect ludique";""
"2019-05-16-GONB-SEN-001";"2019-05-16_GONB_04B_402967";"Sables vaseux";"Palourdes";"Rateau  ";"Non renseigné";"Non Resnseigné";"Non Renseigné";"Non";"2001";"Oui";"";"";"12";"Principale (>60%)";"";"Moules | Palourdes";"";"";"";"85";"";"Non";"";"";"Qualité des produits | Passer le temps, s'occuper";"Aucune autre pêche"
"2019-07-04-GONB-SEN-016";"2019-07-04_GONB_06D_403116";"Sables battus";"Arénicoles";"Fourche";"Conforme";"Ne Sait Pas";"Non";"";"";"Oui";"";"";"";"";"";"Arénicoles | Bar commun | Dorade royale | Dorade grise";"";"";"";"";"";"";"";"";"";"Du  bord : Ligne"
"2019-08-01-EGMP-SEN-001";"2019-08-01_EGMP_114_403225";"Champs de blocs";"Diverses espèces découverte";"Pas d'engin";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-08-01-EGMP-SEN-003";"2019-08-01_EGMP_114_403232";"Champs de blocs";"Palourdes";"Griffe à dents";"Non conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-08-01-EGMP-SEN-004";"2019-08-01_EGMP_114_403238";"Champs de blocs";"Crevettes";"Haveneau";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-08-01-EGMP-SEN-005";"2019-08-01_EGMP_114_403244";"Champs de blocs";"Etrille";"Espiotte";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-08-01-EGMP-SEN-006";"2019-08-01_EGMP_114_403250";"Champs de blocs";"Etrille";"Espiotte";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-08-01-EGMP-SEN-007";"2019-08-01_EGMP_114_403256";"Champs de blocs";"Etrille";"Espiotte";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-08-01-EGMP-SEN-008";"2019-08-01_EGMP_114_403262";"Champs de blocs";"Etrille";"Espiotte";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-08-01-EGMP-SEN-009";"2019-08-01_EGMP_114_403268";"Champs de blocs";"Etrille";"Espiotte";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-08-01-EGMP-SEN-010";"2019-08-01_EGMP_114_403274";"Champs de blocs";"Etrille";"Espiotte";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-08-01-EGMP-SEN-011";"2019-08-01_EGMP_114_403280";"Champs de blocs";"Etrille";"Espiotte";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2019-08-01-EGMP-SEN-012";"2019-08-01_EGMP_114_403287";"Champs de blocs";"Etrille";"Espiotte";"Conforme";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
