"Libellé Sortie";"Code Enquète";"Heure début récolte";"Temps passé récolte";"Temps total Peche";"Nb pêcheurs récolte";"Panier vide";"Conformité maille";" Conformité quantité";"Tri du panier";"Espece";"Poids récolte";"Nb individus";"Volume récolté";"Type évaluation";"Poids maille";"Nb maille";"Volume maille";"Type évaluation maille";"Taille échantillon"
"Pereire_17/07/2015_DM_20";;;60;60;1;"Non";;;;"Araignée de mer";;;;;;;;;
"Pereire_17/07/2015_DM_20";;;60;60;1;"Non";;;;"Seiche, Sépiole";;;;;;;;;
"Pereire_17/07/2015_DM_21";;;30;30;1;"Non";;;;"Moules";4500.0;;;;4500.0;;;;
"Pereire_19/07/2016_BB_22";;;15;;2;"Oui";;;
"Pereire_19/07/2016_BB_23";;;60;120;1;"Non";;;;"Coques";1500.0;;;;1500.0;;;;
"Pereire_19/07/2016_DM_24";;;60;60;1;"Non";;;;"Coques";1500.0;;1.5;;1049.9999999999998;;;;
"Pereire_21/03/2015_DM_09";;;30;90;1;"Non";;;;"Coques";;8;;;;;;;
"Pereire_21/03/2015_DM_10";;;60;90;1;"Non";;;;"Coques";;30;;;9.6624;;;;
"Pereire_21/03/2015_DM_11";;;60;75;2;"Non";;;;"Coques";;20;;;;;;;
"Pereire_21/03/2015_DM_11";;;60;75;2;"Non";;;;"Moules";2750.0;;;;2750.0;;;;
"Pereire_21/03/2015_DM_12";;;30;60;1;"Non";;;;"Cardiums, Bucardes";;1;;;;;;;
"Pereire_21/03/2015_DM_12";;;30;60;1;"Non";;;;"Moules";;7;;;58.660000000000004;;;;
"Pereire_21/03/2015_DM_12";;;30;60;1;"Non";;;;"Coques";700.0;;;;;;;;
"Pereire_21/03/2015_DM_13";;;30;60;1;"Non";;;;"Coques";1000.0;;;;50.0;;;;
"Pereire_21/03/2015_DM_14";;;75;90;2;"Non";;;;"Lutraires";;3;;;;;;;
"Pereire_21/03/2015_DM_14";;;75;90;2;"Non";;;;"Coques";;40;;;34.53;;;;
"Pereire_21/03/2015_DM_14";;;75;90;2;"Non";;;;"Cardiums, Bucardes";;1;;;;;;;
"Pereire_21/03/2015_DM_15";;;60;75;2;"Non";;;;"Coques";2500.0;;;;125.0;;;;
"Pereire_21/03/2015_DM_16";;;60;120;2;"Non";;;;"Coques";2500.0;;2.0;;125.0;;;;
"Pereire_21/03/2015_DM_17";;;150;150;4;"Non";;;;"Coques";4250.0;;;;212.50000000000003;;;;
"Pereire_21/05/2016_DM_1";;;30;30;3;"Non";;;;"Coques";5000.0;;;;1500.0;;;;
"Pereire_21/05/2016_DM_2";;;30;75;2;"Non";;;;"Couteaux";;1;;;17.64;;;;
"Pereire_21/05/2016_DM_2";;;30;75;2;"Non";;;;"Coques";5000.0;;;;2750.0;;;;
"Pereire_21/05/2016_DM_3";;;60;60;1;"Non";;;;"Coques";3500.0;;;;2449.9999999999995;;;;
"Pereire_21/05/2016_DM_4";;;10;20;1;"Non";;;;"Coques";400.0;;;;120.0;;;;
"Pereire_24/07/2014_DM_04";;;15;60;5;"Non";;;;"Couteaux";;6;;;;;;;
"Pereire_24/07/2014_FB_03";;;50;80;4;"Non";;;;"Coques";;;;;;;;;
"Pereire_26/10/2015_PB_Rec30";;;30;30;1;"Oui";;;
"Pereire_27/07/2014_DM_05";;;90;90;2;"Oui";;;
"Pereire_29/09/2016_BB_31";;;30;45;1;"Non";;;;"Coques";;10;;;94.10000000000001;;;;
"Pereire_29/09/2016_BB_31";;;30;45;1;"Non";;;;"Moules";;20;;;;;;;
"Pereire_29/09/2016_BB_32";;;15;45;2;"Non";;;;"Coques";2000.0;;;;1800.0;;;;
"Pereire_29/09/2016_BB_33";;;45;105;2;"Non";;;;"Moules";;50;;;419.00000000000006;;;;
"Pereire_29/09/2016_BB_34";;;30;60;2;"Non";;;;"Coques";;60;;;55.660799999999995;;;;
"Pereire_29/09/2016_DM_35";;;20;60;1;"Non";;;;"Coques";500.0;;;;300.0;;;;
"Pereire_29/09/2016_DM_36";;;25;55;3;"Non";;;;"Coques";1750.0;;;;700.0000000000001;;;;
"Pereire_29/09/2016_DM_37";;;20;80;1;"Non";;;;"Coques";500.0;4;;;450.0;;;;
"RNN Banc d_Arguin_01/09/2015_PB_Rec29";;;60;60;3;"Oui";;;
"RNN Banc d_Arguin_01/09/2015_PB_Rec30";;;60;60;3;"Oui";;;
"RNN Banc d_Arguin_04/07/2015_DM_38";;;45;60;4;"Non";;;;"Coques";3750.0;;;;1687.5;;;;
"RNN Banc d_Arguin_04/07/2015_DM_38";;;45;60;4;"Non";;;;"Huître creuse";;2;;;;;;;
"RNN Banc d_Arguin_04/07/2015_DM_39";;;60;60;2;"Non";;;;"Cardiums, Bucardes";4000.0;31;;;;;;;
"RNN Banc d_Arguin_04/07/2015_DM_40";;;60;60;1;"Non";;;;"Huître creuse";;36;;;;;;;
"RNN Banc d_Arguin_04/07/2015_DM_40";;;60;60;1;"Non";;;;"Moules";7000.0;;;;7000.0;;;;
"RNN Banc d_Arguin_04/07/2015_DM_44";;;30;45;1;"Non";;;;"Crabe vert d'Europe, crabe enragé";2000.0;;;;;;;;
"RNN Banc d_Arguin_04/07/2015_DM_44";;;30;45;1;"Non";;;;"Huître creuse";;7;;;;;;;
"RNN Banc d_Arguin_04/07/2015_PB_41";;;60;60;4;"Non";;;;"Crabe vert d'Europe, crabe enragé";;7;;;;;;;
"RNN Banc d_Arguin_04/07/2015_PB_41";;;60;60;4;"Non";;;;"Moules";4000.0;;;;4000.0;;;;
"RNN Banc d_Arguin_04/07/2015_PB_41";;;60;60;4;"Non";;;;"Huître creuse";8.0;;;;;;;;
"RNN Banc d_Arguin_04/07/2015_PB_41";;;60;60;4;"Non";;;;"Coques";;30;;;81.96000000000001;;;;
"RNN Banc d_Arguin_04/07/2015_PB_42";;;90;90;2;"Non";;;;"Crabe vert d'Europe, crabe enragé";;20;;;;;;;
"RNN Banc d_Arguin_04/07/2015_PB_42";;;90;90;2;"Non";;;;"Huître creuse";;16;;;;;;;
"RNN Banc d_Arguin_04/07/2015_PB_42";;;90;90;2;"Non";;;;"Cardiums, Bucardes";;7;;;;;;;
"RNN Banc d_Arguin_04/07/2015_PB_43";;;90;90;1;"Non";;;;"Moules";6000.0;;;;6000.0;;;;
"RNN Banc d_Arguin_07/08/2016_BB_21";;;60;60;4;"Non";;;;"Coques";8000.0;;;;2000.0;;;;
"RNN Banc d_Arguin_07/08/2016_BB_22";;;60;75;2;"Non";;;;"Coques";6250.0;;;;5000.0;;;;
"RNN Banc d_Arguin_07/08/2016_BB_23";;;15;75;1;"Non";;;;"Huître creuse";;4;;;;;;;
"RNN Banc d_Arguin_07/08/2016_BB_23";;;15;75;1;"Non";;;;"Coques";;1;;;9.41;;;;
"RNN Banc d_Arguin_07/08/2016_BB_23";;;15;75;1;"Non";;;;"Palourdes";;1;;;;;;;
"RNN Banc d_Arguin_07/08/2016_BB_24";;;45;60;1;"Non";;;;"Huître creuse";;30;;;;;;;
"RNN Banc d_Arguin_07/08/2016_BB_25";;;15;20;1;"Non";;;;"Moules";2750.0;;;;2750.0;;;;
"RNN Banc d_Arguin_07/08/2016_BB_26";;;10;30;1;"Non";;;;"Coques";;;;;;;;;
"RNN Banc d_Arguin_07/08/2016_BB_26";;;10;30;1;"Non";;;;"Palourdes";;;;;;;;;
"RNN Banc d_Arguin_07/08/2016_BB_27";;;90;90;4;"Non";;;;"Palourdes";3000.0;;;;;;;;
"RNN Banc d_Arguin_07/08/2016_BB_28";;;30;35;3;"Non";;;;"Coques";;20;;;188.20000000000002;;;;
"RNN Banc d_Arguin_07/08/2016_BB_28";;;30;35;3;"Non";;;;"Palourdes";;10;;;;;;;
"RNN Banc d_Arguin_07/08/2016_BB_29";;;60;150;2;"Non";;;;"Palourdes";;10;;;;;;;
"RNN Banc d_Arguin_07/08/2016_BB_29";;;60;150;2;"Non";;;;"Coques";;25;;;235.25;;;;
"RNN Banc d_Arguin_07/08/2016_BB_30";;;60;75;1;"Non";;;;"Palourdes";3000.0;;;;;;;;
"RNN Banc d_Arguin_07/08/2016_DM_13";;;15;15;1;"Non";;;;"Huître creuse";4.5;;;;;;;;
"RNN Banc d_Arguin_07/08/2016_DM_14";;;10;20;2;"Non";;;;"Moules";;23;;;113.81089999999998;;;;
"RNN Banc d_Arguin_07/08/2016_DM_15";;;60;60;1;"Non";;;;"Moules";2250.0;;;;2250.0;;;;
"RNN Banc d_Arguin_07/08/2016_DM_15";;;60;60;1;"Non";;;;"Huître creuse";;6;;;;;;;
"RNN Banc d_Arguin_07/08/2016_DM_16";;;30;40;1;"Non";;;;"Moules";2500.0;;;;2300.0000000000005;;;;
"RNN Banc d_Arguin_07/08/2016_DM_17";;;15;75;4;"Non";;;;"Coques";1500.0;;;;;;;;
"RNN Banc d_Arguin_07/08/2016_DM_18";;;30;60;4;"Non";;;;"Couteaux";;2;;;;;;;
"RNN Banc d_Arguin_07/08/2016_DM_18";;;30;60;4;"Non";;;;"Vers tubes";;1;;;;;;;
"RNN Banc d_Arguin_07/08/2016_DM_19";;;15;75;2;"Non";;;;"Moules";2250.0;;;;2250.0;;;;
"RNN Banc d_Arguin_07/08/2016_DM_20";;;15;40;3;"Non";;;;"Moules";4000.0;;;;4000.0;;;;
"RNN Banc d_Arguin_11/08/2014_DM_33";;;90;90;2;"Non";;;;"Vernis";;1;;;65.18;;;;
"RNN Banc d_Arguin_11/08/2014_DM_33";;;90;90;2;"Non";;;;"Moules";7000.0;;;;7000.0;;;;
"RNN Banc d_Arguin_11/08/2014_DM_33";;;90;90;2;"Non";;;;"Coques";;15;;;141.15;;;;
"RNN Banc d_Arguin_11/08/2014_DM_34";;;40;40;1;"Non";;;;"Huître creuse";;18;;;;;;;
"RNN Banc d_Arguin_11/08/2014_DM_35";;;15;20;1;"Non";;;;"Moules";;8;;;67.04;;;;
"RNN Banc d_Arguin_11/08/2014_DM_36";;;30;30;5;"Non";;;;"Moules";23000.0;;;;23000.0;;;;
"RNN Banc d_Arguin_11/08/2014_DM_36";;;30;30;5;"Non";;;;"Cardiums, Bucardes";;1;;;;;;;
"RNN Banc d_Arguin_11/08/2014_DM_36";;;30;30;5;"Non";;;;"Huître creuse";4.0;;;;;;;;
"RNN Banc d_Arguin_11/08/2014_DM_37";;;60;90;1;"Non";;;;"Palourdes";2000.0;;2.0;;;;;;
"RNN Banc d_Arguin_11/08/2014_DM_37";;;60;90;1;"Non";;;;"Coques";;10;;;94.10000000000001;;;;
"RNN Banc d_Arguin_14/07/2014_CM_08";;;30;45;2;"Non";;;;"Moules";5000.0;;;;5000.0;;;;
"RNN Banc d_Arguin_14/07/2014_DM_01";;;15;90;1;"Non";;;;"Coques";;35;;;305.73375000000004;;;;
"RNN Banc d_Arguin_14/07/2014_DM_02";;;30;75;1;"Non";;;;"Huître creuse";;14;;;;;;;
"RNN Banc d_Arguin_14/07/2014_DM_02";;;30;75;1;"Non";;;;"Palourdes";;12;;;;;;;
"RNN Banc d_Arguin_14/07/2014_DM_03";;;35;60;1;"Non";;;;"Palourdes";;30;;;;;;;
"RNN Banc d_Arguin_14/07/2014_DM_03";;;35;60;1;"Non";;;;"Coques";;30;;;205.19999999999996;;;;
"RNN Banc d_Arguin_14/07/2014_DM_04";;;90;120;1;"Non";;;;"Palourdes";1000.0;;1.25;;;;;;
"RNN Banc d_Arguin_14/07/2014_DM_04";;;90;120;1;"Non";;;;"Coques";;;10.0;;;;;;
"RNN Banc d_Arguin_14/07/2014_DM_05";;;60;60;1;"Non";;;;"Palourdes";;6;;;;;;;
"RNN Banc d_Arguin_14/07/2014_DM_05";;;60;60;1;"Non";;;;"Coques";;90;;;846.9;;;;
"RNN Banc d_Arguin_14/07/2014_DM_06";;;10;55;1;"Non";;;;"Moules";;40;;;335.2;;;;
"RNN Banc d_Arguin_14/07/2014_DM_06";;;10;55;1;"Non";;;;"Palourdes";;10;;;;;;;
"RNN Banc d_Arguin_14/07/2014_DM_06";;;10;55;1;"Non";;;;"Coques";;50;;;284.19999999999993;;;;
"RNN Banc d_Arguin_14/07/2014_DM_07";;;25;45;2;"Non";;;;"Moules";5000.0;;;;5000.0;;;;
"RNN Banc d_Arguin_15/10/2016_BB_40";;;60;180;2;"Non";;;;"Coques";;60;;;217.79999999999998;;;;
"RNN Banc d_Arguin_15/10/2016_BB_41";;;75;195;1;"Non";;;;"Huître creuse";;5;;;;;;;
"RNN Banc d_Arguin_15/10/2016_BB_41";;;75;195;1;"Non";;;;"Palourdes";;30;;;;;;;
"RNN Banc d_Arguin_15/10/2016_BB_42";;;45;105;1;"Non";;;;"Palourdes";;30;;;;;;;
"RNN Banc d_Arguin_15/10/2016_BB_43";;;60;120;1;"Non";;;;"Palourdes";;3;;;;;;;
"RNN Banc d_Arguin_15/10/2016_BB_44";;;60;120;1;"Non";;;;"Palourdes";;;;;;;;;
"RNN Banc d_Arguin_15/10/2016_BB_45";;;60;120;1;"Oui";;;
"RNN Banc d_Arguin_15/10/2016_BB_46";;;60;120;1;"Non";;;;"Coques";;50;;;470.5;;;;
"RNN Banc d_Arguin_15/10/2016_BB_46";;;60;120;1;"Non";;;;"Palourdes";;10;;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_09";;;10;50;1;"Non";;;;"Coques";;26;;;210.132;;;;
"RNN Banc d_Arguin_16/07/2014_DM_09";;;10;50;1;"Non";;;;"Palourdes";;1;;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_10";;;15;40;2;"Non";;;;"Palourdes";;10;;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_10";;;15;40;2;"Non";;;;"Coques";;;1.5;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_11";;;10;110;1;"Non";;;;"Coques";;3;;;28.229999999999997;;;;
"RNN Banc d_Arguin_16/07/2014_DM_11";;;10;110;1;"Non";;;;"Palourdes";;16;;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_12";;;60;75;1;"Non";;;;"Palourdes";;21;;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_12";;;60;75;1;"Non";;;;"Moules";;3;;;25.140000000000004;;;;
"RNN Banc d_Arguin_16/07/2014_DM_12";;;60;75;1;"Non";;;;"Coques";;40;;;145.2;;;;
"RNN Banc d_Arguin_16/07/2014_DM_13";;;15;90;1;"Non";;;;"Coques";;9;;;71.58537000000001;;;;
"RNN Banc d_Arguin_16/07/2014_DM_13";;;15;90;1;"Non";;;;"Palourdes";;2;;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_14";;;15;50;4;"Non";;;;"Palourdes";;5;;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_14";;;15;50;4;"Non";;;;"Coques";;100;;;808.2;;;;
"RNN Banc d_Arguin_16/07/2014_DM_15";;;25;45;1;"Non";;;;"Huître creuse";;20;;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_16";;;25;80;2;"Non";;;;"Crabe vert d'Europe, crabe enragé";;14;;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_17";;;5;35;1;"Non";;;;"Moules";700.0;;;;700.0;;;;
"RNN Banc d_Arguin_16/07/2014_DM_18";;;10;70;1;"Non";;;;"Moules";;10;;;83.8;;;;
"RNN Banc d_Arguin_16/07/2014_DM_19";;;30;30;2;"Non";;;;"Moules";;;8.0;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_20";;;30;30;1;"Non";;;;"Huître creuse";5.0;;;;;;;;
"RNN Banc d_Arguin_16/07/2014_DM_20";;;30;30;1;"Non";;;;"Moules";;30;;;251.4;;;;
"RNN Banc d_Arguin_16/07/2014_DM_21";;;13;35;2;"Non";;;;"Moules";;;5.0;;;;;;
"RNN Banc d_Arguin_17/08/2016_BB_31";;;60;60;2;"Non";;;;"Moules";;;1.5;;;;;;
"RNN Banc d_Arguin_17/08/2016_BB_32";;;15;15;2;"Non";;;;"Huître creuse";;50;;;;;;;
"RNN Banc d_Arguin_17/08/2016_BB_33";;;60;60;6;"Non";;;;"Palourdes";;;2.0;;;;;;
"RNN Banc d_Arguin_17/08/2016_BB_33";;;60;60;6;"Non";;;;"Huître creuse";;20;;;;;;;
"RNN Banc d_Arguin_17/08/2016_BB_34";;;120;120;4;"Non";;;;"Moules";;;5.0;;;;;;
"RNN Banc d_Arguin_17/08/2016_DM_35";;;20;20;2;"Non";;;;"Huître creuse";7.5;;;;;;;;
"RNN Banc d_Arguin_17/08/2016_DM_36";;;10;60;1;"Non";;;;"Palourdes";;10;;;;;;;
"RNN Banc d_Arguin_17/08/2016_DM_36";;;10;60;1;"Non";;;;"Huître creuse";1.5;;;;;;;;
"RNN Banc d_Arguin_17/08/2016_DM_37";;;20;60;1;"Non";;;;"Palourdes";;14;;;;;;;
"RNN Banc d_Arguin_17/08/2016_DM_38";;;10;25;1;"Non";;;;"Crabe vert d'Europe, crabe enragé";;25;;;;;;;
"RNN Banc d_Arguin_17/08/2016_DM_39";;;10;25;1;"Non";;;;"Huître creuse";1.25;;;;;;;;
"RNN Banc d_Arguin_20/08/2015_DM_Rec20";;;90;90;2;"Non";;;;"Coques";;;;;;;;;
"RNN Banc d_Arguin_20/08/2015_DM_Rec20";;;90;90;2;"Non";;;;"Palourdes";;;;;;;;;
"RNN Banc d_Arguin_20/08/2015_DM_Rec21";;;60;60;1;"Non";;;;"Coques";2500.0;;;;2000.0;;;;
"RNN Banc d_Arguin_22/07/2016_BB_1";;;30;30;3;"Non";;;;"Huître creuse";;36;;;;;;;
"RNN Banc d_Arguin_22/07/2016_BB_2";;;60;60;4;"Non";;;;"Coques";;6;;;27.684;;;;
"RNN Banc d_Arguin_22/07/2016_BB_2";;;60;60;4;"Non";;;;"Huître creuse";;12;;;;;;;
"RNN Banc d_Arguin_22/07/2016_BB_3";;;15;30;1;"Non";;;;"Cardiums, Bucardes";;12;;;;;;;
"RNN Banc d_Arguin_22/07/2016_BB_4";;;10;60;1;"Non";;;;"Moules";;10;;;83.8;;;;
"RNN Banc d_Arguin_22/07/2016_BB_5";;;30;90;4;"Non";;;;"Moules";1000.0;;;;1000.0;;;;
"RNN Banc d_Arguin_22/07/2016_BB_6";;;30;60;3;"Non";;;;"Crabe vert d'Europe, crabe enragé";;10;;;;;;;
"RNN Banc d_Arguin_22/07/2016_DM_10";;;5;25;1;"Non";;;;"Moules";;30;;;251.4;;;;
"RNN Banc d_Arguin_22/07/2016_DM_10";;;5;25;1;"Non";;;;"Huître creuse";;3;;;;;;;
"RNN Banc d_Arguin_22/07/2016_DM_11";;;60;75;1;"Non";;;;"Crabe vert d'Europe, crabe enragé";;7;;;;;;;
"RNN Banc d_Arguin_22/07/2016_DM_12";;;20;80;1;"Non";;;;"Palourdes";500.0;35;;;;;;;
"RNN Banc d_Arguin_22/07/2016_DM_12";;;20;80;1;"Non";;;;"Coques";;1;;;9.41;;;;
"RNN Banc d_Arguin_22/07/2016_DM_7";;;15;15;1;"Non";;;;"Huître creuse";8.5;;;;;;;;
"RNN Banc d_Arguin_22/07/2016_DM_8";;;60;75;2;"Non";;;;"Huître creuse";;6;;;;;;;
"RNN Banc d_Arguin_22/07/2016_DM_8";;;60;75;2;"Non";;;;"Palourdes";2600.0;;;;;;;;
"RNN Banc d_Arguin_22/07/2016_DM_8";;;60;75;2;"Non";;;;"Coques";2600.0;;;;2600.0;;;;
"RNN Banc d_Arguin_22/07/2016_DM_9";;;60;60;1;"Non";;;;"Coques";;30;;;282.3;;;;
"RNN Banc d_Arguin_22/07/2016_DM_9";;;60;60;1;"Non";;;;"Huître creuse";;20;;;;;;;
"RNN Banc d_Arguin_22/07/2016_DM_9";;;60;60;1;"Non";;;;"Palourdes";2500.0;;2.0;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_22";;;15;60;2;"Non";;;;"Coques";750.0;25;;;600.0000000000001;;;;
"RNN Banc d_Arguin_30/07/2014_DM_23";;;30;45;2;"Non";;;;"Coques";3000.0;;3.0;;2700.0;;;;
"RNN Banc d_Arguin_30/07/2014_DM_23";;;30;45;2;"Non";;;;"Palourdes";;10;;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_24";;;40;50;5;"Non";;;;"Palourdes";1000.0;;1.0;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_24";;;40;50;5;"Non";;;;"Coques";6000.0;;7.0;;4800.000000000001;;;;
"RNN Banc d_Arguin_30/07/2014_DM_25";;;40;120;3;"Non";;;;"Palourdes";;10;;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_25";;;40;120;3;"Non";;;;"Coques";;42;;;339.444;;;;
"RNN Banc d_Arguin_30/07/2014_DM_26";;;60;120;1;"Non";;;;"Huître creuse";;12;;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_26";;;60;120;1;"Non";;;;"Coques";;12;;;86.44283999999999;;;;
"RNN Banc d_Arguin_30/07/2014_DM_26";;;60;120;1;"Non";;;;"Palourdes";;7;;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_27";;;25;45;5;"Non";;;;"Coques";1500.0;;1.5;;1200.0000000000002;;;;
"RNN Banc d_Arguin_30/07/2014_DM_27";;;25;45;5;"Non";;;;"Palourdes";;12;;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_28";;;25;60;1;"Non";;;;"Coques";;11;;;103.51;;;;
"RNN Banc d_Arguin_30/07/2014_DM_28";;;25;60;1;"Non";;;;"Palourdes";;14;;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_29";;;50;60;1;"Non";;;;"Couteaux";;11;;;143.72107199999996;;;;
"RNN Banc d_Arguin_30/07/2014_DM_30";;;20;60;2;"Non";;;;"Coques";;2;;;7.26;;;;
"RNN Banc d_Arguin_30/07/2014_DM_30";;;20;60;2;"Non";;;;"Palourdes";;14;;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_31";;;25;75;1;"Non";;;;"Palourdes";;28;;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_31";;;25;75;1;"Non";;;;"Coques";;21;;;159.07247999999996;;;;
"RNN Banc d_Arguin_30/07/2014_DM_32";;;15;45;2;"Non";;;;"Palourdes";;2;;;;;;;
"RNN Banc d_Arguin_30/07/2014_DM_32";;;15;45;2;"Non";;;;"Coques";;2;;;18.82;;;;
"RNN Banc d_Arguin_30/07/2015_PB_Rec03";;;60;75;3;"Non";;;;"Coques";1000.0;50;;;;;;;
"RNN Banc d_Arguin_30/07/2015_PB_Rec03";;;60;75;3;"Non";;;;"Palourdes";;5;;;;;;;
"2 Jumeaux_02/08/2015_AB_1";;;60;90;1;"Non";;;;"Oursins";700.0;7;;;;;;;
"2 Jumeaux_02/08/2015_AB_1";;;60;90;1;"Non";;;;"Patelles";;7;;;;;;;
"2 Jumeaux_07/09/2014_MP_1";;;50;60;2;"Oui";;;
"2 Jumeaux_07/09/2014_MP_5";;;90;150;1;"Oui";;;
"2 Jumeaux_10/08/2014_AX_4";;;30;150;2;"Non";;;;"Crevettes";;;;;;;;;
"2 Jumeaux_10/08/2014_AX_5";;;10;70;2;"Oui";;;
"2 Jumeaux_10/08/2014_AX_6";;;30;90;3;"Non";;;;"Autres crabes (appâts uniquement et découverte)";;2;;;;;;;
"2 Jumeaux_10/08/2014_NE_1";;;10;70;3;"Non";;;;"Autres crabes (appâts uniquement et découverte)";;2;;;;;;;
"2 Jumeaux_10/08/2014_NE_1";;;10;70;3;"Non";;;;"Crevettes";;;;;;;;;
"2 Jumeaux_10/08/2014_NE_2";;;30;90;2;"Non";;;;"Crevettes";;;;;;;;;
"2 Jumeaux_10/08/2014_NE_3";;;150;150;4;"Non";;;;"Autres crabes (appâts uniquement et découverte)";;4;;;;;;;
"2 Jumeaux_12/08/2014_MP_1";;;240;240;2;"Non";;;;"Pourpre";2200.0;;;;;;;;
"2 Jumeaux_12/08/2014_MP_1";;;240;240;2;"Non";;;;"Oursins";3000.0;30;;;;;;;
"2 Jumeaux_12/08/2014_NE_2";;;120;120;1;"Oui";;;
"2 Jumeaux_13/08/2014_NE_1";;;90;150;1;"Non";;;;"Crevettes";;30;;;;;;;
"2 Jumeaux_15/07/2014_MP_1";;;60;150;2;"Non";;;;"Autres crabes (appâts uniquement et découverte)";500.0;9;;;;;;;
"2 Jumeaux_15/07/2014_MP_2";;;60;75;4;"Non";;;;"Crevettes";;25;;;;;;;
"2 Jumeaux_15/07/2014_MP_3";;;135;135;1;"Non";;;;"Poulpe";1000.0;1;;;;;;;
"2 Jumeaux_15/07/2014_MP_4";;;30;60;3;"Oui";;;
"2 Jumeaux_16/07/2015_AX_1";;;;;1;"Oui";;;
"2 Jumeaux_24/09/2014_AB_1";;;;;1;"Non";;;;"Oursins";;;;;;;;;
"2 Jumeaux_25/08/2014_NE_1";;;60;75;1;"Oui";;;
"2 Jumeaux_25/08/2014_NE_2";;;;;;"Oui";;;
"2 Jumeaux_25/08/2014_NE_3";;;30;60;3;"Non";;;;"Autres crabes (appâts uniquement et découverte)";;4;;;;;;;
"2 Jumeaux_25/08/2014_NE_3";;;30;60;3;"Non";;;;"Crevettes";;;;;;;;;
"2 Jumeaux_25/08/2014_NE_4";;;30;40;1;"Non";;;;"Patelles";2400.0;;;;;;;;
"2 Jumeaux_28/07/2014_EX_4";;;60;120;4;"Oui";;;
"2 Jumeaux_28/07/2014_EX_5";;;60;120;4;"Oui";;;
"2 Jumeaux_28/08/2014_AB_1";;;45;;1;"Non";;;;"Bigorneaux";;4;;;;;;;
"2 Jumeaux_28/08/2014_AB_1";;;45;;1;"Non";;;;"Oursins";700.0;7;;;;;;;
"2 Jumeaux_28/08/2014_AB_1";;;45;;1;"Non";;;;"Autres crabes (appâts uniquement et découverte)";;3;;;;;;;
"2 Jumeaux_28/09/2015_AB_1";;;45;105;1;"Non";;;;"Poulpe";;1;;;;;;;
"2 Jumeaux_28/09/2015_AB_2";;;120;130;1;"Oui";;;
"2 Jumeaux_28/09/2015_AB_3";;;60;90;1;"Non";;;;"Poulpe";;1;;;;;;;
"2 Jumeaux_28/10/2015_AB_1";;;60;60;1;"Non";;;;"Oursins";3000.0;30;;;;;;;
"2 Jumeaux_28/10/2015_AB_2";;;90;120;2;"Non";;;;"Poulpe";;1;;;;;;;
"2 Jumeaux_29/08/2015_AB_1";;;30;90;1;"Oui";;;
"Alcyons_16/05/2014_JP_1";;;;;1;"Non";;;;"Autres crabes (appâts uniquement et découverte)";;;;;;;;;
"Alcyons_29/09/2015_JP_1";;;;;;"Non";;;;"Oursins";;;;;;;;;
"Asporots_10/09/2014_MP_9";;;;;1;"Oui";;;
"Basta_29/09/2015_JP_1";;;20;80;1;"Non";;;;"Poulpe";2000.0;2;;;;;;;
"Basta_29/09/2015_JP_2";;;5;125;1;"Oui";;;
"Cenitz_05/05/2016_JP_1";;;35;95;1;"Non";;;;"Bigorneaux";2500.0;;;;;;;;
"Cenitz_05/05/2016_JP_2";;;30;60;2;"Oui";;;
"Cenitz_05/05/2016_JP_3";;;20;65;1;"Non";;;;"Oursins";2000.0;;;;;;;;
"Cenitz_05/05/2016_JP_4";;;;;1;"Non";;;;"Poulpe";;;;;;;;;
"Cenitz_05/05/2016_JP_5";;;;;1;"Non";;;;"Oursins";;;;;;;;;
"Cenitz_05/05/2016_JP_5";;;;;1;"Non";;;;"Poulpe";;;;;;;;;
"Cenitz_06/06/2015_PF_1";;;20;60;4;"Non";;;;"Oursins";;12;;;;;;;
"Cenitz_06/06/2016_JP_1";;;45;105;2;"Non";;;;"Poulpe";1200.0;1;;;;;;;
"Cenitz_07/05/2016_JP_1";;;;;;"Non";;;;"Oursins";;;;;;;;;
"Cenitz_07/05/2016_JP_2";;;75;75;2;"Non";;;;"Poulpe";1200.0;1;;;;;;;
"Cenitz_07/06/2016_JP_1";;;45;120;2;"Oui";;;
