"Libellé Sortie";"Code Enquète";"Heure début récolte";"Temps passé récolte";"Temps total Peche";"Nb pêcheurs récolte";"Panier vide";"Conformité maille";" Conformité quantité";"Tri du panier";"Espece";"Poids récolte";"Nb individus";"Volume récolté";"Type évaluation";"Poids maille";"Nb maille";"Volume maille";"Type évaluation maille";"Taille échantillon"
"2018-10-22-GUER-SEN-006";"2018-10-22_GUER_3A_392161";"09:20";90;90;2;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-10-22-GUER-SEN-008";"2018-10-22_GUER_3A_392194";"09:40";30;40;1;"Non";;;;"Coques";;1;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-009";"2018-08-31_GUER_3B_392225";;60;60;2;"Non";;;
"2018-08-31-GUER-SEN-011";"2018-08-31_GUER_3B_392235";;60;60;1;;;;;"Coque commune";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392246";;60;60;1;;;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-05-GUER-SEN-002";"2019-02-05_GUER_3A_392256";;90;90;1;"Non";;;;"Huitres";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-05-GUER-SEN-002";"2019-02-05_GUER_3A_392256";;90;90;1;"Non";;;;"Bigorneau";;;;"Non renseignée";;;;"Non renseignée";
"2019-01-24-GUER-SEN-001";"2019-01-24_GUER_3A_392261";;60;60;2;"Oui";;;
"2019-01-24-GUER-SEN-003";"2019-01-24_GUER_3A_392278";;60;60;1;;;;;"Bigorneau";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-05-GUER-SEN-002";"2019-02-05_GUER_3A_392283";;55;55;1;"Oui";;;
"2018-08-31-GUER-SEN-012";"2018-08-31_GUER_3B_392286";"14:40";80;80;4;"Non";;;;"Coques";;;;"Non renseignée";;;;"Estimée";
"2018-08-31-GUER-SEN-012";"2018-08-31_GUER_3B_392286";"14:40";80;80;4;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Estimée";
"2019-02-06-GUER-SEN-001";"2019-02-06_GUER_3B_392311";;60;60;2;"Non";;;
"2019-02-07-GUER-SEN-001";"2019-02-07_GUER_3B_392337";;90;90;1;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-07-GUER-SEN-001";"2019-02-07_GUER_3B_392337";;90;90;1;"Non";;;;"Coques";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-07-GUER-SEN-003";"2019-02-07_GUER_3B_392345";;120;120;1;"Non";;;;"Coques";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-07-GUER-SEN-004";"2019-02-07_GUER_3B_392352";;90;90;2;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-07-GUER-SEN-005";"2019-02-07_GUER_3B_392358";;90;90;2;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-07-GUER-SEN-006";"2019-02-07_GUER_3B_392369";;90;90;2;"Non";;;;"Vers";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-07-GUER-SEN-011";"2019-02-07_GUER_3B_392380";;90;90;1;"Non";;;;"Coques";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-07-GUER-SEN-009";"2019-02-07_GUER_3B_392394";;105;105;1;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-014";"2018-08-31_GUER_3B_392647";;120;120;1;;;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-036";"2018-08-31_GUER_3B_392654";;90;90;1;;;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-018";"2018-08-31_GUER_3B_392682";;40;40;1;"Non";;;;"Coque commune";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-12-GUER-SEN-001";"2019-02-12_GUER_3A_392688";;60;60;2;"Oui";;;
"2019-02-12-GUER-SEN-002";"2019-02-12_GUER_3A_392698";;90;90;1;"Non";;;
"2019-02-22-GUER-SEN-001";"2019-02-22_GUER_3A_392700";;105;105;2;"Non";;;;"Bigorneau";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-22-GUER-SEN-001";"2019-02-22_GUER_3A_392700";;105;105;2;"Non";;;;"Huitres";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-22-GUER-SEN-001";"2019-02-22_GUER_3A_392700";;105;105;2;"Non";;;;"Moules";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-22-GUER-SEN-005";"2019-02-22_GUER_3A_392714";;90;90;3;;;;;"Huitres";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-22-GUER-SEN-005";"2019-02-22_GUER_3A_392714";;90;90;3;;;;;"Bigorneau";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-22-GUER-SEN-005";"2019-02-22_GUER_3A_392714";;90;90;3;;;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-22-GUER-SEN-004";"2019-02-22_GUER_3A_392728";;60;60;2;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-22-GUER-SEN-005";"2019-02-22_GUER_3A_392747";;180;180;2;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-22-GUER-SEN-005";"2019-02-22_GUER_3A_392747";;180;180;2;"Non";;;;"Coque commune";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-020";"2018-08-31_GUER_3B_392758";;90;90;1;;;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392768";;110;110;3;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392768";;110;110;3;"Non";;;;"Coque commune";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392784";;50;50;2;;;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392784";;50;50;2;;;;;"Coque commune";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392797";;120;120;1;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392797";;120;120;1;"Non";;;;"Coque commune";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-025";"2018-08-31_GUER_3B_392810";;90;90;1;;;;;"Coque commune";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-036";"2018-08-31_GUER_3B_392821";;0;0;1;"Oui";;;
"2019-03-05-GUER-SEN-001";"2019-03-05_GUER_3A_392904";;90;90;2;"Oui";;;
"2018-08-31-GUER-SEN-026";"2018-08-31_GUER_3B_392919";;60;60;2;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392934";;45;45;2;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-26-GUER-SEN-001";"2019-02-26_GUER_3A_392937";;60;60;2;"Non";;;;"Coques";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392945";;60;60;1;;;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-031";"2018-08-31_GUER_3B_392959";;120;120;7;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-030";"2018-08-31_GUER_3B_392969";;60;60;2;"Non";;;;"Coques";;;;"Non renseignée";;;;"Estimée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392976";;70;70;1;;;;;"Coque commune";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-035";"2018-08-31_GUER_3B_392989";;50;50;3;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-033";"2018-08-31_GUER_3B_392992";;15;15;1;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-034";"2018-08-31_GUER_3B_393009";;30;30;2;"Non";;;;"Coques";;;;"Non renseignée";;;;"Estimée";
"2018-08-31-GUER-SEN-034";"2018-08-31_GUER_3B_393009";;30;30;2;"Non";;;;"Coques";;;;"Non renseignée";;;;"Estimée";
"2019-02-26-GUER-SEN-003";"2019-02-26_GUER_3B_393045";;60;60;3;"Non";;;;"Coques";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-05-GUER-SEN-002";"2019-03-05_GUER_3B_393059";;60;60;1;"Non";;;;"Coques";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-12-GUER-SEN-001";"2019-03-12_GUER_3A_393121";;60;60;1;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-12-GUER-SEN-001";"2019-03-12_GUER_3A_393121";;60;60;1;"Non";;;;"Bigorneaux";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-12-GUER-SEN-003";"2019-03-12_GUER_3A_393105";;120;120;1;;;;;"Bigorneaux";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-12-GUER-SEN-003";"2019-03-12_GUER_3A_393105";;120;120;1;;;;;"Huitres";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-12-GUER-SEN-003";"2019-03-12_GUER_3A_393105";;120;120;1;;;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-034";"2018-08-31_GUER_3B_393120";;30;30;2;"Non";;;
"2019-02-27-GUER-SEN-001";"2019-02-27_GUER_3A_393133";;70;70;1;"Non";;;;"Huitres";;;;"Non renseignée";;;;"Non renseignée";
"2019-02-27-GUER-SEN-001";"2019-02-27_GUER_3A_393133";;70;70;1;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-038";"2018-08-31_GUER_3B_393142";;60;60;2;"Non";;;;"Coques";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-036";"2018-08-31_GUER_3B_393150";;30;30;2;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-31-GUER-SEN-037";"2018-08-31_GUER_3B_393153";;15;15;1;;;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-13-GUER-SEN-001";"2019-03-13_GUER_3A_393165";;60;60;1;"Non";;;;"Bigorneaux";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-13-GUER-SEN-002";"2019-03-13_GUER_3A_393168";;30;90;2;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2018-10-12-GUER-SEN-005";"2018-10-12_GUER_3B_393189";;90;90;1;;;;
"2018-10-12-GUER-SEN-006";"2018-10-12_GUER_3B_393199";;60;60;1;;;;;"Coque commune";;;;"Non renseignée";;;;"Non renseignée";
"2018-10-12-GUER-SEN-007";"2018-10-12_GUER_3B_393202";;60;60;1;;;;;"Coques";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-19-GUER-SEN-001";"2019-03-19_GUER_3B_393392";;60;60;2;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-19-GUER-SEN-002";"2019-03-19_GUER_3A_393390";;90;90;1;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-19-GUER-SEN-003";"2019-03-19_GUER_3B_393391";;60;60;1;;;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-19-GUER-SEN-005";"2019-03-19_GUER_3A_393405";;120;120;1;"Non";;;;"Palourdes croisées";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-19-GUER-SEN-005";"2019-03-19_GUER_3A_393408";;120;120;1;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-19-GUER-SEN-006";"2019-03-19_GUER_3A_393422";;60;60;1;"Non";;;;"Coque commune";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-19-GUER-SEN-007";"2019-03-19_GUER_3A_393433";;90;90;1;"Non";;;;"Coques";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-19-GUER-SEN-008";"2019-03-19_GUER_3A_393432";;120;120;1;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-26-GUER-SEN-001";"GUER_3A_393630";;30;30;3;"Non";;;;"Vers";;;;"Non renseignée";;;;"Non renseignée";
"2019-03-21-ORNE-SEN-025";"2019-03-21_ORNE_04_393734";;;;;"Oui";;;
"2019-03-21-ORNE-SEN-027";"2019-03-21_ORNE_04_393741";;;;;"Oui";;;
"2019-03-21-ORNE-SEN-096";"2019-03-21_ORNE_04_393748";;;;;"Oui";;;
"2019-03-21-ORNE-SEN-029";"2019-03-21_ORNE_04_393754";;;;;"Non";"Conformité entre 50% et 90%";;
"2019-03-21-ORNE-SEN-030";"2019-03-21_ORNE_04_393760";;;;;"Oui";;;
"2019-03-21-ORNE-SEN-031";"2019-03-21_ORNE_04_393766";;;;;"Oui";;;
"2019-03-21-ORNE-SEN-032";"2019-03-21_ORNE_04_393772";;;;;"Non";"Conformité entre 50% et 90%";;
"2019-03-21-ORNE-SEN-033";"2019-03-21_ORNE_04_393778";;;;;"Non";"Conformité < 50%";;
"2019-03-21-ORNE-SEN-034";"2019-03-21_ORNE_04_393784";;;;;"Non";"Conformité < 50%";;
"2019-03-21-ORNE-SEN-035";"2019-03-21_ORNE_04_393790";;;;;"Non";"Conformité > 90%";;
"2019-03-21-ORNE-SEN-036";"2019-03-21_ORNE_04_393796";;;;;"Non";"Conformité > 90%";;
"2019-03-21-ORNE-SEN-037";"2019-03-21_ORNE_05_393802";;;;;"Oui";;;
"2019-03-21-ORNE-SEN-038";"2019-03-21_ORNE_05_393808";;;;;"Non";"Conformité > 90%";;
"2019-03-21-ORNE-SEN-039";"2019-03-21_ORNE_05_393814";;;;;"Non renseigné";;;
"2019-03-21-ORNE-SEN-040";"2019-03-21_ORNE_04_393824";;;;;"Non";"Conformité > 90%";;
"2019-03-21-ORNE-SEN-041";"2019-03-21_ORNE_04_393830";;;;;"Non";"Conformité > 90%";;
"2019-03-21-ORNE-SEN-042";"2019-03-21_ORNE_04_393836";;;;;"Non";"Conformité < 50%";;
"2019-03-21-ORNE-SEN-043";"2019-03-21_ORNE_04_393842";;;;;"Non";"Conformité < 50%";;
"2019-03-21-ORNE-SEN-044";"2019-03-21_ORNE_04_393848";;;;;"Non";"Conformité > 90%";;
"2019-03-21-ORNE-SEN-045";"2019-03-21_ORNE_04_393854";;;;;"Non";"Conformité < 50%";;
"2019-03-21-ORNE-SEN-046";"2019-03-21_ORNE_04_393860";;;;;"Non";"Conformité entre 50% et 90%";;
"2019-03-21-ORNE-SEN-047";"2019-03-21_ORNE_04_393866";;;;;"Non";"Conformité > 90%";;
"2019-03-21-ORNE-SEN-048";"2019-03-21_ORNE_04_393872";;;;;"Non";"Conformité entre 50% et 90%";;
"2019-03-21-ORNE-SEN-049";"2019-03-21_ORNE_04_393878";;;;;"Non";"Conformité entre 50% et 90%";;
"2019-03-21-ORNE-SEN-050";"2019-03-21_ORNE_05_394563";;;;;"Non";"Conformité > 90%";;
"2019-03-21-ORNE-SEN-051";"2019-03-21_ORNE_05_394569";;;;;"Oui";;;
"2019-03-21-ORNE-SEN-052";"2019-03-21_ORNE_05_394575";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-03-21-ORNE-SEN-054";"2019-03-21_ORNE_05_394587";;;;;"Non";"Conformité > 90%";;
"2019-03-21-ORNE-SEN-055";"2019-03-21_ORNE_05_394593";;;;;"Non";"Conformité entre 50% et 90%";;
"2019-03-21-ORNE-SEN-056";"2019-03-21_ORNE_05_394599";;;;;"Non renseigné";;"Non renseigné";"Non renseigné"
"2019-03-21-ORNE-SEN-057";"2019-03-21_ORNE_05_394605";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-03-21-ORNE-SEN-059";"2019-03-21_ORNE_04_394612";;;;;"Non";"Conformité < 50%";;
"2019-03-21-ORNE-SEN-060";"2019-03-21_ORNE_04_394618";;;;;"Non";"Conformité < 50%";;
"2019-03-21-ORNE-SEN-061";"2019-03-21_ORNE_04_394624";;;;;"Non";"Conformité > 90%";;
"2019-03-21-ORNE-SEN-062";"2019-03-21_ORNE_04_394630";;;;;"Non";"Conformité entre 50% et 90%";;
"2019-03-21-ORNE-SEN-063";"2019-03-21_ORNE_04_397232";;;;;"Non";"Conformité > 90%";"Non renseigné";"Complet"
"2019-03-21-ORNE-SEN-064";"2019-03-21_ORNE_04_397244";;;;;"Non";"Conformité > 90%";"Non renseigné";"Complet"
"2019-03-21-ORNE-SEN-065";"2019-03-21_ORNE_04_397251";;;;;"Non";"Conformité > 90%";"Non renseigné";"Partiel"
"2019-03-21-ORNE-SEN-066";"2019-03-21_ORNE_04_397263";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-03-21-ORNE-SEN-067";"2019-03-21_ORNE_04_397269";;;;;"Non";"Conformité < 50%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-001";"2019-04-18_ORNE_02_397314";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-003";"2019-04-18_ORNE_02_397320";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-004";"2019-04-18_ORNE_02_397326";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-005";"2019-04-18_ORNE_02_397332";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-006";"2019-04-18_ORNE_02_397338";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-007";"2019-04-18_ORNE_02_397344";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-008";"2019-04-18_ORNE_02_397350";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-009";"2019-04-18_ORNE_02_397356";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-010";"2019-04-18_ORNE_02_397362";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-011";"2019-04-18_ORNE_02_397368";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-04-18-ORNE-SEN-012";"2019-04-18_ORNE_02_397374";;;;;"Oui";;;
"2019-04-18-ORNE-SEN-014";"2019-04-18_ORNE_02_397381";;;;;"Non";"Conformité < 50%";"Non Conforme";"Complet"
"2019-03-23-GUER-SEN-001";"2019-03-23_GUER_3B_397698";;90;;1;"Non";;;
"2019-03-23-GUER-SEN-004";"2019-03-23_GUER_3B_397707";;150;;4;"Non";;;
"2019-03-23-GUER-SEN-005";"2019-03-23_GUER_3B_397717";;90;;2;"Non renseigné";;;
"2019-03-23-GUER-SEN-006";"2019-03-23_GUER_3B_397723";;90;;2;"Non";;;
"2019-03-23-GUER-SEN-007";"2019-03-23_GUER_3B_397729";;90;;;"Non renseigné";;;
"2019-03-23-GUER-SEN-006";"2019-03-23_GUER_3B_397742";;150;;2;"Non";;;
"2019-03-23-GUER-SEN-008";"2019-03-23_GUER_3B_397748";;75;;;"Non";;;
"2019-03-23-GUER-SEN-009";"2019-03-23_GUER_3B_397754";;60;;;;;;
"2019-03-23-GUER-SEN-010";"2019-03-23_GUER_3B_397760";;70;;;;;;
"2019-03-23-GUER-SEN-011";"2019-03-23_GUER_3B_397766";;180;;;;;;
"2019-03-23-GUER-SEN-012";"2019-03-23_GUER_3B_397772";;90;;;;;;
"2019-03-23-GUER-SEN-013";"2019-03-23_GUER_3B_397778";;60;;;;;;
"2019-03-23-GUER-SEN-014";"2019-03-23_GUER_3B_397784";;60;;;;;;
"2019-03-23-GUER-SEN-015";"2019-03-23_GUER_3B_397790";;60;;2;;;;
"2019-03-23-GUER-SEN-016";"2019-03-23_GUER_3B_397796";;75;;5;;;;
"2019-03-23-GUER-SEN-017";"2019-03-23_GUER_3B_397802";;75;;;;;;
"2019-03-23-GUER-SEN-018";"2019-03-23_GUER_3B_397808";;70;;2;"Non renseigné";;;
"2019-03-23-GUER-SEN-019";"2019-03-23_GUER_3B_397814";;120;;2;"Non renseigné";;;
"2019-03-23-GUER-SEN-020";"2019-03-23_GUER_3B_397820";;45;;5;;;;
"2019-03-23-GUER-SEN-021";"2019-03-23_GUER_3B_397826";;90;;;;;;
"2019-03-23-GUER-SEN-022";"2019-03-23_GUER_3B_397832";;60;;;;;;
"2019-03-23-GUER-SEN-023";"2019-03-23_GUER_3B_397838";;70;;;"Non";;;
"2019-03-23-GUER-SEN-025";"2019-03-23_GUER_3B_397850";;105;;2;"Non";;;
"2019-03-23-GUER-SEN-026";"2019-03-23_GUER_3B_397856";;120;;;;;;
"2019-03-23-GUER-SEN-027";"2019-03-23_GUER_3B_397862";;110;;1;"Non";;;
"2019-03-23-GUER-SEN-028";"2019-03-23_GUER_3B_397868";;60;;;"Non renseigné";;;
"2019-03-23-GUER-SEN-029";"2019-03-23_GUER_3B_397874";;105;;;"Non";;;
"2019-05-07-EPMO-SEN-001";"2019-05-07_EPMO_32_398425";;;;;"Non";"Conformité > 90%";"Conforme";"Non réalisé"
"2019-05-07-EPMO-SEN-003";"2019-05-07_EPMO_32_398433";;;;;"Oui";;;
"2019-04-19-GONB-SEN-024";"2019-04-19_GONB_06D_398937";"14:30";45;180;1;"Non";;;;"Palourdes";;6;;"Mesurée";;6.0;;"Mesurée";
"2019-05-06-ORNE-SEN-001";"2019-05-06_ORNE_11_400082";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-05-06-ORNE-SEN-027";"2019-05-06_ORNE_11_400088";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-05-06-ORNE-SEN-004";"2019-05-06_ORNE_11_400094";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-05-06-ORNE-SEN-005";"2019-05-06_ORNE_11_400100";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-05-06-ORNE-SEN-006";"2019-05-06_ORNE_11_400106";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-05-06-ORNE-SEN-007";"2019-05-06_ORNE_11_400112";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-05-06-ORNE-SEN-008";"2019-05-06_ORNE_11_400118";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-05-06-ORNE-SEN-009";"2019-05-06_ORNE_11_400124";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-05-06-ORNE-SEN-010";"2019-05-06_ORNE_11_400130";;;;;"Non";"Conformité > 90%";"Non Conforme";"Partiel"
"2019-05-06-ORNE-SEN-011";"2019-05-06_ORNE_11_400136";;;;;"Non";"Conformité > 90%";"Non Conforme";"Partiel"
"2019-06-03-ORNE-SEN-001";"2019-06-03_ORNE_11_400196";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Partiel"
"2019-06-03-ORNE-SEN-003";"2019-06-03_ORNE_11_400209";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Partiel"
"2019-06-03-ORNE-SEN-004";"2019-06-03_ORNE_11_400215";;;;;"Oui";;;"Non réalisé"
"2019-06-03-ORNE-SEN-005";"2019-06-03_ORNE_11_400221";;;;;"Oui";;;"Non réalisé"
"2019-06-03-ORNE-SEN-006";"2019-06-03_ORNE_11_400227";;;;;"Non";"Conformité > 90%";"Non Conforme";"Partiel"
"2019-06-03-ORNE-SEN-007";"2019-06-03_ORNE_11_400233";;;;;"Non";"Conformité entre 50% et 90%";"Non Conforme";"Partiel"
"2019-03-22-LEGD-SEN-036";"2019-03-22_LEGD_00_403016";"12:30";50;60;1;"Non";;;;"Bigorneau";900.0;;0.75;"Mesurée";900.0;;0.75;"Non renseignée";
"2019-03-22-LEGD-SEN-038";"2019-03-22_LEGD_00_403023";;120;;3;"Non";;;;"Couteaux";;35;;"Estimée";;35.0;;"Estimée";50.0
"2019-03-22-LEGD-SEN-038";"2019-03-22_LEGD_00_403023";;120;;3;"Non";;;;"Etrille";;1;;"Mesurée";;1.0;;"Mesurée";100.0
"2019-04-20-LEGD-SEN-030";"2019-04-20_LEGD_00_403035";"13:15";45;45;4;"Non";;;;"Etrille";830.0;8;;"Mesurée";830.0;8.0;;"Mesurée";100.0
"2019-04-20-LEGD-SEN-030";"2019-04-20_LEGD_00_403035";"13:15";45;45;4;"Non";;;;"Tourteau";2770.0;11;;"Mesurée";1770.0;6.0;;"Mesurée";100.0
"2019-04-20-LEGD-SEN-032";"2019-04-20_LEGD_00_403046";"13:00";75;75;2;"Non";;;;"Tourteau";1000.0;5;;"Mesurée";0.0;0.0;;"Mesurée";100.0
"2019-04-20-LEGD-SEN-032";"2019-04-20_LEGD_00_403046";"13:00";75;75;2;"Non";;;;"Etrille";;20;;"Estimée";;15.0;;"Estimée";75.0
"2019-07-04-LEGD-SEN-013";"2019-07-04_LEGD_00_403056";"13:15";15;30;1;"Non";;;;"Patelles";440.0;35;0.5;"Mesurée";440.0;35.0;0.5;"Mesurée";100.0
"2019-07-04-LEGD-SEN-015";"2019-07-04_LEGD_00_403063";;90;120;1;"Non";;;;"Tourteau";;3;;"Mesurée";;3.0;;"Mesurée";
"2019-07-04-LEGD-SEN-015";"2019-07-04_LEGD_00_403063";;90;120;1;"Non";;;;"Etrille";;12;;"Estimée";;12.0;;"Estimée";50.0
"2019-07-04-LEGD-SEN-015";"2019-07-04_LEGD_00_403063";;90;120;1;"Non";;;;"Homard";;1;;"Mesurée";;;;"Non renseignée";
"2019-07-04-LEGD-SEN-016";"2019-07-04_LEGD_00_403072";"14:20";30;60;2;"Non";;;;"Coques";1920.0;123;2.0;"Mesurée";1920.0;123.0;2.0;"Mesurée";100.0
"2019-07-10-LEGD-SEN-001";"2019-07-10_LEGD_00_403080";"14:30";120;120;4;"Non";;;;"Coques";6000.0;;;"Estimée";5400.0;;;"Estimée";5.0
"2019-07-18-LEGD-SEN-005";"2019-07-18_LEGD_00_403090";"13:15";30;30;2;"Non";;;;"Bigorneau";550.0;;0.5;"Mesurée";550.0;;0.5;"Mesurée";100.0
"2019-07-18-LEGD-SEN-007";"2019-07-18_LEGD_00_403098";"13:55";45;90;2;"Non";;;;"Coques";1660.0;126;1.8;"Mesurée";1580.0;117.0;1.7;"Mesurée";100.0
"2019-07-18-LEGD-SEN-008";"2019-07-18_LEGD_00_403106";"13:30";120;120;1;"Non";;;;"Coques";6500.0;360;5.2;"Mesurée";6500.0;359.0;5.2;"Mesurée";100.0
"2019-07-03-ORNE-SEN-009";"2019-07-03_ORNE_03_403125";;;;;"Oui";;"Non renseigné";"Non renseigné"
"2019-07-03-ORNE-SEN-015";"2019-07-03_ORNE_03_403131";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
"2019-07-03-ORNE-SEN-012";"2019-07-03_ORNE_03_403137";;;;;"Non";"Conformité > 90%";"Non Conforme";"Complet"
